player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Corentin Jean,fr FRA,FW,Lens,25,1995,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.29,0.06,0.35,0.29,0.35,0.3,3.0,1.0,1.0,33.3,9.0,3.0,0.0,0.0,0.03,-0.1,-0.1,5.0,7.0,71.4,100.0,32.0,0.0,1.0,0.0,3.0,4.0,75.0,2.0,2.0,100.0,0.0,1.0,0.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,12.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,75.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,10.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,7.0,14.0,11.0,78.6,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0
Stevan Jovetić,me MNE,"FW,MF",Monaco,30,1989,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdoul Kader Bamba,fr FRA,MF,Nantes,26,1994,2.0,1.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.07,0.11,0.19,0.07,0.19,1.2,1.0,0.0,1.0,0.0,0.87,0.0,0.0,0.0,0.07,-0.1,-0.1,42.0,52.0,80.8,612.0,125.0,1.0,2.0,50.0,40.0,45.0,88.9,1.0,5.0,20.0,-0.1,2.0,2.0,1.0,0.0,4.0,48.0,4.0,1.0,0.0,6.0,1.0,5.0,3.0,0.0,3.0,0.0,41.0,4.0,7.0,3.0,46.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,4.04,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,13.0,6.0,46.2,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,28.0,37.0,1.0,58.0,1.0,4.0,25.0,1.0,1.0,51.0,212.0,140.0,63.0,49.0,77.8,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,100.0
Gaël Kakuta,cd COD,MF,Lens,29,1991,1.0,1.0,67.0,1.0,0.0,1.0,1.0,0.0,0.0,1.34,0.0,1.34,0.0,0.0,0.8,0.0,0.2,1.05,0.29,1.35,0.03,0.33,0.7,1.0,0.0,1.0,0.0,1.34,0.0,0.0,0.0,0.02,0.2,0.0,16.0,22.0,72.7,265.0,121.0,1.0,2.0,50.0,12.0,16.0,75.0,3.0,4.0,75.0,-0.2,2.0,2.0,0.0,0.0,3.0,18.0,4.0,0.0,0.0,3.0,0.0,4.0,3.0,0.0,3.0,0.0,14.0,4.0,4.0,18.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,4.03,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,21.4,0.0,8.0,6.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,30.0,0.0,3.0,17.0,12.0,1.0,24.0,3.0,4.0,75.0,3.0,1.0,16.0,93.0,61.0,26.0,20.0,76.9,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Samuel Kalu,ng NGA,FW,Bordeaux,22,1997,2.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,66.7,72.0,16.0,1.0,2.0,50.0,5.0,6.0,83.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,2.0,5.0,7.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,10.0,49.0,32.0,16.0,11.0,68.8,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,40.0
Boubacar Kamara,fr FRA,DF,Marseille,20,1999,1.0,1.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hassane Kamara,gm GAM,DF,Nice,25,1994,2.0,2.0,180.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.1,0.01,0.05,0.07,0.01,0.07,2.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.02,0.0,0.0,112.0,131.0,85.5,2077.0,658.0,2.0,3.0,66.7,92.0,95.0,96.8,18.0,33.0,54.5,0.9,1.0,4.0,1.0,0.0,7.0,121.0,10.0,0.0,1.0,14.0,5.0,7.0,1.0,0.0,0.0,1.0,91.0,17.0,23.0,101.0,16.0,3.0,9.0,0.0,0.0,4.0,2.0,1.0,3.0,1.5,1.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,2.0,0.0,2.0,3.0,66.7,1.0,11.0,2.0,18.2,6.0,4.0,1.0,1.0,0.0,0.0,1.0,5.0,4.0,0.0,152.0,6.0,66.0,69.0,28.0,3.0,142.0,4.0,5.0,80.0,4.0,0.0,116.0,910.0,472.0,114.0,109.0,95.6,4.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,19.0,2.0,2.0,50.0
Wilfried Kanga,fr FRA,FW,Angers,22,1998,2.0,2.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.35,0.0,0.35,0.35,0.35,1.5,1.0,1.0,0.0,100.0,0.68,0.68,0.0,0.0,0.26,-0.3,-0.3,4.0,6.0,66.7,59.0,12.0,0.0,0.0,0.0,4.0,5.0,80.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,21.0,1.0,4.8,2.0,10.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,6.0,7.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,9.0,69.0,36.0,24.0,11.0,45.8,3.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Eiji Kawashima,jp JPN,GK,Strasbourg,37,1983,2.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,56.0,85.7,1323.0,805.0,0.0,1.0,0.0,29.0,29.0,100.0,19.0,26.0,73.1,0.0,0.0,0.0,0.0,0.0,0.0,41.0,15.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,19.0,8.0,40.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,55.0,60.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,25.0,121.0,34.0,29.0,29.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
Randal Kolo Muani,fr FRA,FW,Nantes,21,1998,1.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.0,1.0,0.0,50.0,3.27,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Timothée Kolodziejczak,fr FRA,DF,Saint-Étienne,28,1991,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghislain Konan,ci CIV,DF,Reims,24,1995,2.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,33.0,72.7,362.0,219.0,0.0,1.0,0.0,22.0,27.0,81.5,2.0,5.0,40.0,0.0,0.0,1.0,0.0,0.0,6.0,24.0,9.0,2.0,0.0,8.0,1.0,4.0,0.0,0.0,0.0,0.0,19.0,8.0,6.0,21.0,2.0,2.0,7.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,1.0,0.0,3.0,3.0,100.0,0.0,12.0,6.0,50.0,9.0,3.0,0.0,2.0,0.0,0.0,2.0,1.0,5.0,0.0,51.0,8.0,26.0,23.0,6.0,1.0,43.0,5.0,6.0,83.3,5.0,0.0,29.0,228.0,165.0,27.0,23.0,85.2,1.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,100.0
Lamine Koné,ci CIV,DF,Strasbourg,31,1989,2.0,2.0,135.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,76.0,90.8,1831.0,766.0,1.0,2.0,50.0,36.0,36.0,100.0,32.0,38.0,84.2,0.0,0.0,5.0,0.0,0.0,5.0,70.0,6.0,6.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,53.0,5.0,18.0,5.0,69.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,100.0,0.0,5.0,1.0,20.0,4.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,84.0,13.0,54.0,34.0,0.0,0.0,80.0,0.0,1.0,0.0,0.0,0.0,49.0,325.0,179.0,63.0,63.0,100.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,9.0,3.0,1.0,75.0
Moussa Koné,sn SEN,MF,Nîmes,23,1996,2.0,0.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,1.13,1.13,1.13,0.1,0.1,0.0,0.22,0.0,0.22,0.22,0.22,0.9,1.0,1.0,0.0,100.0,1.13,1.13,1.0,1.0,0.09,0.9,0.9,2.0,3.0,66.7,25.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,33.3,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,4.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0,9.0,12.0,7.0,58.3,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,66.7
Laurent Koscielny,fr FRA,DF,Bordeaux,34,1985,2.0,2.0,180.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,58.0,84.5,1106.0,230.0,0.0,0.0,0.0,28.0,30.0,93.3,21.0,28.0,75.0,1.0,0.0,0.0,0.0,0.0,1.0,58.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,3.0,9.0,10.0,47.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,71.4,6.0,1.0,0.0,1.0,1.0,0.0,0.0,7.0,9.0,0.0,69.0,12.0,52.0,21.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,51.0,268.0,82.0,47.0,47.0,100.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,11.0,1.0,3.0,25.0
Jean-Philippe Krasso,ci CIV,FW,Saint-Étienne,23,1997,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dereck Kutesa,ch SUI,FW,Reims,22,1997,2.0,2.0,114.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,60.0,94.0,16.0,0.0,0.0,0.0,2.0,4.0,50.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,9.0,1.0,11.1,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,8.0,9.0,2.0,16.0,3.0,5.0,60.0,3.0,0.0,15.0,142.0,121.0,16.0,11.0,68.8,3.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0
Enock Kwateng,fr FRA,DF,Bordeaux,23,1997,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,85.7,112.0,26.0,0.0,0.0,0.0,5.0,6.0,83.3,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,100.0,0.0,4.0,2.0,50.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,2.0,7.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,23.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Gaëtan Laborde,fr FRA,FW,Montpellier,26,1994,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.2,0.2,0.0,0.21,0.0,0.21,0.21,0.21,1.0,3.0,1.0,0.0,33.3,3.0,1.0,0.33,1.0,0.07,0.8,0.8,14.0,23.0,60.9,181.0,6.0,0.0,3.0,0.0,13.0,18.0,72.2,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,8.0,9.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,3.0,16.7,1.0,8.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,18.0,15.0,8.0,30.0,2.0,2.0,100.0,2.0,0.0,11.0,78.0,54.0,53.0,28.0,52.8,2.0,2.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,2.0,8.0,8.0,50.0
Alban Lafont,fr FRA,GK,Nantes,21,1999,2.0,2.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,26.0,84.6,507.0,273.0,0.0,0.0,0.0,15.0,16.0,93.8,7.0,10.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,4.0,2.0,22.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,18.0,28.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,17.0,33.0,9.0,18.0,18.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kenny Lala,fr FRA,"DF,FW",Strasbourg,28,1991,2.0,2.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,1.7,1.0,0.0,1.0,0.0,0.59,0.0,0.0,0.0,0.02,0.0,0.0,61.0,85.0,71.8,1418.0,467.0,2.0,7.0,28.6,35.0,42.0,83.3,24.0,36.0,66.7,0.0,1.0,5.0,1.0,0.0,7.0,67.0,18.0,4.0,1.0,12.0,3.0,4.0,1.0,0.0,0.0,1.0,43.0,11.0,31.0,15.0,52.0,2.0,13.0,1.0,0.0,2.0,2.0,4.0,1.0,0.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,26.0,5.0,19.2,5.0,18.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,100.0,6.0,30.0,49.0,30.0,0.0,81.0,2.0,3.0,66.7,2.0,0.0,58.0,444.0,296.0,70.0,58.0,82.9,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,3.0,40.0
