,Unnamed: 0,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
33,33,Brighton Labeau,€ 0,€ 0,€ 0,F,22,France,Amiens,Ligue 1,2018-2019
34,34,Sanasi Sy,€ 0,€ 0,€ 0,D,18,France,Amiens,Ligue 1,2018-2019
35,35,Mahdi Talal,€ 0,€ 0,€ 0,M,20,France,Amiens,Ligue 1,2018-2019
0,0,Baptiste Santamaría,"€ 15,288","€ 795,000","€ 798,788",M,23,France,Angers,Ligue 1,2018-2019
1,1,Mateo Pavlovic,"€ 13,846","€ 720,000","€ 723,431",D,28,Croatia,Angers,Ligue 1,2018-2019
2,2,Flavien Tait,"€ 13,827","€ 719,000","€ 722,426",F,25,France,Angers,Ligue 1,2018-2019
3,3,Thomas Mangani,"€ 12,654","€ 658,000","€ 661,135",M,31,France,Angers,Ligue 1,2018-2019
4,4,Romain Thomas,"€ 12,654","€ 658,000","€ 661,135",D,30,France,Angers,Ligue 1,2018-2019
5,5,Vincent Pajot,"€ 12,654","€ 658,000","€ 661,135",M,27,France,Angers,Ligue 1,2018-2019
6,6,Ludovic Butelle,"€ 12,654","€ 658,000","€ 661,135",K,35,France,Angers,Ligue 1,2018-2019
7,7,Cheikh N'Doye,"€ 12,558","€ 653,000","€ 656,112",M,32,Senegal,Angers,Ligue 1,2018-2019
8,8,Baptiste Guillaume,"€ 12,154","€ 632,000","€ 635,011",F,23,Belgium,Angers,Ligue 1,2018-2019
9,9,Cristian López,"€ 12,135","€ 631,000","€ 634,007",F,28,Spain,Angers,Ligue 1,2018-2019
10,10,Loïc Puyo,"€ 11,635","€ 605,000","€ 607,883",M,29,France,Angers,Ligue 1,2018-2019
11,11,Stéphane Bahoken,"€ 11,231","€ 584,000","€ 586,783",F,26,Cameroon,Angers,Ligue 1,2018-2019
12,12,Théo Pellenard,"€ 10,385","€ 540,000","€ 542,573",D,24,France,Angers,Ligue 1,2018-2019
13,13,Pierrick Capelle,"€ 10,250","€ 533,000","€ 535,540",M,31,France,Angers,Ligue 1,2018-2019
14,14,Thomas Touré,"€ 10,173","€ 529,000","€ 531,521",F,24,Cote d'Ivoire,Angers,Ligue 1,2018-2019
15,15,Férébory Doré,"€ 10,019","€ 521,000","€ 523,483",F,29,Congo,Angers,Ligue 1,2018-2019
16,16,Saliou Ciss,"€ 9,750","€ 507,000","€ 509,416",D,28,Senegal,Angers,Ligue 1,2018-2019
17,17,Abdoulaye Bamba,"€ 9,615","€ 500,000","€ 502,382",D,28,Cote d'Ivoire,Angers,Ligue 1,2018-2019
18,18,Ismaël Traoré,"€ 9,192","€ 478,000","€ 480,278",D,31,Cote d'Ivoire,Angers,Ligue 1,2018-2019
19,19,Angelo Fulgini,"€ 9,192","€ 478,000","€ 480,278",M,21,France,Angers,Ligue 1,2018-2019
20,20,Jeff Reine-Adélaïde,"€ 9,192","€ 478,000","€ 480,278",M,20,France,Angers,Ligue 1,2018-2019
21,21,Vincent Manceau,"€ 9,192","€ 478,000","€ 480,278",D,28,France,Angers,Ligue 1,2018-2019
22,22,Yoann Andreu,"€ 7,596","€ 395,000","€ 396,882",D,29,France,Angers,Ligue 1,2018-2019
23,23,Ibrahim Cissé,"€ 6,385","€ 332,000","€ 333,582",D,22,France,Angers,Ligue 1,2018-2019
24,24,Pape Djibril Diaw,"€ 6,096","€ 317,000","€ 318,511",D,23,Senegal,Angers,Ligue 1,2018-2019
25,25,Dorian Bertrand,"€ 5,962","€ 310,000","€ 311,477",F,25,France,Angers,Ligue 1,2018-2019
26,26,Zacharie Boucher,"€ 5,904","€ 307,000","€ 308,463",K,26,France,Angers,Ligue 1,2018-2019
27,27,Harisson Manzala,"€ 5,154","€ 268,000","€ 269,277",M,24,Democratic Republic of Congo,Angers,Ligue 1,2018-2019
28,28,Wilfried Kanga,"€ 5,019","€ 261,000","€ 262,244",F,20,France,Angers,Ligue 1,2018-2019
29,29,Farid El Melali,"€ 3,385","€ 176,000","€ 176,839",F,21,Algeria,Angers,Ligue 1,2018-2019
30,30,Mazire Soula,"€ 1,865","€ 97,000","€ 97,462",F,20,France,Angers,Ligue 1,2018-2019
31,31,Rayan Aït Nouri,"€ 1,154","€ 60,000","€ 60,286",D,17,France,Angers,Ligue 1,2018-2019
32,32,Anthony Mandrea,"€ 1,077","€ 56,000","€ 56,267",K,21,France,Angers,Ligue 1,2018-2019
33,33,Mathieu Michel,€ 0,€ 0,€ 0,K,26,France,Angers,Ligue 1,2018-2019
34,34,Billy Ketkeophomphone,€ 0,€ 0,€ 0,M,28,France,Angers,Ligue 1,2018-2019
35,35,Kevin Mouanga,€ 0,€ 0,€ 0,D,17,France,Angers,Ligue 1,2018-2019
36,36,Lassana Coulibaly,€ 0,€ 0,€ 0,M,22,Mali,Angers,Ligue 1,2018-2019
37,37,Alexandre Letellier,€ 0,€ 0,€ 0,K,27,France,Angers,Ligue 1,2018-2019
0,0,Yann Karamoh,"€ 35,577","€ 1,850,000","€ 1,858,815",F,19,France,Bordeaux,Ligue 1,2018-2019
1,1,Nicolas de Préville,"€ 27,596","€ 1,435,000","€ 1,441,838",F,27,France,Bordeaux,Ligue 1,2018-2019
2,2,Benoît Costil,"€ 27,596","€ 1,435,000","€ 1,441,838",K,30,France,Bordeaux,Ligue 1,2018-2019
3,3,Andreas Cornelius,"€ 24,904","€ 1,295,000","€ 1,301,171",F,25,Denmark,Bordeaux,Ligue 1,2018-2019
4,4,François Kamano,"€ 23,058","€ 1,199,000","€ 1,204,713",F,22,Guinea,Bordeaux,Ligue 1,2018-2019
5,5,Gaëtan Laborde,"€ 20,692","€ 1,076,000","€ 1,081,127",F,24,France,Bordeaux,Ligue 1,2018-2019
6,6,Otávio,"€ 18,596","€ 967,000","€ 971,608",M,24,Brazil,Bordeaux,Ligue 1,2018-2019
7,7,Younousse Sankharé,"€ 18,404","€ 957,000","€ 961,560",M,28,Senegal,Bordeaux,Ligue 1,2018-2019
8,8,Jimmy Briand,"€ 18,404","€ 957,000","€ 961,560",F,32,France,Bordeaux,Ligue 1,2018-2019
9,9,Paul Baysse,"€ 17,250","€ 897,000","€ 901,274",D,30,France,Bordeaux,Ligue 1,2018-2019
10,10,Jaroslav Plasil,"€ 17,250","€ 897,000","€ 901,274",M,36,Czech Republic,Bordeaux,Ligue 1,2018-2019
11,11,Alexandre Mendy,"€ 16,827","€ 875,000","€ 879,169",F,24,France,Bordeaux,Ligue 1,2018-2019
12,12,Pablo,"€ 13,808","€ 718,000","€ 721,421",D,27,Brazil,Bordeaux,Ligue 1,2018-2019
13,13,Youssouf Sabaly,"€ 12,635","€ 657,000","€ 660,131",D,25,Senegal,Bordeaux,Ligue 1,2018-2019
14,14,Lukas Lerager,"€ 12,500","€ 650,000","€ 653,097",M,24,Denmark,Bordeaux,Ligue 1,2018-2019
15,15,Samuel Kalu,"€ 12,500","€ 650,000","€ 653,097",F,20,Nigeria,Bordeaux,Ligue 1,2018-2019
16,16,Théo Pellenard,"€ 10,385","€ 540,000","€ 542,573",D,24,France,Bordeaux,Ligue 1,2018-2019
17,17,Jules Koundé,"€ 9,673","€ 503,000","€ 505,397",D,19,France,Bordeaux,Ligue 1,2018-2019
18,18,Igor Lewczuk,"€ 9,558","€ 497,000","€ 499,368",D,33,Poland,Bordeaux,Ligue 1,2018-2019
19,19,Zaydou Youssouf,"€ 9,135","€ 475,000","€ 477,263",F,18,France,Bordeaux,Ligue 1,2018-2019
20,20,Maxime Poundjé,"€ 8,058","€ 419,000","€ 420,997",D,25,France,Bordeaux,Ligue 1,2018-2019
21,21,Milan Gajic,"€ 8,058","€ 419,000","€ 420,997",D,22,Serbia,Bordeaux,Ligue 1,2018-2019
22,22,Josh Maja,"€ 7,596","€ 395,000","€ 396,882",F,19,England,Bordeaux,Ligue 1,2018-2019
23,23,Paul Bernardoni,"€ 7,019","€ 365,000","€ 366,739",K,21,France,Bordeaux,Ligue 1,2018-2019
24,24,Vukasin Jovanovic,"€ 7,000","€ 364,000","€ 365,734",D,22,Serbia,Bordeaux,Ligue 1,2018-2019
25,25,Jérôme Prior,"€ 6,827","€ 355,000","€ 356,692",K,22,France,Bordeaux,Ligue 1,2018-2019
26,26,Toma Basic,"€ 5,769","€ 300,000","€ 301,429",M,21,Croatia,Bordeaux,Ligue 1,2018-2019
27,27,Aurélien Tchouaméni,"€ 5,750","€ 299,000","€ 300,425",M,18,France,Bordeaux,Ligue 1,2018-2019
28,28,Yacine Adli,"€ 4,808","€ 250,000","€ 251,191",M,17,France,Bordeaux,Ligue 1,2018-2019
29,29,Gaëtan Poussin,"€ 4,231","€ 220,000","€ 221,048",K,19,France,Bordeaux,Ligue 1,2018-2019
30,30,Sergi Palencia,"€ 4,038","€ 210,000","€ 211,001",D,22,Spain,Bordeaux,Ligue 1,2018-2019
31,31,Driss Trichard,"€ 3,058","€ 159,000","€ 159,758",D,23,France,Bordeaux,Ligue 1,2018-2019
32,32,Yassine Benrahou,"€ 2,308","€ 120,000","€ 120,572",M,19,Morocco,Bordeaux,Ligue 1,2018-2019
33,33,Alexandre Lauray,"€ 2,096","€ 109,000","€ 109,519",D,21,France,Bordeaux,Ligue 1,2018-2019
34,34,Over Mandanda,"€ 1,846","€ 96,000","€ 96,457",K,19,France,Bordeaux,Ligue 1,2018-2019
35,35,Till Cissokho,"€ 1,308","€ 68,000","€ 68,324",D,18,France,Bordeaux,Ligue 1,2018-2019
36,36,Thomas Carrique,"€ 1,192","€ 62,000","€ 62,295",D,19,France,Bordeaux,Ligue 1,2018-2019
37,37,Valentín Vada,"€ 1,135","€ 59,000","€ 59,281",M,22,Argentina,Bordeaux,Ligue 1,2018-2019
38,38,Albert Lottin,"€ 1,096","€ 57,000","€ 57,272",M,16,France,Bordeaux,Ligue 1,2018-2019
39,39,Daniel Mancini,€ 0,€ 0,€ 0,M,21,Argentina,Bordeaux,Ligue 1,2018-2019
40,40,Aaron Boupendza,€ 0,€ 0,€ 0,F,21,Gabon,Bordeaux,Ligue 1,2018-2019
41,41,Jonathan Cafú,€ 0,€ 0,€ 0,F,26,Brazil,Bordeaux,Ligue 1,2018-2019
42,42,Raoul Bellanova,€ 0,€ 0,€ 0,D,18,Italy,Bordeaux,Ligue 1,2018-2019
0,0,Paul Baysse,"€ 17,250","€ 897,000","€ 901,274",D,30,France,Caen,Ligue 1,2018-2019
1,1,Claudio Beauvue,"€ 16,962","€ 882,000","€ 886,203",F,30,Guadeloupe,Caen,Ligue 1,2018-2019
2,2,Ronny Rodelin,"€ 16,096","€ 837,000","€ 840,988",F,28,France,Caen,Ligue 1,2018-2019
3,3,Fayçal Fajr,"€ 11,500","€ 598,000","€ 600,849",M,29,Morocco,Caen,Ligue 1,2018-2019
4,4,Enzo Crivelli,"€ 11,500","€ 598,000","€ 600,849",F,23,France,Caen,Ligue 1,2018-2019
5,5,Prince Oniangué,"€ 11,135","€ 579,000","€ 581,759",M,29,Congo,Caen,Ligue 1,2018-2019
6,6,Romain Genevois,"€ 10,346","€ 538,000","€ 540,564",D,30,Haiti,Caen,Ligue 1,2018-2019
7,7,Malik Tchokounté,"€ 9,365","€ 487,000","€ 489,321",F,29,France,Caen,Ligue 1,2018-2019
8,8,Ismaël Diomandé,"€ 9,192","€ 478,000","€ 480,278",M,25,Cote d'Ivoire,Caen,Ligue 1,2018-2019
9,9,Emmanuel Imorou,"€ 9,096","€ 473,000","€ 475,254",D,29,Benin,Caen,Ligue 1,2018-2019
10,10,Mouhamadou Dabo,"€ 9,096","€ 473,000","€ 475,254",D,31,France,Caen,Ligue 1,2018-2019
11,11,Jonathan Gradit,"€ 8,596","€ 447,000","€ 449,130",D,25,France,Caen,Ligue 1,2018-2019
12,12,Casimir Ninga,"€ 8,058","€ 419,000","€ 420,997",F,25,Chad,Caen,Ligue 1,2018-2019
13,13,Yacine Bammou,"€ 6,904","€ 359,000","€ 360,711",F,26,Morocco,Caen,Ligue 1,2018-2019
14,14,Baissama Sankoh,"€ 6,904","€ 359,000","€ 360,711",M,26,Guinea,Caen,Ligue 1,2018-2019
15,15,Brice Samba,"€ 6,904","€ 359,000","€ 360,711",K,24,France,Caen,Ligue 1,2018-2019
16,16,Alexander Djiku,"€ 6,904","€ 359,000","€ 360,711",D,23,France,Caen,Ligue 1,2018-2019
17,17,Jan Repas,"€ 6,904","€ 359,000","€ 360,711",F,21,Slovenia,Caen,Ligue 1,2018-2019
18,18,Frédéric Guilbert,"€ 6,904","€ 359,000","€ 360,711",D,23,France,Caen,Ligue 1,2018-2019
19,19,Stef Peeters,"€ 6,904","€ 359,000","€ 360,711",M,26,Belgium,Caen,Ligue 1,2018-2019
20,20,Aly Ndom,"€ 6,346","€ 330,000","€ 331,572",M,22,France,Caen,Ligue 1,2018-2019
21,21,Jessy Deminguet,"€ 6,135","€ 319,000","€ 320,520",M,20,France,Caen,Ligue 1,2018-2019
22,22,Adama Mbengue,"€ 5,808","€ 302,000","€ 303,439",D,24,Senegal,Caen,Ligue 1,2018-2019
23,23,Paul Reulet,"€ 4,596","€ 239,000","€ 240,139",K,24,France,Caen,Ligue 1,2018-2019
24,24,Erwin Zelazny,"€ 4,135","€ 215,000","€ 216,024",K,26,France,Caen,Ligue 1,2018-2019
25,25,Yoël Armougom,"€ 3,135","€ 163,000","€ 163,777",D,20,France,Caen,Ligue 1,2018-2019
26,26,Issa Marega,"€ 2,231","€ 116,000","€ 116,553",D,20,France,Caen,Ligue 1,2018-2019
27,27,Younn Zahary,"€ 1,827","€ 95,000","€ 95,453",D,19,France,Caen,Ligue 1,2018-2019
28,28,Herman Moussaki,"€ 1,808","€ 94,000","€ 94,448",F,19,Congo,Caen,Ligue 1,2018-2019
29,29,Jad Mouaddib,"€ 1,788","€ 93,000","€ 93,443",M,19,France,Caen,Ligue 1,2018-2019
30,30,Godson Kyeremeh,"€ 1,750","€ 91,000","€ 91,434",M,18,France,Caen,Ligue 1,2018-2019
31,31,Evens Joseph,"€ 1,135","€ 59,000","€ 59,281",F,18,France,Caen,Ligue 1,2018-2019
32,32,Thomas Callens,"€ 1,058","€ 55,000","€ 55,262",K,19,France,Caen,Ligue 1,2018-2019
33,33,Brice Tutu,€ 654,"€ 34,000","€ 34,162",F,20,France,Caen,Ligue 1,2018-2019
34,34,Timo Stavitski,€ 0,€ 0,€ 0,F,18,Finland,Caen,Ligue 1,2018-2019
35,35,Valentin Voisin,€ 0,€ 0,€ 0,M,22,France,Caen,Ligue 1,2018-2019
36,36,Saîf-Eddine Khaoui,€ 0,€ 0,€ 0,M,23,Tunisia,Caen,Ligue 1,2018-2019
37,37,Durel Avounou,€ 0,€ 0,€ 0,M,20,Congo,Caen,Ligue 1,2018-2019
38,38,Pape Sané,€ 0,€ 0,€ 0,F,26,Senegal,Caen,Ligue 1,2018-2019
0,0,Naïm Sliti,"€ 19,192","€ 998,000","€ 1,002,755",F,25,Tunisia,Dijon,Ligue 1,2018-2019
1,1,Chang-hun Kwon,"€ 15,769","€ 820,000","€ 823,907",F,24,South Korea,Dijon,Ligue 1,2018-2019
2,2,Romain Amalfitano,"€ 15,423","€ 802,000","€ 805,822",M,28,France,Dijon,Ligue 1,2018-2019
3,3,Jordan Marié,"€ 12,904","€ 671,000","€ 674,197",M,26,France,Dijon,Ligue 1,2018-2019
4,4,Laurent Ciman,"€ 12,500","€ 650,000","€ 653,097",D,32,Belgium,Dijon,Ligue 1,2018-2019
5,5,Valentin Rosier,"€ 11,423","€ 594,000","€ 596,830",D,21,France,Dijon,Ligue 1,2018-2019
6,6,Oussama Haddadi,"€ 11,038","€ 574,000","€ 576,735",D,26,Tunisia,Dijon,Ligue 1,2018-2019
7,7,Mickaël Alphonse,"€ 10,346","€ 538,000","€ 540,564",D,28,Guadeloupe,Dijon,Ligue 1,2018-2019
8,8,Yoann Gourcuff,"€ 10,346","€ 538,000","€ 540,564",M,31,France,Dijon,Ligue 1,2018-2019
9,9,Florent Balmont,"€ 10,346","€ 538,000","€ 540,564",M,38,France,Dijon,Ligue 1,2018-2019
10,10,Fouad Chafik,"€ 9,769","€ 508,000","€ 510,421",D,31,Morocco,Dijon,Ligue 1,2018-2019
11,11,Sory Kaba,"€ 9,519","€ 495,000","€ 497,359",F,22,Guinea,Dijon,Ligue 1,2018-2019
12,12,Mehdi Abeid,"€ 9,192","€ 478,000","€ 480,278",M,25,Algeria,Dijon,Ligue 1,2018-2019
13,13,Benjamin Jeannot,"€ 9,192","€ 478,000","€ 480,278",F,26,France,Dijon,Ligue 1,2018-2019
14,14,Wesley Lautoa,"€ 9,192","€ 478,000","€ 480,278",D,30,France,Dijon,Ligue 1,2018-2019
15,15,Cédric Yambéré,"€ 8,058","€ 419,000","€ 420,997",D,27,Central African Republic,Dijon,Ligue 1,2018-2019
16,16,Wesley Saïd,"€ 6,904","€ 359,000","€ 360,711",F,23,France,Dijon,Ligue 1,2018-2019
17,17,Julio Tavarès,"€ 6,904","€ 359,000","€ 360,711",F,29,Cape Verde,Dijon,Ligue 1,2018-2019
18,18,Rúnar Alex Rúnarsson,"€ 6,904","€ 359,000","€ 360,711",K,23,Iceland,Dijon,Ligue 1,2018-2019
19,19,Nayef Aguerd,"€ 6,904","€ 359,000","€ 360,711",D,22,Morocco,Dijon,Ligue 1,2018-2019
20,20,Arnold Bouka Moutou,"€ 6,327","€ 329,000","€ 330,568",D,29,Congo,Dijon,Ligue 1,2018-2019
21,21,Frédéric Sammaritano,"€ 5,673","€ 295,000","€ 296,406",M,32,France,Dijon,Ligue 1,2018-2019
22,22,Enzo Loiodice,"€ 3,308","€ 172,000","€ 172,820",M,17,France,Dijon,Ligue 1,2018-2019
23,23,Bobby Allain,"€ 2,923","€ 152,000","€ 152,724",K,26,France,Dijon,Ligue 1,2018-2019
24,24,Jules Keita,"€ 2,365","€ 123,000","€ 123,586",F,19,Guinea,Dijon,Ligue 1,2018-2019
25,25,Senou Coulibaly,"€ 2,096","€ 109,000","€ 109,519",D,23,France,Dijon,Ligue 1,2018-2019
26,26,Sory Doumbouya,"€ 1,481","€ 77,000","€ 77,367",F,19,France,Dijon,Ligue 1,2018-2019
27,27,Théo Barbet,€ 942,"€ 49,000","€ 49,233",D,17,France,Dijon,Ligue 1,2018-2019
28,28,Lévi Ntumba,€ 846,"€ 44,000","€ 44,210",K,17,France,Dijon,Ligue 1,2018-2019
29,29,Théo Godard,€ 96,"€ 5,000","€ 5,024",M,17,France,Dijon,Ligue 1,2018-2019
30,30,Eden Massouema,€ 0,€ 0,€ 0,M,21,Congo,Dijon,Ligue 1,2018-2019
31,31,Alexandre Tégar,€ 0,€ 0,€ 0,D,17,France,Dijon,Ligue 1,2018-2019
0,0,Johan Larsson,"€ 24,423","€ 1,270,000","€ 1,276,052",D,28,Sweden,Guingamp,Ligue 1,2018-2019
1,1,Nolan Roux,"€ 19,327","€ 1,005,000","€ 1,009,789",F,30,France,Guingamp,Ligue 1,2018-2019
2,2,Alexandre Mendy,"€ 16,827","€ 875,000","€ 879,169",F,24,France,Guingamp,Ligue 1,2018-2019
3,3,Nicolas Benezet,"€ 16,692","€ 868,000","€ 872,136",F,27,France,Guingamp,Ligue 1,2018-2019
4,4,Didier Ndong,"€ 16,154","€ 840,000","€ 844,003",M,24,Gabon,Guingamp,Ligue 1,2018-2019
5,5,Ronny Rodelin,"€ 16,096","€ 837,000","€ 840,988",F,28,France,Guingamp,Ligue 1,2018-2019
6,6,Papy Djilobodji,"€ 15,442","€ 803,000","€ 806,826",D,29,Senegal,Guingamp,Ligue 1,2018-2019
7,7,Guessouma Fofana,"€ 12,385","€ 644,000","€ 647,069",M,25,France,Guingamp,Ligue 1,2018-2019
8,8,Jérémy Sorbon,"€ 11,500","€ 598,000","€ 600,849",D,34,France,Guingamp,Ligue 1,2018-2019
9,9,Félix Eboa Eboa,"€ 11,346","€ 590,000","€ 592,811",D,21,Cameroon,Guingamp,Ligue 1,2018-2019
10,10,Marcus Thuram,"€ 10,673","€ 555,000","€ 557,645",F,20,France,Guingamp,Ligue 1,2018-2019
11,11,Cheik Traoré,"€ 10,462","€ 544,000","€ 546,592",D,23,France,Guingamp,Ligue 1,2018-2019
12,12,Étienne Didot,"€ 10,346","€ 538,000","€ 540,564",M,34,France,Guingamp,Ligue 1,2018-2019
13,13,Lucas Deaux,"€ 10,346","€ 538,000","€ 540,564",M,29,France,Guingamp,Ligue 1,2018-2019
14,14,Ludovic Blas,"€ 9,192","€ 478,000","€ 480,278",M,20,France,Guingamp,Ligue 1,2018-2019
15,15,Christophe Kerbrat,"€ 9,192","€ 478,000","€ 480,278",D,31,France,Guingamp,Ligue 1,2018-2019
16,16,Franck Tabanou,"€ 9,192","€ 478,000","€ 480,278",D,29,France,Guingamp,Ligue 1,2018-2019
17,17,Yannis Salibur,"€ 9,192","€ 478,000","€ 480,278",F,27,France,Guingamp,Ligue 1,2018-2019
18,18,Nathaël Julan,"€ 7,750","€ 403,000","€ 404,920",F,21,France,Guingamp,Ligue 1,2018-2019
19,19,Denis Petric,"€ 7,442","€ 387,000","€ 388,844",K,30,Serbia,Guingamp,Ligue 1,2018-2019
20,20,Yeni N'Gbakoto,"€ 6,981","€ 363,000","€ 364,730",F,26,Democratic Republic of Congo,Guingamp,Ligue 1,2018-2019
21,21,Lebogang Phiri,"€ 6,981","€ 363,000","€ 364,730",M,23,South Africa,Guingamp,Ligue 1,2018-2019
22,22,Pedro Rebocho,"€ 6,981","€ 363,000","€ 364,730",D,23,Portugal,Guingamp,Ligue 1,2018-2019
23,23,Karl-Johan Johnsson,"€ 6,827","€ 355,000","€ 356,692",K,28,Sweden,Guingamp,Ligue 1,2018-2019
24,24,Marc-Aurèle Caillard,"€ 6,692","€ 348,000","€ 349,658",K,24,France,Guingamp,Ligue 1,2018-2019
25,25,Marcus Coco,"€ 5,673","€ 295,000","€ 296,406",F,22,France,Guingamp,Ligue 1,2018-2019
26,26,Jordan Ikoko,"€ 5,673","€ 295,000","€ 296,406",D,24,Democratic Republic of Congo,Guingamp,Ligue 1,2018-2019
27,27,Mehdi Merghem,"€ 5,462","€ 284,000","€ 285,353",M,20,France,Guingamp,Ligue 1,2018-2019
28,28,Mehdi Boudjemaa,"€ 2,596","€ 135,000","€ 135,643",M,20,France,Guingamp,Ligue 1,2018-2019
29,29,Matthias Phaeton,"€ 1,981","€ 103,000","€ 103,491",F,18,France,Guingamp,Ligue 1,2018-2019
30,30,Djegui Koita,"€ 1,923","€ 100,000","€ 100,476",D,18,France,Guingamp,Ligue 1,2018-2019
31,31,Steven Ako,"€ 1,750","€ 91,000","€ 91,434",D,19,France,Guingamp,Ligue 1,2018-2019
32,32,Yohan Bilingi,"€ 1,577","€ 82,000","€ 82,391",D,19,France,Guingamp,Ligue 1,2018-2019
33,33,Louis Carnot,"€ 1,019","€ 53,000","€ 53,253",M,17,France,Guingamp,Ligue 1,2018-2019
34,34,Théo Guivarch,€ 0,€ 0,€ 0,K,22,France,Guingamp,Ligue 1,2018-2019
35,35,Sikou Niakaté,€ 0,€ 0,€ 0,D,18,France,Guingamp,Ligue 1,2018-2019
36,36,Jérémy Livolant,€ 0,€ 0,€ 0,M,20,France,Guingamp,Ligue 1,2018-2019
0,0,Thiago Maia,"€ 57,500","€ 2,990,000","€ 3,004,247",M,21,Brazil,Lille,Ligue 1,2018-2019
1,1,José Fonte,"€ 57,500","€ 2,990,000","€ 3,004,247",D,34,Portugal,Lille,Ligue 1,2018-2019
2,2,Loïc Rémy,"€ 41,404","€ 2,153,000","€ 2,163,259",F,31,France,Lille,Ligue 1,2018-2019
