club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Rubin Kazan,Oleg Salnikov,26,Defender,Metall Pikalevo,?,out,NA,Premier Liga,2002,2002/2003
Rubin Kazan,Sergey Gunko,29,Midfielder,Kristall,"End of loanDec 1, 2002",out,0,Premier Liga,2002,2002/2003
Lokomotiv Moscow,Winston Parks,21,Centre-Forward,Udinese,£1.62m,in,1.62,Premier Liga,2002,2002/2003
Lokomotiv Moscow,Malkhaz Asatiani,21,Centre-Back,Torpedo Kutaisi,£540k,in,0.54,Premier Liga,2002,2002/2003
Lokomotiv Moscow,Baba Adamu,22,Centre-Forward,Rostov,£360k,in,0.36,Premier Liga,2002,2002/2003
Lokomotiv Moscow,Júlio César,22,Centre-Forward,Fluminense,?,in,NA,Premier Liga,2002,2002/2003
Lokomotiv Moscow,Jorge Wagner,24,Left Winger,Cruzeiro,?,in,NA,Premier Liga,2002,2002/2003
Lokomotiv Moscow,Andrey Golovkov,19,Right Midfield,FShM Torpedo 19,-,in,0,Premier Liga,2002,2002/2003
Lokomotiv Moscow,Platon Zakharchuk,30,Goalkeeper,Sokol Saratov,"End of loanDec 1, 2002",in,0,Premier Liga,2002,2002/2003
Lokomotiv Moscow,Baba Adamu,23,Centre-Forward,Tor-Met Moskau,£225k,out,0.225,Premier Liga,2002,2002/2003
Lokomotiv Moscow,Platon Zakharchuk,29,Goalkeeper,Sokol Saratov,Loan,out,0,Premier Liga,2002,2002/2003
Lokomotiv Moscow,Giorgi Demetradze,25,Centre-Forward,Alania,?,out,NA,Premier Liga,2002,2002/2003
Shinnik Yaroslavl,Andrejs Rubins,24,Left Winger,Crystal Palace,£338k,in,0.338,Premier Liga,2002,2002/2003
Shinnik Yaroslavl,Valeri Kechinov,27,Second Striker,Saturn,Free Transfer,in,0,Premier Liga,2002,2002/2003
Shinnik Yaroslavl,Martin Kushev,29,Centre-Forward,Slavia Sofia,Free Transfer,in,0,Premier Liga,2002,2002/2003
Shinnik Yaroslavl,Aleksandr Tumenko,19,Central Midfield,Mostransgaz,?,in,NA,Premier Liga,2002,2002/2003
Shinnik Yaroslavl,Viacheslav Shevchuk,23,Left-Back,Metalurh D.,?,in,NA,Premier Liga,2002,2002/2003
Shinnik Yaroslavl,Vyacheslav Daev,30,Centre-Back,CSKA Moscow,?,in,NA,Premier Liga,2002,2002/2003
Shinnik Yaroslavl,Victor Karpenko,25,Right Midfield,Loko Chita,"End of loanDec 1, 2002",in,0,Premier Liga,2002,2002/2003
Shinnik Yaroslavl,Aleksey Gerasimenko,32,Centre-Forward,Kuban Krasnodar,?,out,NA,Premier Liga,2002,2002/2003
Shinnik Yaroslavl,Evgeni Losev,23,Centre-Forward,Khimki,Loan,out,0,Premier Liga,2002,2002/2003
Shinnik Yaroslavl,Artem Enin,26,Central Midfield,Spartak Nalchik,?,out,NA,Premier Liga,2002,2002/2003
Shinnik Yaroslavl,Aleksey Vereshchak,26,Central Midfield,Dinamo S-Pb,?,out,NA,Premier Liga,2002,2002/2003
Shinnik Yaroslavl,Sergey Sokolov,22,Centre-Back,Fakel Voronezh,Loan,out,0,Premier Liga,2002,2002/2003
Shinnik Yaroslavl,Evgeni Kornyukhin,35,Goalkeeper,Saturn,?,out,NA,Premier Liga,2002,2002/2003
Shinnik Yaroslavl,Aleksey Bychkov,30,Forward,Fakel Voronezh,?,out,NA,Premier Liga,2002,2002/2003
Shinnik Yaroslavl,Artem Yashkin,27,Left Midfield,Arsenal Kyiv,?,out,NA,Premier Liga,2002,2002/2003
Shinnik Yaroslavl,Maksim Kreisman,25,Defensive Midfield,Loko Chita,,out,NA,Premier Liga,2002,2002/2003
Dinamo Moscow,Ognjen Koroman,23,Right Winger,OFK Beograd,£1.13m,in,1.13,Premier Liga,2002,2002/2003
Dinamo Moscow,Jovan Tanasijevic,24,Centre-Back,Vojvodina,£405k,in,0.405,Premier Liga,2002,2002/2003
Dinamo Moscow,Viacheslav Sviderskyi,24,Centre-Back,Alania,£293k,in,0.293,Premier Liga,2002,2002/2003
Dinamo Moscow,Michal Hanek,22,Centre-Back,Dubnica,£270k,in,0.27,Premier Liga,2002,2002/2003
Dinamo Moscow,Erik Korchagin,23,Centre-Forward,PSV Eindhoven,£180k,in,0.18,Premier Liga,2002,2002/2003
Dinamo Moscow,Tomas Durica,23,Defensive Midfield,MSK Zilina,£135k,in,0.135,Premier Liga,2002,2002/2003
Dinamo Moscow,Gustavo,20,Centre-Back,Levski Sofia,Free Transfer,in,0,Premier Liga,2002,2002/2003
Dinamo Moscow,Tadas Labukas,18,Second Striker,Atlantas,Free Transfer,in,0,Premier Liga,2002,2002/2003
Dinamo Moscow,Evgen Lutsenko,22,Attacking Midfield,AS Livorno,Free Transfer,in,0,Premier Liga,2002,2002/2003
Dinamo Moscow,Radoslav Batak,25,Centre-Back,Vojvodina,?,in,NA,Premier Liga,2002,2002/2003
Dinamo Moscow,Pascal Mendy,23,Defensive Midfield,Jeanne d'Arc,?,in,NA,Premier Liga,2002,2002/2003
Dinamo Moscow,Tomas Tamosauskas,19,Central Midfield,Atlantas,?,in,NA,Premier Liga,2002,2002/2003
Dinamo Moscow,Ruslan Baltiyev,24,Attacking Midfield,Sokol Saratov,?,in,NA,Premier Liga,2002,2002/2003
Dinamo Moscow,Andrey Demkin,26,Centre-Forward,KSK Beveren,?,in,NA,Premier Liga,2002,2002/2003
Dinamo Moscow,Ivan Vukomanovic,25,Defensive Midfield,Red Star,Loan,in,0,Premier Liga,2002,2002/2003
Dinamo Moscow,Vasili Khomutovski,24,Goalkeeper,Metalist,Free Transfer,out,0,Premier Liga,2002,2002/2003
Dinamo Moscow,Oleg Shkabara,19,Defensive Midfield,BATE Borisov,Loan,out,0,Premier Liga,2002,2002/2003
Dinamo Moscow,Zsolt Hornyak,29,Centre-Back,Slo. Bratislava,?,out,NA,Premier Liga,2002,2002/2003
Dinamo Moscow,Mindaugas Kalonas,18,Attacking Midfield,Saturn,?,out,NA,Premier Liga,2002,2002/2003
Dinamo Moscow,Aleksandr Panov,27,Centre-Forward,Dinamo S-Pb,?,out,NA,Premier Liga,2002,2002/2003
Dinamo Moscow,Pape Thiaw,21,Centre-Forward,Lausanne-Sport,?,out,NA,Premier Liga,2002,2002/2003
Dinamo Moscow,Andrey Kobelev,34,Central Midfield,Retired,-,out,0,Premier Liga,2002,2002/2003
Dinamo Moscow,Kirill Novikov,21,Right-Back,Career break,-,out,0,Premier Liga,2002,2002/2003
Dinamo Moscow,Darius Zutautas,24,Centre-Back,Without Club,-,out,0,Premier Liga,2002,2002/2003
Saturn Ramenskoe,Nicolás Pavlovich,24,Centre-Forward,Racing Club,£1.35m,in,1.35,Premier Liga,2002,2002/2003
Saturn Ramenskoe,Antônio Géder,24,Centre-Back,Vasco da Gama,£563k,in,0.563,Premier Liga,2002,2002/2003
Saturn Ramenskoe,Milan Lesnjak,27,Centre-Back,Club Brugge,£450k,in,0.45,Premier Liga,2002,2002/2003
Saturn Ramenskoe,Evgeni Kornyukhin,35,Goalkeeper,Shinnik,?,in,NA,Premier Liga,2002,2002/2003
Saturn Ramenskoe,Mindaugas Kalonas,18,Attacking Midfield,Dinamo Moscow,?,in,NA,Premier Liga,2002,2002/2003
Saturn Ramenskoe,Vladimir Korytko,23,Attacking Midfield,Rostov,?,in,NA,Premier Liga,2002,2002/2003
Saturn Ramenskoe,Andrey Malay,29,Left-Back,Torpedo Moscow,?,in,NA,Premier Liga,2002,2002/2003
Saturn Ramenskoe,Shamil Lakhiyalov,22,Second Striker,Dinamo Makhachkala,Loan,in,0,Premier Liga,2002,2002/2003
Saturn Ramenskoe,Konstantin Kovalenko,27,Centre-Forward,Chernomorets N.,?,in,NA,Premier Liga,2002,2002/2003
Saturn Ramenskoe,Cleonésio Carlos da Silva,26,Forward,Coritiba FC,?,in,NA,Premier Liga,2002,2002/2003
Saturn Ramenskoe,Roman Tseryuta,19,Central Midfield,Krasnodar-2000,?,in,NA,Premier Liga,2002,2002/2003
Saturn Ramenskoe,Dmitri Lyapkin,26,Left-Back,Sokol Saratov,Free Transfer,out,0,Premier Liga,2002,2002/2003
Saturn Ramenskoe,Valeri Kechinov,27,Second Striker,Shinnik,Free Transfer,out,0,Premier Liga,2002,2002/2003
Saturn Ramenskoe,Andrey Movsesyan,27,Centre-Forward,Tor-Met Moskau,?,out,NA,Premier Liga,2002,2002/2003
Saturn Ramenskoe,Mindaugas Kalonas,18,Attacking Midfield,Braga,?,out,NA,Premier Liga,2002,2002/2003
Saturn Ramenskoe,Aleksandr Pomazun,31,Goalkeeper,Sokol Saratov,?,out,NA,Premier Liga,2002,2002/2003
Saturn Ramenskoe,Aleksey Meleshin,26,Right Winger,Dinamo S-Pb,?,out,NA,Premier Liga,2002,2002/2003
Saturn Ramenskoe,Konstantin Kovalenko,27,Centre-Forward,Spartak Nalchik,?,out,NA,Premier Liga,2002,2002/2003
Saturn Ramenskoe,Vladimir Korytko,23,Attacking Midfield,Tor-Met Moskau,?,out,NA,Premier Liga,2002,2002/2003
Saturn Ramenskoe,Shamil Lakhiyalov,22,Second Striker,Dinamo Makhachkala,"End of loanAug 1, 2002",out,0,Premier Liga,2002,2002/2003
Torpedo Moscow,Dmitri Rovnejko,22,Centre-Back,Neman Grodno,Free Transfer,in,0,Premier Liga,2002,2002/2003
Torpedo Moscow,Mantas Samusiovas,24,Centre-Back,Skonto Riga,Free Transfer,in,0,Premier Liga,2002,2002/2003
Torpedo Moscow,Marius Pena,17,Centre-Forward,FC National,?,in,NA,Premier Liga,2002,2002/2003
Torpedo Moscow,Vladimir Kuzmichev,22,Left Winger,CSKA Moscow,Loan,in,0,Premier Liga,2002,2002/2003
Torpedo Moscow,Aleksey Bugaev,21,Centre-Back,Torpedo II,-,in,0,Premier Liga,2002,2002/2003
Torpedo Moscow,Igor Cherevchenko,28,Centre-Back,Alania,"End of loanDec 1, 2002",in,0,Premier Liga,2002,2002/2003
Torpedo Moscow,Andrey Malay,29,Left-Back,Saturn,?,out,NA,Premier Liga,2002,2002/2003
Torpedo Moscow,Karen Oganyan,20,Centre-Forward,Tor-Met Moskau,?,out,NA,Premier Liga,2002,2002/2003
Torpedo Moscow,Igor Cherevchenko,27,Centre-Back,Alania,Loan,out,0,Premier Liga,2002,2002/2003
Torpedo Moscow,Leonid Lagun,24,Left Midfield,Tom Tomsk,Loan,out,0,Premier Liga,2002,2002/2003
Torpedo Moscow,Maksim Aristarkhov,22,Centre-Forward,Tom Tomsk,?,out,NA,Premier Liga,2002,2002/2003
Torpedo Moscow,Igor Cherevchenko,28,Centre-Back,Retired,-,out,0,Premier Liga,2002,2002/2003
Torpedo Moscow,Edik Sajaia,21,Centre-Back,Career break,-,out,0,Premier Liga,2002,2002/2003
Krylya Sovetov Samara,Souza,27,Attacking Midfield,Atlético-MG,£2.70m,in,2.7,Premier Liga,2002,2002/2003
Krylya Sovetov Samara,Andrey Chichkin,25,Goalkeeper,Rotor Volgograd,Free Transfer,in,0,Premier Liga,2002,2002/2003
Krylya Sovetov Samara,Leílton,20,Left-Back,EC Vitória,Free Transfer,in,0,Premier Liga,2002,2002/2003
Krylya Sovetov Samara,Dmitri Kudryashov,19,Central Midfield,Spartak Moscow,Free Transfer,in,0,Premier Liga,2002,2002/2003
Krylya Sovetov Samara,Vitali Bulyga,22,Centre-Forward,Dnepr-Transmash,£23k,in,0.023,Premier Liga,2002,2002/2003
Krylya Sovetov Samara,Petr Nemov,19,Right Midfield,Spartak II,Loan,in,0,Premier Liga,2002,2002/2003
Krylya Sovetov Samara,Sergey Lushchan,29,Right Midfield,Rostov,?,in,NA,Premier Liga,2002,2002/2003
Krylya Sovetov Samara,Raúl Muñoz,27,Left-Back,Colo Colo,?,in,NA,Premier Liga,2002,2002/2003
Krylya Sovetov Samara,Duke Udi,26,Defensive Midfield,Bridge F.C.,?,in,NA,Premier Liga,2002,2002/2003
Krylya Sovetov Samara,Berni Wright,23,Defender,Guanacasteca,?,in,NA,Premier Liga,2002,2002/2003
Krylya Sovetov Samara,Yuri Shishkin,39,Goalkeeper,Ventspils,?,in,NA,Premier Liga,2002,2002/2003
Krylya Sovetov Samara,Aleksandr Anyukov,20,Right-Back,KS Samara II,-,in,0,Premier Liga,2002,2002/2003
Krylya Sovetov Samara,Vladislav Radimov,27,Central Midfield,Zenit S-Pb,£1.35m,out,1.35,Premier Liga,2002,2002/2003
Krylya Sovetov Samara,Rogério Gaúcho,23,Centre-Forward,Internacional,?,out,NA,Premier Liga,2002,2002/2003
Krylya Sovetov Samara,Vladimir Shunejko,28,Defensive Midfield,Levski Sofia,Loan,out,0,Premier Liga,2002,2002/2003
Krylya Sovetov Samara,Oleksandr Lavrentsov,30,Goalkeeper,Tor-Met Moskau,Loan,out,0,Premier Liga,2002,2002/2003
Krylya Sovetov Samara,Duke Udi,26,Defensive Midfield,Kwara United,?,out,NA,Premier Liga,2002,2002/2003
Krylya Sovetov Samara,Nerijus Barasa,24,Right-Back,Lada Togliatti,Loan,out,0,Premier Liga,2002,2002/2003
Krylya Sovetov Samara,Leandro Samarone,31,Centre-Back,Rubin Kazan,?,out,NA,Premier Liga,2002,2002/2003
Spartak Moscow,Roman Pavlyuchenko,21,Centre-Forward,Rotor Volgograd,£630k,in,0.63,Premier Liga,2002,2002/2003
Spartak Moscow,Valeri Abramidze,22,Centre-Back,Torpedo Kutaisi,£270k,in,0.27,Premier Liga,2002,2002/2003
Spartak Moscow,Abdelilah Bagui,24,Goalkeeper,MAS Fes,£270k,in,0.27,Premier Liga,2002,2002/2003
Spartak Moscow,Vladyslav Vashchuk,27,Centre-Back,Dynamo Kyiv,Free Transfer,in,0,Premier Liga,2002,2002/2003
Spartak Moscow,Dmitri Khlestov,31,Right-Back,Besiktas,Free Transfer,in,0,Premier Liga,2002,2002/2003
Spartak Moscow,Luizão Pereira,22,Centre-Back,CA Juventus,Free Transfer,in,0,Premier Liga,2002,2002/2003
Spartak Moscow,Stanislav Cherchesov,38,Goalkeeper,Wattens-Wacker,Free Transfer,in,0,Premier Liga,2002,2002/2003
Spartak Moscow,Maksim Demenko,26,Central Midfield,Rostov,Free Transfer,in,0,Premier Liga,2002,2002/2003
Spartak Moscow,Robert,22,Centre-Forward,Kawasaki Front.,?,in,NA,Premier Liga,2002,2002/2003
Spartak Moscow,Marcelo Silva,26,Defensive Midfield,Santos FC,?,in,NA,Premier Liga,2002,2002/2003
Spartak Moscow,Robert Scarlett,23,Left-Back,Harbour View,Loan,in,0,Premier Liga,2002,2002/2003
Spartak Moscow,Artem Kontsevoj,19,Centre-Forward,BATE Borisov,?,in,NA,Premier Liga,2002,2002/2003
Spartak Moscow,Dmitri Sychev,19,Centre-Forward,Ban,?,in,NA,Premier Liga,2002,2002/2003
Spartak Moscow,André Dias,21,Centre-Forward,CA Juventus,Loan,in,0,Premier Liga,2002,2002/2003
Spartak Moscow,Seyi Samuel Ogunsania,22,Centre-Back,Enyimba Aba,?,in,NA,Premier Liga,2002,2002/2003
Spartak Moscow,Dmitri A. Smirnov,22,Central Midfield,Tor-Met Moskau,?,in,NA,Premier Liga,2002,2002/2003
Spartak Moscow,Oleg Pestryakov,28,Left Midfield,Shakhtar D.,?,in,NA,Premier Liga,2002,2002/2003
Spartak Moscow,Goran Maznov,21,Centre-Forward,Tor-Met Moskau,"End of loanDec 1, 2002",in,0,Premier Liga,2002,2002/2003
Spartak Moscow,Aleksandr Pavlenko,17,Central Midfield,Spartak II,-,in,0,Premier Liga,2002,2002/2003
Spartak Moscow,Aleksandr Samedov,18,Right Winger,Spartak II,-,in,0,Premier Liga,2002,2002/2003
Spartak Moscow,Lawrence Adjei,23,Midfielder,Arm. Bielefeld,"End of loanJun 30, 2002",in,0,Premier Liga,2002,2002/2003
Spartak Moscow,Dmitri Sychev,19,Centre-Forward,Marseille,£2.70m,out,2.7,Premier Liga,2002,2002/2003
Spartak Moscow,Vladimir Beschastnykh,28,Centre-Forward,Fenerbahce,£720k,out,0.72,Premier Liga,2002,2002/2003
Spartak Moscow,Jerry-Christian Tchuisse,27,Right-Back,Chernomorets N.,Free Transfer,out,0,Premier Liga,2002,2002/2003
Spartak Moscow,Maksym Levitsky,30,Goalkeeper,Chernomorets N.,Free Transfer,out,0,Premier Liga,2002,2002/2003
Spartak Moscow,Dmitri Kudryashov,19,Central Midfield,KS Samara,Free Transfer,out,0,Premier Liga,2002,2002/2003
Spartak Moscow,Dmitri Khlestov,31,Right-Back,Tor-Met Moskau,Free Transfer,out,0,Premier Liga,2002,2002/2003
Spartak Moscow,Roman Vasilyuk,23,Centre-Forward,Dinamo Minsk,Loan,out,0,Premier Liga,2002,2002/2003
Spartak Moscow,Goran Maznov,21,Centre-Forward,Baltika,£14k,out,0.014,Premier Liga,2002,2002/2003
Spartak Moscow,Dmitri Sychev,18,Centre-Forward,Ban,?,out,NA,Premier Liga,2002,2002/2003
Spartak Moscow,Goran Maznov,21,Centre-Forward,Tor-Met Moskau,Loan,out,0,Premier Liga,2002,2002/2003
Spartak Moscow,Valerijus Mizigurskis,19,Centre-Forward,Zalgiris,?,out,NA,Premier Liga,2002,2002/2003
Spartak Moscow,Dmitri Goncharov,27,Goalkeeper,Alania,?,out,NA,Premier Liga,2002,2002/2003
Spartak Moscow,Seyi Samuel Ogunsania,22,Centre-Back,Enyimba Aba,?,out,NA,Premier Liga,2002,2002/2003
Spartak Moscow,Dmitri Ananko,28,Centre-Back,AC Ajaccio,?,out,NA,Premier Liga,2002,2002/2003
Spartak Moscow,Lawrence Adjei,23,Midfielder,Eintracht Trier,?,out,NA,Premier Liga,2002,2002/2003
Spartak Moscow,Predrag Ristovic,27,Goalkeeper,Rad,?,out,NA,Premier Liga,2002,2002/2003
Spartak Moscow,Eduard Tsykhmeistruk,29,Left Winger,Metalurh D.,?,out,NA,Premier Liga,2002,2002/2003
Spartak Moscow,Marcelo Silva,26,Defensive Midfield,EC Bahia,?,out,NA,Premier Liga,2002,2002/2003
Spartak Moscow,Stanislav Cherchesov,39,Goalkeeper,Retired,-,out,0,Premier Liga,2002,2002/2003
Spartak Moscow,Robert Scarlett,23,Left-Back,Harbour View,"End of loanDec 1, 2002",out,0,Premier Liga,2002,2002/2003
FK Rostov,Japhet Zwane,28,Left Winger,M. Swallows,£585k,in,0.585,Premier Liga,2002,2002/2003
FK Rostov,Matthew Booth,25,Centre-Back,Sundowns,£450k,in,0.45,Premier Liga,2002,2002/2003
FK Rostov,Gift Kampamba,23,Right Winger,Sundowns,£360k,in,0.36,Premier Liga,2002,2002/2003
FK Rostov,Essau Kanyenda,20,Centre-Forward,Jomo Cosmos,£68k,in,0.068,Premier Liga,2002,2002/2003
FK Rostov,Vasili Brovin,20,Attacking Midfield,Lada Togliatti,£45k,in,0.045,Premier Liga,2002,2002/2003
FK Rostov,Matthew Booth,25,Centre-Back,Sundowns,Loan fee:£23k,in,0.023,Premier Liga,2002,2002/2003
FK Rostov,Yurii Maksimov,34,Central Midfield,Waldh. Mannheim,?,in,NA,Premier Liga,2002,2002/2003
FK Rostov,Rowan Hendricks,23,Right Winger,Ajax Cape Town,?,in,NA,Premier Liga,2002,2002/2003
