player_id,player_name,day_of_birth,month_of_birth,year_of_birth,pob,cob,dob,position,height,foot,citizenship,second_citizenship,league_code,season
81808,wilfried bony,10,12,1988,Bingerville,Cote d'Ivoire,1988-12-10,attack - Centre-Forward,183,right,Cote d'Ivoire,,GB1,2017
29692,lukasz fabianski,18,4,1985,Kostrzyn nad Odrą,Poland,1985-04-18,Goalkeeper,190,right,Poland,,GB1,2017
108354,jordan ayew,11,9,1991,Marseille,France,1991-09-11,attack - Centre-Forward,182,right,,France,GB1,2017
287431,alfie mawson,19,1,1994,London,England,1994-01-19,Defender - Centre-Back,189,right,England,,GB1,2017
67211,sam baldock,15,3,1989,Buckingham,England,1989-03-15,attack - Centre-Forward,170,right,,Greece,GB1,2017
119269,shane duffy,1,1,1992,Derry,Northern Ireland,1992-01-01,Defender - Centre-Back,193,right,,Northern Ireland,GB1,2017
114116,richie towell,17,7,1991,Dublin,Ireland,1991-07-17,midfield - Central Midfield,173,right,Ireland,,GB1,2017
31514,markus suttner,16,4,1987,Hollabrunn,Austria,1987-04-16,Defender - Left-Back,179,left,Austria,,GB1,2017
148153,lewis dunk,21,11,1991,Brighton,England,1991-11-21,Defender - Centre-Back,192,right,England,,GB1,2017
141568,rohan ince,8,11,1992,London,England,1992-11-08,midfield - Defensive Midfield,194,right,,England,GB1,2017
51730,jamie murphy,28,8,1989,Glasgow,Scotland,1989-08-28,attack - Left Winger,178,right,Scotland,,GB1,2017
15166,liam rosenior,9,7,1984,London,England,1984-07-09,Defender - Right-Back,178,right,,Sierra Leone,GB1,2017
128969,mathew ryan,8,4,1992,Plumpton,Australia,1992-04-08,Goalkeeper,184,right,,England,GB1,2017
44741,beram kayal,2,5,1988,Jadeidi,Israel,1988-05-02,midfield - Central Midfield,178,right,Israel,,GB1,2017
45693,glenn murray,25,9,1983,Maryport,England,1983-09-25,attack - Centre-Forward,186,right,England,,GB1,2017
112668,tomer hemed,2,5,1987,Kiryat Tiv'on,Israel,1987-05-02,attack - Centre-Forward,182,right,,Poland,GB1,2017
147094,josé izquierdo,7,7,1992,Pereira,Colombia,1992-07-07,attack - Left Winger,171,right,Colombia,,GB1,2017
163656,connor goldson,18,12,1992,Wolverhampton,England,1992-12-18,Defender - Centre-Back,191,right,England,,GB1,2017
411495,max sanders,4,1,1999,Crawley,England,1999-01-04,midfield - Central Midfield,175,right,England,,GB1,2017
12359,niki mäenpää,23,1,1985,Espoo,Finland,1985-01-23,Goalkeeper,191,right,Finland,,GB1,2017
79027,davy pröpper,2,9,1991,Arnhem,Netherlands,1991-09-02,midfield - Central Midfield,185,right,Netherlands,,GB1,2017
245805,izzy brown,7,1,1997,Peterborough,England,1997-01-07,attack - Second Striker,182,right,,Jamaica,GB1,2017
166240,jürgen locadia,7,11,1993,Emmen,Netherlands,1993-11-07,attack - Centre-Forward,185,right,,Curacao,GB1,2017
335595,dessie hutchinson,5,12,1996,,Ireland  England,1996-12-05,midfield - Defensive Midfield,,right,,England,GB1,2017
262895,soufyan ahannach,9,9,1995,Amsterdam,Netherlands,1995-09-09,midfield - Attacking Midfield,179,right,,Morocco,GB1,2017
359693,james tilley,13,6,1998,Billingshurst,England,1998-06-13,attack - Right Winger,174,left,England,,GB1,2017
36291,gaëtan bong,25,4,1988,Sakbayeme,Cameroon,1988-04-25,Defender - Left-Back,183,left,,France,GB1,2017
357656,jayson molumby,6,8,1999,Waterford,Ireland,1999-08-06,midfield - Central Midfield,176,right,Ireland,,GB1,2017
148734,jiri skalak,12,3,1992,Pardubice,CSSR,1992-03-12,attack - Left Winger,177,right,Czech Republic,,GB1,2017
51528,bruno,1,10,1980,El Masnou,Spain,1980-10-01,Defender - Right-Back,180,right,Spain,,GB1,2017
209212,solly march,20,7,1994,Eastbourne,England,1994-07-20,midfield - Left Midfield,180,left,England,,GB1,2017
119164,ezequiel schelotto,23,5,1989,Buenos Aires,Argentina,1989-05-23,Defender - Right-Back,187,right,,Argentina,GB1,2017
13427,steve sidwell,14,12,1982,London,England,1982-12-14,midfield - Central Midfield,183,right,England,,GB1,2017
82873,pascal groß,15,6,1991,Mannheim,Germany,1991-06-15,midfield - Central Midfield,181,right,Germany,,GB1,2017
149237,anthony knockaert,20,11,1991,Roubaix,France,1991-11-20,attack - Right Winger,172,left,,Belgium,GB1,2017
33027,tim krul,3,4,1988,Den Haag,Netherlands,1988-04-03,Goalkeeper,193,left,Netherlands,,GB1,2017
434207,aaron connolly,28,1,2000,Galway,Ireland,2000-01-28,attack - Centre-Forward,175,right,Ireland,,GB1,2017
54890,leonardo ulloa,26,7,1986,General Roca,Argentina,1986-07-26,attack - Centre-Forward,188,right,,Spain,GB1,2017
242078,ales mateju,3,6,1996,Příbram,Czech Republic,1996-06-03,Defender - Right-Back,185,right,Czech Republic,,GB1,2017
49755,dale stephens,12,6,1989,Bolton,England,1989-06-12,midfield - Central Midfield,185,right,England,,GB1,2017
208379,christian walton,9,11,1995,Truro,England,1995-11-09,Goalkeeper,195,left,England,,GB1,2017
73547,oliver norwood,12,4,1991,Burnley,England,1991-04-12,midfield - Central Midfield,175,right,,England,GB1,2017
10503,uwe hünemeier,9,1,1986,Rietberg,Germany,1986-01-09,Defender - Centre-Back,189,right,Germany,,GB1,2017
138335,jakob haugaard,1,5,1992,Sundby,Denmark,1992-05-01,Goalkeeper,199,right,Denmark,,GB1,2017
122675,kevin wimmer,15,11,1992,Wels,Austria,1992-11-15,Defender - Centre-Back,187,left,Austria,,GB1,2017
62049,mame diouf,16,12,1987,Dakar,Senegal,1987-12-16,attack - Centre-Forward,185,right,Senegal,,GB1,2017
44675,bojan krkic,28,8,1990,Liñola,Spain,1990-08-28,attack - Second Striker,173,right,,Serbia,GB1,2017
157509,kurt zouma,27,10,1994,Lyon,France,1994-10-27,Defender - Centre-Back,190,right,,Central African Republic,GB1,2017
4072,peter crouch,30,1,1981,Macclesfield,England,1981-01-30,attack - Centre-Forward,200,right,,Ireland,GB1,2017
51452,joe allen,14,3,1990,Carmarthen,Wales,1990-03-14,midfield - Central Midfield,168,right,Wales,,GB1,2017
13460,lee grant,27,1,1983,Hemel Hempstead,England,1983-01-27,Goalkeeper,193,right,England,,GB1,2017
86792,xherdan shaqiri,10,10,1991,Gjilan,Jugoslawien (SFR),1991-10-10,attack - Right Winger,169,left,,Kosovo,GB1,2017
45660,eric maxim choupo-moting,23,3,1989,Hamburg,Germany,1989-03-23,attack - Centre-Forward,191,right,,Germany,GB1,2017
286005,julien ngoy,2,11,1997,Antwerpen,Belgium,1997-11-02,attack - Centre-Forward,185,right,,DR Congo,GB1,2017
31642,geoff cameron,11,7,1985,"Attleboro, Massachusetts",United States,1985-07-11,midfield - Defensive Midfield,190,right,United States,,GB1,2017
357967,lasse sörensen,21,10,1999,Vejen,Denmark,1999-10-21,midfield - Central Midfield,185,right,Denmark,,GB1,2017
3547,darren fletcher,1,2,1984,Dalkeith,Scotland,1984-02-01,midfield - Central Midfield,184,right,Scotland,,GB1,2017
211325,badou ndiaye,27,10,1990,Dakar,Senegal,1990-10-27,midfield - Central Midfield,180,right,Senegal,,GB1,2017
43763,erik pieters,7,8,1988,Tiel,Netherlands,1988-08-07,Defender - Left-Back,183,left,Netherlands,,GB1,2017
128899,jack butland,10,3,1993,Bristol,England,1993-03-10,Goalkeeper,196,right,England,,GB1,2017
28990,charlie adam,10,12,1985,Dundee,Scotland,1985-12-10,midfield - Central Midfield,185,left,Scotland,,GB1,2017
430788,tom edwards,22,1,1999,Stafford,England,1999-01-22,Defender - Right-Back,176,right,England,,GB1,2017
298091,harry souttar,22,10,1998,Aberdeen,Scotland,1998-10-22,Defender - Centre-Back,198,right,,Scotland,GB1,2017
134936,jesé,26,2,1993,Las Palmas de Gran Canaria,Spain,1993-02-26,attack - Left Winger,178,right,Spain,,GB1,2017
419929,josh tymon,22,5,1999,Hull,England,1999-05-22,Defender - Left-Back,180,left,England,,GB1,2017
34838,stephen ireland,22,8,1986,Cobh,Ireland,1986-08-22,midfield - Attacking Midfield,173,right,Ireland,,GB1,2017
159692,moritz bauer,25,1,1992,Winterthur,Switzerland,1992-01-25,Defender - Right-Back,181,right,,Switzerland,GB1,2017
312017,ramadan sobhi,23,1,1997,Kairo,Egypt,1997-01-23,attack - Left Winger,183,right,Egypt,,GB1,2017
128897,saido berahino,4,8,1993,Bujumbura,Burundi,1993-08-04,attack - Centre-Forward,179,right,,England,GB1,2017
347666,ryan sweeney,15,4,1997,London,England,1997-04-15,Defender - Centre-Back,193,left,,England,GB1,2017
382554,tyrese campbell,28,12,1999,Cheadle Hulme,England,1999-12-28,attack - Centre-Forward,185,left,,Jamaica,GB1,2017
15760,ibrahim afellay,2,4,1986,Utrecht,Netherlands,1986-04-02,midfield - Left Midfield,181,right,,Morocco,GB1,2017
45861,ryan shawcross,4,10,1987,Chester,England,1987-10-04,Defender - Centre-Back,191,right,,Wales,GB1,2017
53173,philipp wollscheid,6,3,1989,Wadern,Germany,1989-03-06,Defender - Centre-Back,194,right,Germany,,GB1,2017
112052,bruno martins indi,8,2,1992,Barreiro,Portugal,1992-02-08,Defender - Centre-Back,185,left,,Portugal,GB1,2017
338673,thibaud verlinden,9,7,1999,Brugge,Belgium,1999-07-09,attack - Right Winger,173,right,,France,GB1,2017
3881,glen johnson,23,8,1984,London,England,1984-08-23,Defender - Right-Back,182,both,England,,GB1,2017
148967,konstantinos stafylidis,2,12,1993,Thessaloniki,Greece,1993-12-02,Defender - Left-Back,178,left,Greece,,GB1,2017
34130,tom heaton,15,4,1986,Chester,England,1986-04-15,Goalkeeper,188,right,England,,GB1,2017
215679,georges-kevin n'koudou,13,2,1995,Versailles,France,1995-02-13,attack - Left Winger,172,right,,Cameroon,GB1,2017
34691,stephen ward,20,8,1985,Dublin,Ireland,1985-08-20,Defender - Left-Back,184,left,Ireland,,GB1,2017
91317,ashley westwood,1,4,1990,Nantwich,England,1990-04-01,midfield - Defensive Midfield,174,right,England,,GB1,2017
43858,adam legzdins,28,11,1986,Penkridge,England,1986-11-28,Goalkeeper,190,,,Latvia,GB1,2017
195633,charlie taylor,18,9,1993,York,England,1993-09-18,Defender - Left-Back,176,left,England,,GB1,2017
89231,jóhann berg gudmundsson,27,10,1990,Reykjavík,Iceland,1990-10-27,attack - Right Winger,186,left,Iceland,,GB1,2017
192080,nick pope,19,4,1992,Soham,England,1992-04-19,Goalkeeper,198,right,England,,GB1,2017
385918,aiden o'neill,4,7,1998,Brisbane,Australia,1998-07-04,midfield - Central Midfield,178,right,,Northern Ireland,GB1,2017
55291,scott arfield,1,11,1988,Livingston,Scotland,1988-11-01,midfield - Central Midfield,178,left,,Scotland,GB1,2017
4055,dean marney,31,1,1984,London,England,1984-01-31,midfield - Central Midfield,183,right,England,,GB1,2017
102258,matthew lowton,9,6,1989,Chesterfield,England,1989-06-09,Defender - Right-Back,180,right,England,,GB1,2017
128229,robbie brady,14,1,1992,Dublin,Ireland,1992-01-14,midfield - Left Midfield,176,left,Ireland,,GB1,2017
40613,jack cork,25,6,1989,London,England,1989-06-25,midfield - Defensive Midfield,185,right,England,,GB1,2017
63200,ashley barnes,30,10,1989,Bath,England,1989-10-30,attack - Centre-Forward,186,right,England,,GB1,2017
14221,aaron lennon,16,4,1987,Chapeltown,England,1987-04-16,attack - Right Winger,165,right,,Ireland,GB1,2017
22491,anders lindegaard,13,4,1984,Dyrup,Denmark,1984-04-13,Goalkeeper,193,right,Denmark,,GB1,2017
148262,jeff hendrick,31,1,1992,Dublin,Ireland,1992-01-31,midfield - Central Midfield,185,right,Ireland,,GB1,2017
173504,james tarkowski,19,11,1992,Manchester,England,1992-11-19,Defender - Centre-Back,185,right,,Poland,GB1,2017
584769,dwight mcneil,22,11,1999,Rochdale,England,1999-11-22,attack - Left Winger,183,left,England,,GB1,2017
173483,nahki wells,1,6,1990,Hamilton,Bermuda,1990-06-01,attack - Centre-Forward,170,right,Bermuda,,GB1,2017
108725,chris wood,7,12,1991,Auckland,New Zealand,1991-12-07,attack - Centre-Forward,191,right,New Zealand,,GB1,2017
15773,phil bardsley,28,6,1985,Salford,England,1985-06-28,Defender - Right-Back,180,right,,England,GB1,2017
158022,fredrik ulvestad,17,6,1992,Ålesund,Norway,1992-06-17,midfield - Central Midfield,183,right,Norway,,GB1,2017
74810,ben mee,21,9,1989,Sale,England,1989-09-21,Defender - Centre-Back,180,left,England,,GB1,2017
183298,chris long,25,2,1995,Huyton,England,1995-02-25,attack - Centre-Forward,179,right,England,,GB1,2017
3306,jonathan walters,20,9,1983,Moreton,England,1983-09-20,attack - Right Winger,183,right,,England,GB1,2017
33866,steven defour,15,4,1988,Mechelen,Belgium,1988-04-15,midfield - Defensive Midfield,175,right,Belgium,,GB1,2017
48078,sam vokes,21,10,1989,Southampton,England,1989-10-21,attack - Centre-Forward,186,right,,England,GB1,2017
111114,kevin long,18,8,1990,Cork,Ireland,1990-08-18,Defender - Centre-Back,188,right,Ireland,,GB1,2017
29055,jesús gámez,10,4,1985,Fuengirola,Spain,1985-04-10,Defender - Right-Back,177,right,Spain,,GB1,2017
99397,karl darlow,8,10,1990,Northampton,England,1990-10-08,Goalkeeper,190,right,,Wales,GB1,2017
186997,christian atsu,10,1,1992,Ada Foah,Ghana,1992-01-10,attack - Left Winger,165,left,Ghana,,GB1,2017
250431,jamie sterry,21,11,1995,Newcastle,England,1995-11-21,Defender - Right-Back,180,right,,Italy,GB1,2017
255916,deandre yedlin,9,7,1993,"Seattle, Washington",United States,1993-07-09,Defender - Right-Back,173,right,,Latvia,GB1,2017
61644,jack colback,24,10,1989,Killingworth,England,1989-10-24,midfield - Defensive Midfield,177,left,England,,GB1,2017
165334,stuart findlay,14,9,1995,Rutherglen,Scotland,1995-09-14,Defender - Centre-Back,191,left,Scotland,,GB1,2017
258188,rolando aarons,16,11,1995,Kingston,Jamaica,1995-11-16,attack - Left Winger,178,left,,Jamaica,GB1,2017
121385,grant hanley,20,11,1991,Dumfries,Scotland,1991-11-20,Defender - Centre-Back,188,right,Scotland,,GB1,2017
81999,joselu,27,3,1990,Stuttgart,Germany,1990-03-27,attack - Centre-Forward,192,right,Spain,,GB1,2017
170321,paul dummett,26,9,1991,Newcastle upon Tyne,England,1991-09-26,Defender - Left-Back,183,left,,England,GB1,2017
139173,achraf lazaar,22,1,1992,Casablanca,Morocco,1992-01-22,Defender - Left-Back,184,left,,Italy,GB1,2017
250426,adam armstrong,10,2,1997,West Denton,England,1997-02-10,attack - Centre-Forward,173,right,England,,GB1,2017
338424,mikel merino,22,6,1996,Pamplona,Spain,1996-06-22,midfield - Central Midfield,189,left,Spain,,GB1,2017
74960,martin dubravka,15,1,1989,Žilina,CSSR,1989-01-15,Goalkeeper,191,right,Slovakia,,GB1,2017
51540,henri saivet,26,10,1990,Dakar,Senegal,1990-10-26,midfield - Attacking Midfield,175,right,,France,GB1,2017
226049,freddie woodman,4,3,1997,London,England,1997-03-04,Goalkeeper,188,right,England,,GB1,2017
199527,jacob murphy,24,2,1995,London,England,1995-02-24,attack - Right Winger,173,right,England,,GB1,2017
51152,aleksandar mitrovic,16,9,1994,Smederevo,Yugoslavia (Republic),1994-09-16,attack - Centre-Forward,189,right,Serbia,,GB1,2017
206225,isaac hayden,22,3,1995,Chelmsford,England,1995-03-22,midfield - Defensive Midfield,186,right,,Jamaica,GB1,2017
127108,florian lejeune,20,5,1991,Paris,France,1991-05-20,Defender - Centre-Back,190,right,France,,GB1,2017
174915,islam slimani,18,6,1988,Algier,Algeria,1988-06-18,attack - Centre-Forward,188,right,Algeria,,GB1,2017
98240,ciaran clark,26,9,1989,Harrow,England,1989-09-26,Defender - Centre-Back,188,left,,England,GB1,2017
251664,ivan toney,16,3,1996,Northampton,England,1996-03-16,attack - Centre-Forward,185,right,,Jamaica,GB1,2017
196522,dwight gayle,17,10,1989,London,England,1989-10-17,attack - Centre-Forward,174,right,,Jamaica,GB1,2017
203348,mbemba,8,8,1994,Kinshasa,Zaire,1994-08-08,Defender - Centre-Back,182,right,DR Congo,,GB1,2017
71292,jonjo shelvey,27,2,1992,Romford,England,1992-02-27,midfield - Central Midfield,184,right,England,,GB1,2017
39037,rob elliot,30,4,1986,London,England,1986-04-30,Goalkeeper,190,left,,England,GB1,2017
70950,mohamed diamé,14,6,1987,Créteil,France,1987-06-14,midfield - Central Midfield,184,right,,France,GB1,2017
256773,dan barlaser,18,1,1997,Gateshead,England,1997-01-18,midfield - Central Midfield,184,right,,Turkey,GB1,2017
162029,javier manquillo,5,5,1994,Madrid,Spain,1994-05-05,Defender - Right-Back,178,right,Spain,,GB1,2017
281404,kenedy,8,2,1996,Santa Rita do Sapucaí,Brazil,1996-02-08,attack - Right Winger,182,left,Brazil,,GB1,2017
92469,matt ritchie,10,9,1989,Gosport,England,1989-09-10,Defender - Left-Back,173,left,,England,GB1,2017
183318,jamaal lascelles,11,11,1993,Derby,England,1993-11-11,Defender - Centre-Back,188,right,,Barbados,GB1,2017
179471,curtis good,23,3,1993,Melbourne,Australia,1993-03-23,Defender - Centre-Back,187,left,,England,GB1,2017
170929,massadio haidara,2,12,1992,Trappes,France,1992-12-02,Defender - Left-Back,179,left,,France,GB1,2017
246968,ayoze pérez,29,7,1993,Santa Cruz de Tenerife,Spain,1993-07-29,attack - Second Striker,178,right,Spain,,GB1,2017
216569,jérémie boga,3,1,1997,Marseille,France,1997-01-03,attack - Left Winger,174,right,,France,GB1,2017
34159,eduardo,19,9,1982,Mirandela,Portugal,1982-09-19,Goalkeeper,188,right,Portugal,,GB1,2017
346315,dujon sterling,24,10,1999,London,England,1999-10-24,Defender - Right-Back,186,right,,Jamaica,GB1,2017
392768,callum hudson-odoi,7,11,2000,London,England,2000-11-07,attack - Left Winger,177,right,,Ghana,GB1,2017
108390,thibaut courtois,11,5,1992,Bree,Belgium,1992-05-11,Goalkeeper,200,left,Belgium,,GB1,2017
225083,n'golo kanté,29,3,1991,Paris,France,1991-03-29,midfield - Defensive Midfield,168,right,,Mali,GB1,2017
196948,andreas christensen,10,4,1996,Lillerød,Denmark,1996-04-10,Defender - Centre-Back,188,right,Denmark,,GB1,2017
346314,trevoh chalobah,5,7,1999,Freetown,Sierra Leone,1999-07-05,Defender - Centre-Back,190,right,,Sierra Leone,GB1,2017
128898,jamal blackman,27,10,1993,London,England,1993-10-27,Goalkeeper,199,right,,Jamaica,GB1,2017
179184,michy batshuayi,2,10,1993,Brussel,Belgium,1993-10-02,attack - Centre-Forward,185,right,,DR Congo,GB1,2017
27511,gary cahill,19,12,1985,Dronfield,England,1985-12-19,Defender - Centre-Back,193,right,England,,GB1,2017
60220,matej delac,20,8,1992,Gornji Vakuf-Uskoplje,Bosnia-Herzegovina,1992-08-20,Goalkeeper,190,right,Croatia,,GB1,2017
59866,victor moses,12,12,1990,Kaduna,Nigeria,1990-12-12,midfield - Right Midfield,177,right,,England,GB1,2017
173859,davide zappacosta,11,6,1992,Sora,Italy,1992-06-11,Defender - Right-Back,182,right,Italy,,GB1,2017
154287,todd kane,17,9,1993,Huntingdon,England,1993-09-17,Defender - Right-Back,180,right,,Scotland,GB1,2017
8806,cesc fàbregas,4,5,1987,Arenys de Mar,Spain,1987-05-04,midfield - Central Midfield,178,right,Spain,,GB1,2017
236490,ola aina,8,10,1996,London,England,1996-10-08,Defender - Right-Back,184,right,,England,GB1,2017
52769,willian,9,8,1988,Ribeirão Pires,Brazil,1988-08-09,attack - Right Winger,175,right,Brazil,,GB1,2017
147034,marco van ginkel,1,12,1992,Amersfoort,Netherlands,1992-12-01,midfield - Central Midfield,186,right,Netherlands,,GB1,2017
177862,charly musonda jr.,15,10,1996,Brüssel,Belgium,1996-10-15,midfield - Attacking Midfield,173,right,,Zambia,GB1,2017
202886,ruben loftus-cheek,23,1,1996,London,England,1996-01-23,midfield - Central Midfield,190,right,England,,GB1,2017
112515,marcos alonso,28,12,1990,Madrid,Spain,1990-12-28,Defender - Left-Back,188,left,Spain,,GB1,2017
19948,willy caballero,28,9,1981,Villa Constitución,Argentina,1981-09-28,Goalkeeper,186,right,,Spain,GB1,2017
258888,kyle scott,22,12,1997,Bath,England,1997-12-22,midfield - Central Midfield,172,right,,England,GB1,2017
157490,michael hector,19,7,1992,London,England,1992-07-19,Defender - Centre-Back,193,right,,England,GB1,2017
303254,fikayo tomori,19,12,1997,"Calgary, Alberta",Canada,1997-12-19,Defender - Centre-Back,184,right,,Canada,GB1,2017
148657,tomas kalas,15,5,1993,Olomouc,Czech Republic,1993-05-15,Defender - Centre-Back,184,right,Czech Republic,,GB1,2017
46741,david luiz,22,4,1987,Diadema,Brazil,1987-04-22,Defender - Centre-Back,189,right,,Portugal,GB1,2017
65278,pedro,28,7,1987,Santa Cruz de Tenerife,Spain,1987-07-28,attack - Right Winger,167,both,Spain,,GB1,2017
128223,álvaro morata,23,10,1992,Madrid,Spain,1992-10-23,attack - Centre-Forward,187,right,Spain,,GB1,2017
198589,lewis baker,25,4,1995,Luton,England,1995-04-25,midfield - Central Midfield,182,both,,Jamaica,GB1,2017
181778,emerson,3,8,1994,Santos,Brazil,1994-08-03,Defender - Left-Back,180,left,,Brazil,GB1,2017
57500,césar azpilicueta,28,8,1989,Pamplona,Spain,1989-08-28,Defender - Right-Back,178,right,Spain,,GB1,2017
73491,danny drinkwater,5,3,1990,Manchester,England,1990-03-05,midfield - Central Midfield,178,right,England,,GB1,2017
86202,antonio rüdiger,3,3,1993,Berlin,Germany,1993-03-03,Defender - Centre-Back,190,right,,Sierra Leone,GB1,2017
316551,jake clarke-salter,22,9,1997,Carshalton,England,1997-09-22,Defender - Centre-Back,188,left,England,,GB1,2017
176485,lucas piazon,20,1,1994,São Paulo,Brazil,1994-01-20,midfield - Attacking Midfield,182,right,,Italy,GB1,2017
181779,wallace oliveira,1,5,1994,Rio de Janeiro,Brazil,1994-05-01,Defender - Right-Back,175,right,Brazil,,GB1,2017
392771,ethan ampadu,14,9,2000,Exeter,England,2000-09-14,Defender - Centre-Back,182,right,,England,GB1,2017
50202,eden hazard,7,1,1991,La Louvière,Belgium,1991-01-07,attack - Left Winger,175,right,Belgium,,GB1,2017
82442,olivier giroud,30,9,1986,Chambéry,France,1986-09-30,attack - Centre-Forward,193,left,France,,GB1,2017
131978,ross barkley,5,12,1993,Liverpool,England,1993-12-05,midfield - Central Midfield,185,right,,Nigeria,GB1,2017
182618,tiemoué bakayoko,17,8,1994,Paris,France,1994-08-17,midfield - Defensive Midfield,189,right,,Cote d'Ivoire,GB1,2017
258878,tosin adarabioyo,24,9,1997,Manchester,England,1997-09-24,Defender - Centre-Back,196,right,,Nigeria,GB1,2017
26267,fernandinho,4,5,1985,Londrina,Brazil,1985-05-04,midfield - Defensive Midfield,179,right,Brazil,,GB1,2017
13091,yaya touré,13,5,1983,Sekoura Bouaké,Cote d'Ivoire,1983-05-13,midfield - Central Midfield,188,right,,England,GB1,2017
241641,bernardo silva,10,8,1994,Lisboa,Portugal,1994-08-10,midfield - Attacking Midfield,173,left,Portugal,,GB1,2017
53622,ilkay gündogan,24,10,1990,Gelsenkirchen,Germany,1990-10-24,midfield - Central Midfield,180,right,Germany,,GB1,2017
54781,nicolás otamendi,12,2,1988,Buenos Aires,Argentina,1988-02-12,Defender - Centre-Back,183,right,Argentina,,GB1,2017
40204,joe hart,19,4,1987,Shrewsbury,England,1987-04-19,Goalkeeper,196,right,England,,GB1,2017
314288,lukas nmecha,14,12,1998,Hamburg,Germany,1998-12-14,attack - Centre-Forward,185,right,,England,GB1,2017
225452,patrick roberts,5,2,1997,Kingston-upon-Thames,England,1997-02-05,attack - Right Winger,167,left,England,,GB1,2017
157495,benjamin mendy,17,7,1994,Longjumeau,France,1994-07-17,Defender - Left-Back,185,left,,Senegal,GB1,2017
95424,kyle walker,28,5,1990,Sheffield,England,1990-05-28,Defender - Right-Back,183,right,England,,GB1,2017
