,Unnamed: 0,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
12,12,Luca Waldschmidt,"€ 12,500","€ 650,000","€ 650,000",F,23,Germany,Freiburg,Bundesliga,2019-2020
13,13,Amir Abrashi,"€ 11,923","€ 620,000","€ 620,000",M,29,Albania,Freiburg,Bundesliga,2019-2020
14,14,Alexander Schwolow,"€ 11,538","€ 600,000","€ 600,000",K,27,Germany,Freiburg,Bundesliga,2019-2020
15,15,Nicolas Höfler,"€ 11,538","€ 600,000","€ 600,000",M,29,Germany,Freiburg,Bundesliga,2019-2020
16,16,Roland Sallai,"€ 11,538","€ 600,000","€ 600,000",F,22,Hungary,Freiburg,Bundesliga,2019-2020
17,17,Janik Haberer,"€ 10,000","€ 520,000","€ 520,000",M,25,Germany,Freiburg,Bundesliga,2019-2020
18,18,Luca Itter,"€ 9,615","€ 500,000","€ 500,000",D,20,Germany,Freiburg,Bundesliga,2019-2020
19,19,Manuel Gulde,"€ 9,231","€ 480,000","€ 480,000",D,28,Germany,Freiburg,Bundesliga,2019-2020
20,20,Lucas Höler,"€ 9,038","€ 470,000","€ 470,000",F,25,Germany,Freiburg,Bundesliga,2019-2020
21,21,Brandon Borrello,"€ 8,462","€ 440,000","€ 440,000",F,24,Australia,Freiburg,Bundesliga,2019-2020
22,22,Woo-yeong Jeong,"€ 8,462","€ 440,000","€ 440,000",F,19,South Korea,Freiburg,Bundesliga,2019-2020
23,23,Mark Flekken,"€ 6,731","€ 350,000","€ 350,000",K,26,Netherlands,Freiburg,Bundesliga,2019-2020
24,24,Lukas Kübler,"€ 5,000","€ 260,000","€ 260,000",D,27,Germany,Freiburg,Bundesliga,2019-2020
25,25,Florian Kath,"€ 4,423","€ 230,000","€ 230,000",F,24,Germany,Freiburg,Bundesliga,2019-2020
26,26,Nico Schlotterbeck,"€ 3,846","€ 200,000","€ 200,000",D,19,Germany,Freiburg,Bundesliga,2019-2020
27,27,Niclas Thiede,"€ 1,923","€ 100,000","€ 100,000",K,20,Germany,Freiburg,Bundesliga,2019-2020
28,28,Lino Tempelmann,"€ 1,154","€ 60,000","€ 60,000",M,21,Germany,Freiburg,Bundesliga,2019-2020
29,29,Fabian Rüdlin,€ 769,"€ 40,000","€ 40,000",M,22,Germany,Freiburg,Bundesliga,2019-2020
0,0,Krzysztof Piatek,"€ 96,154","€ 5,000,000","€ 5,000,000",F,24,Poland,Hertha Berlin,Bundesliga,2019-2020
1,1,Marius Wolf,"€ 67,115","€ 3,490,000","€ 3,490,000",F,24,Germany,Hertha Berlin,Bundesliga,2019-2020
2,2,Dodi Lukebakio,"€ 57,692","€ 3,000,000","€ 3,000,000",F,21,Belgium,Hertha Berlin,Bundesliga,2019-2020
3,3,Matheus Cunha,"€ 57,500","€ 2,990,000","€ 2,990,000",F,20,Brazil,Hertha Berlin,Bundesliga,2019-2020
4,4,Vedad Ibisevic,"€ 57,500","€ 2,990,000","€ 2,990,000",F,35,Bosnia-Herzegovina,Hertha Berlin,Bundesliga,2019-2020
5,5,Salomon Kalou,"€ 53,654","€ 2,790,000","€ 2,790,000",F,34,Cote d'Ivoire,Hertha Berlin,Bundesliga,2019-2020
6,6,Santiago Ascacíbar,"€ 47,885","€ 2,490,000","€ 2,490,000",M,22,Argentina,Hertha Berlin,Bundesliga,2019-2020
7,7,Vladimir Darida,"€ 47,885","€ 2,490,000","€ 2,490,000",M,29,Czech Republic,Hertha Berlin,Bundesliga,2019-2020
8,8,Dedryck Boyata,"€ 44,231","€ 2,300,000","€ 2,300,000",D,28,Belgium,Hertha Berlin,Bundesliga,2019-2020
9,9,Rune Jarstein,"€ 38,269","€ 1,990,000","€ 1,990,000",K,34,Norway,Hertha Berlin,Bundesliga,2019-2020
10,10,Marko Grujic,"€ 29,038","€ 1,510,000","€ 1,510,000",M,23,Serbia,Hertha Berlin,Bundesliga,2019-2020
11,11,Marvin Plattenhardt,"€ 28,846","€ 1,500,000","€ 1,500,000",D,27,Germany,Hertha Berlin,Bundesliga,2019-2020
12,12,Davie Selke,"€ 28,846","€ 1,500,000","€ 1,500,000",F,24,Germany,Hertha Berlin,Bundesliga,2019-2020
13,13,Eduard Löwen,"€ 28,846","€ 1,500,000","€ 1,500,000",M,22,Germany,Hertha Berlin,Bundesliga,2019-2020
14,14,Niklas Stark,"€ 23,077","€ 1,200,000","€ 1,200,000",D,24,Germany,Hertha Berlin,Bundesliga,2019-2020
15,15,Karim Rekik,"€ 23,077","€ 1,200,000","€ 1,200,000",D,24,Netherlands,Hertha Berlin,Bundesliga,2019-2020
16,16,Per Ciljan Skjelbred,"€ 23,077","€ 1,200,000","€ 1,200,000",M,32,Norway,Hertha Berlin,Bundesliga,2019-2020
17,17,Arne Maier,"€ 19,231","€ 1,000,000","€ 1,000,000",M,20,Germany,Hertha Berlin,Bundesliga,2019-2020
18,18,Maximilian Mittelstädt,"€ 19,231","€ 1,000,000","€ 1,000,000",D,22,Germany,Hertha Berlin,Bundesliga,2019-2020
19,19,Ondrej Duda,"€ 19,231","€ 1,000,000","€ 1,000,000",F,24,Slovakia,Hertha Berlin,Bundesliga,2019-2020
20,20,Thomas Kraft,"€ 19,231","€ 1,000,000","€ 1,000,000",K,31,Germany,Hertha Berlin,Bundesliga,2019-2020
21,21,Mathew Leckie,"€ 17,308","€ 900,000","€ 900,000",F,28,Australia,Hertha Berlin,Bundesliga,2019-2020
22,22,Jordan Torunarigha,"€ 15,385","€ 800,000","€ 800,000",D,22,Germany,Hertha Berlin,Bundesliga,2019-2020
23,23,Lukas Klünter,"€ 15,385","€ 800,000","€ 800,000",D,23,Germany,Hertha Berlin,Bundesliga,2019-2020
24,24,Peter Pekarik,"€ 15,000","€ 780,000","€ 780,000",D,32,Slovakia,Hertha Berlin,Bundesliga,2019-2020
25,25,Pascal Köpke,"€ 15,000","€ 780,000","€ 780,000",F,24,Germany,Hertha Berlin,Bundesliga,2019-2020
26,26,Alexander Esswein,"€ 15,000","€ 780,000","€ 780,000",F,29,Germany,Hertha Berlin,Bundesliga,2019-2020
27,27,Daishawn Redan,"€ 9,615","€ 500,000","€ 500,000",F,18,Netherlands,Hertha Berlin,Bundesliga,2019-2020
28,28,Javairô Dilrosun,"€ 9,615","€ 500,000","€ 500,000",F,21,Netherlands,Hertha Berlin,Bundesliga,2019-2020
29,29,Palko Dárdai,"€ 2,885","€ 150,000","€ 150,000",F,20,Germany,Hertha Berlin,Bundesliga,2019-2020
30,30,Florian Baak,"€ 2,885","€ 150,000","€ 150,000",D,20,Germany,Hertha Berlin,Bundesliga,2019-2020
31,31,Dennis Jastrzembski,"€ 2,885","€ 150,000","€ 150,000",F,19,Germany,Hertha Berlin,Bundesliga,2019-2020
32,32,Muhammed Kiprit,"€ 2,885","€ 150,000","€ 150,000",F,20,Turkey,Hertha Berlin,Bundesliga,2019-2020
33,33,Julian Albrecht,"€ 1,923","€ 100,000","€ 100,000",M,18,Germany,Hertha Berlin,Bundesliga,2019-2020
34,34,Sidney Friede,"€ 1,538","€ 80,000","€ 80,000",M,21,Germany,Hertha Berlin,Bundesliga,2019-2020
35,35,Dennis Smarsch,€ 577,"€ 30,000","€ 30,000",K,20,Germany,Hertha Berlin,Bundesliga,2019-2020
36,36,Maurice Covic,€ 385,"€ 20,000","€ 20,000",F,21,Germany,Hertha Berlin,Bundesliga,2019-2020
0,0,Munas Dabbur,"€ 67,308","€ 3,500,000","€ 3,500,000",F,27,Israel,Hoffenheim,Bundesliga,2019-2020
1,1,Sebastian Rudy,"€ 67,308","€ 3,500,000","€ 3,500,000",M,29,Germany,Hoffenheim,Bundesliga,2019-2020
2,2,Diadie Samassékou,"€ 57,692","€ 3,000,000","€ 3,000,000",M,23,Mali,Hoffenheim,Bundesliga,2019-2020
3,3,Oliver Baumann,"€ 57,692","€ 3,000,000","€ 3,000,000",K,29,Germany,Hoffenheim,Bundesliga,2019-2020
4,4,Andrej Kramaric,"€ 57,692","€ 3,000,000","€ 3,000,000",F,28,Croatia,Hoffenheim,Bundesliga,2019-2020
5,5,Jürgen Locadia,"€ 55,769","€ 2,900,000","€ 2,900,000",F,25,Netherlands,Hoffenheim,Bundesliga,2019-2020
6,6,Kevin Vogt,"€ 38,462","€ 2,000,000","€ 2,000,000",D,27,Germany,Hoffenheim,Bundesliga,2019-2020
7,7,Robert Skov,"€ 38,462","€ 2,000,000","€ 2,000,000",F,23,Denmark,Hoffenheim,Bundesliga,2019-2020
8,8,Florian Grillitsch,"€ 38,462","€ 2,000,000","€ 2,000,000",M,24,Austria,Hoffenheim,Bundesliga,2019-2020
9,9,Lukas Rupp,"€ 38,462","€ 2,000,000","€ 2,000,000",M,28,Germany,Hoffenheim,Bundesliga,2019-2020
10,10,Ihlas Bebou,"€ 38,462","€ 2,000,000","€ 2,000,000",F,25,Togo,Hoffenheim,Bundesliga,2019-2020
11,11,Pavel Kaderabek,"€ 38,462","€ 2,000,000","€ 2,000,000",D,27,Czech Republic,Hoffenheim,Bundesliga,2019-2020
12,12,Havard Nordtveit,"€ 38,077","€ 1,980,000","€ 1,980,000",M,29,Norway,Hoffenheim,Bundesliga,2019-2020
13,13,Ishak Belfodil,"€ 28,846","€ 1,500,000","€ 1,500,000",F,27,Algeria,Hoffenheim,Bundesliga,2019-2020
14,14,Ermin Bicakcic,"€ 28,846","€ 1,500,000","€ 1,500,000",D,29,Bosnia-Herzegovina,Hoffenheim,Bundesliga,2019-2020
15,15,Joshua Brenet,"€ 23,077","€ 1,200,000","€ 1,200,000",D,25,Netherlands,Hoffenheim,Bundesliga,2019-2020
16,16,Stefan Posch,"€ 23,077","€ 1,200,000","€ 1,200,000",D,22,Austria,Hoffenheim,Bundesliga,2019-2020
17,17,Benjamin Hübner,"€ 20,000","€ 1,040,000","€ 1,040,000",D,30,Germany,Hoffenheim,Bundesliga,2019-2020
18,18,Konstantinos Stafylidis,"€ 20,000","€ 1,040,000","€ 1,040,000",D,25,Greece,Hoffenheim,Bundesliga,2019-2020
19,19,Steven Zuber,"€ 19,231","€ 1,000,000","€ 1,000,000",M,28,Switzerland,Hoffenheim,Bundesliga,2019-2020
20,20,Kevin Akpoguma,"€ 19,231","€ 1,000,000","€ 1,000,000",D,24,Germany,Hoffenheim,Bundesliga,2019-2020
21,21,Dennis Geiger,"€ 15,385","€ 800,000","€ 800,000",M,21,Germany,Hoffenheim,Bundesliga,2019-2020
22,22,Sargis Adamyan,"€ 15,000","€ 780,000","€ 780,000",F,26,Armenia,Hoffenheim,Bundesliga,2019-2020
23,23,Robert Zulj,"€ 13,077","€ 680,000","€ 680,000",F,27,Austria,Hoffenheim,Bundesliga,2019-2020
24,24,Michael Esser,"€ 11,538","€ 600,000","€ 600,000",K,32,Germany,Hoffenheim,Bundesliga,2019-2020
25,25,Lucas Ribeiro,"€ 10,000","€ 520,000","€ 520,000",D,20,Brazil,Hoffenheim,Bundesliga,2019-2020
26,26,Felipe Pires,"€ 9,615","€ 500,000","€ 500,000",F,24,Brazil,Hoffenheim,Bundesliga,2019-2020
27,27,Jacob Bruun Larsen,"€ 8,654","€ 450,000","€ 450,000",F,21,Denmark,Hoffenheim,Bundesliga,2019-2020
28,28,Christoph Baumgartner,"€ 8,462","€ 440,000","€ 440,000",F,20,Austria,Hoffenheim,Bundesliga,2019-2020
29,29,Philipp Ochs,"€ 5,000","€ 260,000","€ 260,000",F,22,Germany,Hoffenheim,Bundesliga,2019-2020
30,30,Philipp Pentke,"€ 3,269","€ 170,000","€ 170,000",K,34,Germany,Hoffenheim,Bundesliga,2019-2020
31,31,Alexander Stolz,€ 962,"€ 50,000","€ 50,000",K,35,Germany,Hoffenheim,Bundesliga,2019-2020
32,32,Ilay Elmkies,€ 769,"€ 40,000","€ 40,000",M,19,Israel,Hoffenheim,Bundesliga,2019-2020
0,0,Anthony Modeste,"€ 67,308","€ 3,500,000","€ 3,500,000",F,31,France,Koln,Bundesliga,2019-2020
1,1,Timo Horn,"€ 61,346","€ 3,190,000","€ 3,190,000",K,26,Germany,Koln,Bundesliga,2019-2020
2,2,Jonas Hector,"€ 57,500","€ 2,990,000","€ 2,990,000",D,29,Germany,Koln,Bundesliga,2019-2020
3,3,Jorge Meré,"€ 48,077","€ 2,500,000","€ 2,500,000",D,22,Spain,Koln,Bundesliga,2019-2020
4,4,Mark Uth,"€ 38,462","€ 2,000,000","€ 2,000,000",F,28,Germany,Koln,Bundesliga,2019-2020
5,5,Jhon Córdoba,"€ 38,269","€ 1,990,000","€ 1,990,000",F,26,Colombia,Koln,Bundesliga,2019-2020
6,6,Simon Terodde,"€ 38,269","€ 1,990,000","€ 1,990,000",F,31,Germany,Koln,Bundesliga,2019-2020
7,7,Vincent Koziello,"€ 28,846","€ 1,500,000","€ 1,500,000",M,23,France,Koln,Bundesliga,2019-2020
8,8,Birger Verstraete,"€ 28,846","€ 1,500,000","€ 1,500,000",M,25,Belgium,Koln,Bundesliga,2019-2020
9,9,Christian Clemens,"€ 28,846","€ 1,500,000","€ 1,500,000",M,28,Germany,Koln,Bundesliga,2019-2020
10,10,Ellyes Skhiri,"€ 28,846","€ 1,500,000","€ 1,500,000",M,24,Tunisia,Koln,Bundesliga,2019-2020
11,11,Marcel Risse,"€ 28,846","€ 1,500,000","€ 1,500,000",M,29,Germany,Koln,Bundesliga,2019-2020
12,12,Marco Höger,"€ 24,038","€ 1,250,000","€ 1,250,000",M,29,Germany,Koln,Bundesliga,2019-2020
13,13,Florian Kainz,"€ 24,038","€ 1,250,000","€ 1,250,000",F,26,Austria,Koln,Bundesliga,2019-2020
14,14,Louis Schaub,"€ 24,038","€ 1,250,000","€ 1,250,000",F,24,Austria,Koln,Bundesliga,2019-2020
15,15,Kingsley Ehizibue,"€ 19,231","€ 1,000,000","€ 1,000,000",D,24,Netherlands,Koln,Bundesliga,2019-2020
16,16,Kingsley Schindler,"€ 19,231","€ 1,000,000","€ 1,000,000",M,26,Germany,Koln,Bundesliga,2019-2020
17,17,Dominick Drexler,"€ 19,231","€ 1,000,000","€ 1,000,000",F,29,Germany,Koln,Bundesliga,2019-2020
18,18,Toni Leistner,"€ 18,654","€ 970,000","€ 970,000",D,29,Germany,Koln,Bundesliga,2019-2020
19,19,Elvis Rexhbecaj,"€ 15,385","€ 800,000","€ 800,000",M,22,Germany,Koln,Bundesliga,2019-2020
20,20,Sebastiaan Bornauw,"€ 15,000","€ 780,000","€ 780,000",D,20,Belgium,Koln,Bundesliga,2019-2020
21,21,Lasse Sobiech,"€ 13,462","€ 700,000","€ 700,000",D,28,Germany,Koln,Bundesliga,2019-2020
22,22,Niklas Hauptmann,"€ 13,462","€ 700,000","€ 700,000",M,23,Germany,Koln,Bundesliga,2019-2020
23,23,Rafael Czichos,"€ 13,462","€ 700,000","€ 700,000",D,29,Germany,Koln,Bundesliga,2019-2020
24,24,Benno Schmitz,"€ 11,538","€ 600,000","€ 600,000",D,24,Germany,Koln,Bundesliga,2019-2020
25,25,Thomas Kessler,"€ 7,692","€ 400,000","€ 400,000",K,33,Germany,Koln,Bundesliga,2019-2020
26,26,Matthias Bader,"€ 5,769","€ 300,000","€ 300,000",D,22,Germany,Koln,Bundesliga,2019-2020
27,27,Jan Thielmann,"€ 2,885","€ 150,000","€ 150,000",F,17,Germany,Koln,Bundesliga,2019-2020
28,28,Noah Katterbach,"€ 1,923","€ 100,000","€ 100,000",D,18,Germany,Koln,Bundesliga,2019-2020
29,29,Julian Krahl,"€ 1,923","€ 100,000","€ 100,000",K,19,Germany,Koln,Bundesliga,2019-2020
30,30,Brady Scott,"€ 1,538","€ 80,000","€ 80,000",K,20,United States,Koln,Bundesliga,2019-2020
31,31,Ismail Jakobs,"€ 1,538","€ 80,000","€ 80,000",F,20,Germany,Koln,Bundesliga,2019-2020
32,32,Darko Churlinov,"€ 1,154","€ 60,000","€ 60,000",F,19,North Macedonia,Koln,Bundesliga,2019-2020
0,0,Timo Werner,"€ 134,615","€ 7,000,000","€ 7,000,000",F,23,Germany,Leipzig,Bundesliga,2019-2020
1,1,Patrik Schick,"€ 86,923","€ 4,520,000","€ 4,520,000",F,23,Czech Republic,Leipzig,Bundesliga,2019-2020
2,2,Marcel Sabitzer,"€ 86,538","€ 4,500,000","€ 4,500,000",F,25,Austria,Leipzig,Bundesliga,2019-2020
3,3,Emil Forsberg,"€ 76,923","€ 4,000,000","€ 4,000,000",F,27,Sweden,Leipzig,Bundesliga,2019-2020
4,4,Yussuf Poulsen,"€ 76,923","€ 4,000,000","€ 4,000,000",F,25,Denmark,Leipzig,Bundesliga,2019-2020
5,5,Angeliño,"€ 69,615","€ 3,620,000","€ 3,620,000",D,23,Spain,Leipzig,Bundesliga,2019-2020
6,6,Kevin Kampl,"€ 67,308","€ 3,500,000","€ 3,500,000",M,28,Slovenia,Leipzig,Bundesliga,2019-2020
7,7,Péter Gulácsi,"€ 67,308","€ 3,500,000","€ 3,500,000",K,29,Hungary,Leipzig,Bundesliga,2019-2020
8,8,Marcel Halstenberg,"€ 57,692","€ 3,000,000","€ 3,000,000",D,27,Germany,Leipzig,Bundesliga,2019-2020
9,9,Konrad Laimer,"€ 57,500","€ 2,990,000","€ 2,990,000",M,22,Austria,Leipzig,Bundesliga,2019-2020
10,10,Matheus Cunha,"€ 57,500","€ 2,990,000","€ 2,990,000",F,20,Brazil,Leipzig,Bundesliga,2019-2020
11,11,Willi Orban,"€ 48,077","€ 2,500,000","€ 2,500,000",D,26,Hungary,Leipzig,Bundesliga,2019-2020
12,12,Dayot Upamecano,"€ 48,077","€ 2,500,000","€ 2,500,000",D,20,France,Leipzig,Bundesliga,2019-2020
13,13,Nordi Mukiele,"€ 48,077","€ 2,500,000","€ 2,500,000",D,21,France,Leipzig,Bundesliga,2019-2020
14,14,Diego Demme,"€ 45,962","€ 2,390,000","€ 2,390,000",M,27,Germany,Leipzig,Bundesliga,2019-2020
15,15,Stefan Ilsanker,"€ 38,269","€ 1,990,000","€ 1,990,000",M,30,Austria,Leipzig,Bundesliga,2019-2020
16,16,Yvon Mvogo,"€ 28,846","€ 1,500,000","€ 1,500,000",K,25,Switzerland,Leipzig,Bundesliga,2019-2020
17,17,Marcelo Saracchi,"€ 28,846","€ 1,500,000","€ 1,500,000",D,21,Uruguay,Leipzig,Bundesliga,2019-2020
18,18,Lukas Klostermann,"€ 28,846","€ 1,500,000","€ 1,500,000",D,23,Germany,Leipzig,Bundesliga,2019-2020
19,19,Ademola Lookman,"€ 26,923","€ 1,400,000","€ 1,400,000",F,21,England,Leipzig,Bundesliga,2019-2020
20,20,Dani Olmo,"€ 23,077","€ 1,200,000","€ 1,200,000",F,21,Spain,Leipzig,Bundesliga,2019-2020
21,21,Luan Cândido,"€ 23,077","€ 1,200,000","€ 1,200,000",D,18,Brazil,Leipzig,Bundesliga,2019-2020
22,22,Ethan Ampadu,"€ 22,115","€ 1,150,000","€ 1,150,000",D,18,Wales,Leipzig,Bundesliga,2019-2020
23,23,Christopher Nkunku,"€ 19,231","€ 1,000,000","€ 1,000,000",M,21,France,Leipzig,Bundesliga,2019-2020
24,24,Amadou Haidara,"€ 19,231","€ 1,000,000","€ 1,000,000",M,21,Mali,Leipzig,Bundesliga,2019-2020
25,25,Ibrahima Konaté,"€ 19,231","€ 1,000,000","€ 1,000,000",D,20,France,Leipzig,Bundesliga,2019-2020
26,26,Tyler Adams,"€ 19,231","€ 1,000,000","€ 1,000,000",M,20,United States,Leipzig,Bundesliga,2019-2020
27,27,Philipp Tschauner,"€ 12,115","€ 630,000","€ 630,000",K,33,Germany,Leipzig,Bundesliga,2019-2020
28,28,Hannes Wolf,"€ 11,538","€ 600,000","€ 600,000",F,20,Austria,Leipzig,Bundesliga,2019-2020
29,29,Mads Bidstrup,"€ 3,462","€ 180,000","€ 180,000",M,18,Denmark,Leipzig,Bundesliga,2019-2020
30,30,Tom Krauß,"€ 1,538","€ 80,000","€ 80,000",M,18,Germany,Leipzig,Bundesliga,2019-2020
31,31,Malik Talabidi,"€ 1,154","€ 60,000","€ 60,000",D,18,Germany,Leipzig,Bundesliga,2019-2020
32,32,Fabrice Hartmann,€ 962,"€ 50,000","€ 50,000",F,18,Germany,Leipzig,Bundesliga,2019-2020
33,33,Oliver Bias,€ 962,"€ 50,000","€ 50,000",F,18,Germany,Leipzig,Bundesliga,2019-2020
34,34,Max Winter,€ 962,"€ 50,000","€ 50,000",M,18,Germany,Leipzig,Bundesliga,2019-2020
35,35,Anton Rücker,€ 962,"€ 50,000","€ 50,000",D,18,Germany,Leipzig,Bundesliga,2019-2020
36,36,Frederik Jäkel,€ 769,"€ 40,000","€ 40,000",D,18,Germany,Leipzig,Bundesliga,2019-2020
37,37,Jacob Ruhner,€ 0,€ 0,€ 0,F,18,Germany,Leipzig,Bundesliga,2019-2020
0,0,Jeffrey Bruma,"€ 43,846","€ 2,280,000","€ 2,280,000",D,28,Netherlands,Mainz,Bundesliga,2019-2020
1,1,Aarón Martín,"€ 38,462","€ 2,000,000","€ 2,000,000",D,22,Spain,Mainz,Bundesliga,2019-2020
2,2,Jean-Philippe Mateta,"€ 34,615","€ 1,800,000","€ 1,800,000",F,22,France,Mainz,Bundesliga,2019-2020
3,3,Edimilson Fernandes,"€ 34,615","€ 1,800,000","€ 1,800,000",M,23,Switzerland,Mainz,Bundesliga,2019-2020
4,4,Stefan Bell,"€ 34,615","€ 1,800,000","€ 1,800,000",D,28,Germany,Mainz,Bundesliga,2019-2020
5,5,Alexandru Maxim,"€ 28,846","€ 1,500,000","€ 1,500,000",F,29,Romania,Mainz,Bundesliga,2019-2020
6,6,Ádám Szalai,"€ 28,846","€ 1,500,000","€ 1,500,000",F,31,Hungary,Mainz,Bundesliga,2019-2020
7,7,Ronaël Pierre-Gabriel,"€ 23,077","€ 1,200,000","€ 1,200,000",D,21,France,Mainz,Bundesliga,2019-2020
8,8,Jeremiah St Juste,"€ 19,231","€ 1,000,000","€ 1,000,000",D,22,Netherlands,Mainz,Bundesliga,2019-2020
9,9,Danny Latza,"€ 19,231","€ 1,000,000","€ 1,000,000",M,29,Germany,Mainz,Bundesliga,2019-2020
10,10,Dong-won Ji,"€ 19,231","€ 1,000,000","€ 1,000,000",F,28,South Korea,Mainz,Bundesliga,2019-2020
11,11,Moussa Niakhaté,"€ 15,385","€ 800,000","€ 800,000",D,23,France,Mainz,Bundesliga,2019-2020
12,12,Daniel Brosinski,"€ 15,385","€ 800,000","€ 800,000",D,31,Germany,Mainz,Bundesliga,2019-2020
13,13,Jean-Paul Boëtius,"€ 15,000","€ 780,000","€ 780,000",F,25,Netherlands,Mainz,Bundesliga,2019-2020
14,14,Levin Öztunali,"€ 15,000","€ 780,000","€ 780,000",M,23,Germany,Mainz,Bundesliga,2019-2020
15,15,Robin Quaison,"€ 15,000","€ 780,000","€ 780,000",F,25,Sweden,Mainz,Bundesliga,2019-2020
16,16,Karim Onisiwo,"€ 13,462","€ 700,000","€ 700,000",F,27,Austria,Mainz,Bundesliga,2019-2020
17,17,Phillipp Mwene,"€ 11,923","€ 620,000","€ 620,000",D,25,Austria,Mainz,Bundesliga,2019-2020
18,18,Pierre Kunde Malong,"€ 11,538","€ 600,000","€ 600,000",M,24,Cameroon,Mainz,Bundesliga,2019-2020
19,19,Alexander Hack,"€ 11,538","€ 600,000","€ 600,000",D,26,Germany,Mainz,Bundesliga,2019-2020
20,20,Robin Zentner,"€ 9,615","€ 500,000","€ 500,000",K,24,Germany,Mainz,Bundesliga,2019-2020
21,21,Taiwo Awoniyi,"€ 9,231","€ 480,000","€ 480,000",F,22,Nigeria,Mainz,Bundesliga,2019-2020
22,22,Ridle Baku,"€ 8,462","€ 440,000","€ 440,000",M,21,Germany,Mainz,Bundesliga,2019-2020
23,23,Florian Müller,"€ 5,769","€ 300,000","€ 300,000",K,21,Germany,Mainz,Bundesliga,2019-2020
24,24,Jonathan Burkardt,"€ 4,423","€ 230,000","€ 230,000",F,19,Germany,Mainz,Bundesliga,2019-2020
25,25,Jonathan Meier,"€ 4,423","€ 230,000","€ 230,000",D,19,Germany,Mainz,Bundesliga,2019-2020
26,26,Ahmet Gürleyen,"€ 2,885","€ 150,000","€ 150,000",D,20,Germany,Mainz,Bundesliga,2019-2020
27,27,Erkan Eyibil,"€ 2,115","€ 110,000","€ 110,000",F,18,Germany,Mainz,Bundesliga,2019-2020
28,28,Aaron Seydel,"€ 2,115","€ 110,000","€ 110,000",F,23,Germany,Mainz,Bundesliga,2019-2020
29,29,Leandro Barreiro Martins,"€ 1,923","€ 100,000","€ 100,000",M,19,Luxembourg,Mainz,Bundesliga,2019-2020
30,30,Finn Dahmen,"€ 1,538","€ 80,000","€ 80,000",K,21,Germany,Mainz,Bundesliga,2019-2020
31,31,Omer Hanin,"€ 1,346","€ 70,000","€ 70,000",K,21,Israel,Mainz,Bundesliga,2019-2020
32,32,Cyrill Akono,€ 962,"€ 50,000","€ 50,000",F,19,Germany,Mainz,Bundesliga,2019-2020
33,33,Niklas Tauer,€ 577,"€ 30,000","€ 30,000",M,18,Germany,Mainz,Bundesliga,2019-2020
34,34,Merveille Papela,€ 577,"€ 30,000","€ 30,000",M,19,Germany,Mainz,Bundesliga,2019-2020
0,0,Breel Embolo,"€ 80,769","€ 4,200,000","€ 4,200,000",F,22,Switzerland,Monchengladbach,Bundesliga,2019-2020
1,1,Raffael,"€ 80,000","€ 4,160,000","€ 4,160,000",F,34,Brazil,Monchengladbach,Bundesliga,2019-2020
2,2,Marcus Thuram,"€ 61,538","€ 3,200,000","€ 3,200,000",F,22,France,Monchengladbach,Bundesliga,2019-2020
3,3,Christoph Kramer,"€ 60,000","€ 3,120,000","€ 3,120,000",M,28,Germany,Monchengladbach,Bundesliga,2019-2020
4,4,Lars Stindl,"€ 60,000","€ 3,120,000","€ 3,120,000",F,31,Germany,Monchengladbach,Bundesliga,2019-2020
5,5,Alassane Plea,"€ 59,615","€ 3,100,000","€ 3,100,000",F,26,France,Monchengladbach,Bundesliga,2019-2020
6,6,Matthias Ginter,"€ 59,615","€ 3,100,000","€ 3,100,000",D,25,Germany,Monchengladbach,Bundesliga,2019-2020
7,7,Yann Sommer,"€ 55,000","€ 2,860,000","€ 2,860,000",K,30,Switzerland,Monchengladbach,Bundesliga,2019-2020
8,8,Fabian Johnson,"€ 55,000","€ 2,860,000","€ 2,860,000",F,31,United States,Monchengladbach,Bundesliga,2019-2020
9,9,Ibrahima Traoré,"€ 55,000","€ 2,860,000","€ 2,860,000",F,31,Guinea,Monchengladbach,Bundesliga,2019-2020
10,10,Stefan Lainer,"€ 47,885","€ 2,490,000","€ 2,490,000",D,27,Austria,Monchengladbach,Bundesliga,2019-2020
11,11,Denis Zakaria,"€ 40,385","€ 2,100,000","€ 2,100,000",M,22,Switzerland,Monchengladbach,Bundesliga,2019-2020
12,12,Patrick Herrmann,"€ 40,000","€ 2,080,000","€ 2,080,000",F,28,Germany,Monchengladbach,Bundesliga,2019-2020
13,13,Tony Jantschke,"€ 40,000","€ 2,080,000","€ 2,080,000",D,29,Germany,Monchengladbach,Bundesliga,2019-2020
14,14,Ramy Bensebaini,"€ 38,462","€ 2,000,000","€ 2,000,000",D,24,Algeria,Monchengladbach,Bundesliga,2019-2020
15,15,Florian Neuhaus,"€ 30,769","€ 1,600,000","€ 1,600,000",M,22,Germany,Monchengladbach,Bundesliga,2019-2020
16,16,Nico Elvedi,"€ 30,769","€ 1,600,000","€ 1,600,000",D,22,Switzerland,Monchengladbach,Bundesliga,2019-2020
17,17,Jonas Hofmann,"€ 30,000","€ 1,560,000","€ 1,560,000",M,27,Germany,Monchengladbach,Bundesliga,2019-2020
