club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Dinamo Moscow,Aleksandr Denisov,21,Centre-Back,Dinamo Bryansk,"End of loanJun 30, 2010",in,0,Premier Liga,2010,2010/2011
Dinamo Moscow,Dmitri Kombarov,23,Left-Back,Spartak Moscow,£3.60m,out,3.6,Premier Liga,2010,2010/2011
Dinamo Moscow,Kirill Kombarov,23,Right-Back,Spartak Moscow,£3.60m,out,3.6,Premier Liga,2010,2010/2011
Dinamo Moscow,Tsvetan Genkov,26,Centre-Forward,Wisla Kraków,£450k,out,0.45,Premier Liga,2010,2010/2011
Dinamo Moscow,Marcin Kowalczyk,25,Centre-Back,Metalurh D.,Loan fee:£45k,out,0.045,Premier Liga,2010,2010/2011
Dinamo Moscow,Martin Jakubko,30,Centre-Forward,Banska Bystrica,Free Transfer,out,0,Premier Liga,2010,2010/2011
Dinamo Moscow,Edgaras Cesnauskis,26,Left Midfield,Rostov,Free Transfer,out,0,Premier Liga,2010,2010/2011
Dinamo Moscow,Aleksey Rebko,24,Central Midfield,Rostov,Free Transfer,out,0,Premier Liga,2010,2010/2011
Dinamo Moscow,Yuri Kirillov,20,Defensive Midfield,KS Samara,Loan,out,0,Premier Liga,2010,2010/2011
Dinamo Moscow,Fedor Smolov,20,Centre-Forward,Feyenoord,Loan,out,0,Premier Liga,2010,2010/2011
Dinamo Moscow,Viktor Svezhov,19,Central Midfield,Tom Tomsk,Loan,out,0,Premier Liga,2010,2010/2011
Dinamo Moscow,Aleksandr Dimidko,24,Centre-Back,Dinamo Bryansk,?,out,NA,Premier Liga,2010,2010/2011
Dinamo Moscow,Luis Aguiar,24,Central Midfield,Braga,Loan,out,0,Premier Liga,2010,2010/2011
Dinamo Moscow,Luis Aguiar,25,Central Midfield,Peñarol,Loan,out,0,Premier Liga,2010,2010/2011
Dinamo Moscow,Viktor Svezhov,19,Central Midfield,Luch Vladivostok,Loan,out,0,Premier Liga,2010,2010/2011
Dinamo Moscow,Aleksandr Denisov,21,Centre-Back,Dinamo Bryansk,?,out,NA,Premier Liga,2010,2010/2011
Dinamo Moscow,Dmitri Khokhlov,35,Central Midfield,Retired,-,out,0,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Jucilei,22,Defensive Midfield,Corinthians,£9.00m,in,9,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Moubarak Boussoufa,26,Attacking Midfield,RSC Anderlecht,£7.20m,in,7.2,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Diego Tardelli,25,Centre-Forward,Atlético-MG,£4.50m,in,4.5,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Shamil Lakhiyalov,31,Second Striker,Krasnodar,£4.50m,in,4.5,Premier Liga,2010,2010/2011
Anzhi Makhachkala,João Carlos,29,Centre-Back,KRC Genk,£2.25m,in,2.25,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Arafat Djako,22,Second Striker,Hapoel Acre,£540k,in,0.54,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Irakli Klimiashvili,22,Central Midfield,WIT Georgia,£90k,in,0.09,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Roberto Carlos,37,Left-Back,Corinthians,Free Transfer,in,0,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Otar Khizaneishvili,28,Centre-Back,FC Augsburg,Free Transfer,in,0,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Makhach Gadzhiev,23,Right Midfield,Saturn,Free Transfer,in,0,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Ilya Kukharchuk,20,Right Winger,Rubin Kazan II,Free Transfer,in,0,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Aleksey Ivanov,29,Right Midfield,Saturn,Free Transfer,in,0,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Aleksey Igonin,34,Defensive Midfield,Saturn,Free Transfer,in,0,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Benoît Angbwa,29,Right-Back,Saturn,Free Transfer,in,0,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Aleksandr Makarov,32,Goalkeeper,Saturn,Free Transfer,in,0,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Myroslav Slavov,19,Centre-Forward,G. Bordeaux B,?,in,NA,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Aleksandr Prudnikov,22,Centre-Forward,Spartak Moscow,Loan,in,0,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Shamil Burziev,25,Defensive Midfield,Fakel Voronezh,?,in,NA,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Odil Akhmedov,23,Defensive Midfield,Pakhtakor,Loan,in,0,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Isah Eliakwu,24,Centre-Forward,Varese,?,in,NA,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Igor Strelkov,28,Centre-Forward,KS Samara,Loan,in,0,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Oskars Klava,26,Centre-Back,Metalurgs,?,in,NA,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Leonid Musin,25,Goalkeeper,Without Club,-,in,0,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Gocha Khojava,25,Attacking Midfield,Volga NN,"End of loanDec 1, 2010",in,0,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Otar Martsvaladze,26,Second Striker,Volga NN,"End of loanDec 31, 2010",in,0,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Dmitri Vasiljev,25,Left Winger,Career break,-,in,0,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Giorgi Navalovski,24,Left-Back,Inter Baku,"End of loanJun 30, 2010",in,0,Premier Liga,2010,2010/2011
Anzhi Makhachkala,David Tsoraev,27,Right Winger,Kuban Krasnodar,Free Transfer,out,0,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Andrey Streltsov,26,Second Striker,Dinamo Bryansk,Free Transfer,out,0,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Mahir Shukurov,28,Right-Back,FK Qabala,Free Transfer,out,0,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Ilya Abaev,29,Goalkeeper,Volga NN,Free Transfer,out,0,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Dmitri Vasiljev,25,Left Winger,Luch Vladivostok,Free Transfer,out,0,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Todor Timonov,24,Attacking Midfield,Botev Plovdiv,Free Transfer,out,0,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Zurab Arziani,23,Defensive Midfield,Dinamo Tbilisi,Loan,out,0,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Dmitri Ivanov,24,Centre-Back,Dagdiesel,Loan,out,0,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Otar Martsvaladze,26,Second Striker,Volga NN,?,out,NA,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Revaz Barabadze,21,Centre-Forward,Metalurgi R.,?,out,NA,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Eldar Mamaev,25,Defensive Midfield,Ural,?,out,NA,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Gocha Khojava,25,Attacking Midfield,Volga NN,?,out,NA,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Gocha Khojava,25,Attacking Midfield,Volga NN,Loan,out,0,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Giorgi Navalovski,24,Left-Back,Volga NN,?,out,NA,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Leonid Musin,25,Goalkeeper,Ural,?,out,NA,Premier Liga,2010,2010/2011
Anzhi Makhachkala,William,27,Centre-Forward,Vit. Guimarães,?,out,NA,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Sandro Iashvili,25,Centre-Forward,Without Club,-,out,0,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Igor Strelkov,28,Centre-Forward,KS Samara,"End of loanDec 1, 2010",out,0,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Mitar Pekovic,29,Centre-Back,Without Club,-,out,0,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Nicolae Josan,27,Attacking Midfield,Career break,-,out,0,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Otar Khizaneishvili,29,Centre-Back,Without Club,-,out,0,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Magomed Magomedov,23,Centre-Forward,Retired,-,out,0,Premier Liga,2010,2010/2011
Anzhi Makhachkala,Davit Kvirkvelia,30,Centre-Back,Rubin Kazan,"End of loanJun 30, 2010",out,0,Premier Liga,2010,2010/2011
Rubin Kazan,Carlos Eduardo,23,Attacking Midfield,TSG Hoffenheim,£18.00m,in,18,Premier Liga,2010,2010/2011
Rubin Kazan,Salvatore Bocchetti,23,Centre-Back,Genoa,£8.55m,in,8.55,Premier Liga,2010,2010/2011
Rubin Kazan,Obafemi Martins,25,Centre-Forward,VfL Wolfsburg,£8.10m,in,8.1,Premier Liga,2010,2010/2011
Rubin Kazan,Oleg Kuzmin,29,Right-Back,Loko Moscow,£2.34m,in,2.34,Premier Liga,2010,2010/2011
Rubin Kazan,Giedrius Arlauskis,22,Goalkeeper,Unirea Urziceni,£900k,in,0.9,Premier Liga,2010,2010/2011
Rubin Kazan,Aleksey Medvedev,33,Centre-Forward,Sibir,£900k,in,0.9,Premier Liga,2010,2010/2011
Rubin Kazan,Sergey Kislyak,23,Defensive Midfield,Dinamo Minsk,£270k,in,0.27,Premier Liga,2010,2010/2011
Rubin Kazan,Sergey Kornilenko,27,Centre-Forward,Zenit S-Pb,Loan fee:£180k,in,0.18,Premier Liga,2010,2010/2011
Rubin Kazan,Petr Nemov,27,Right Midfield,Saturn,Free Transfer,in,0,Premier Liga,2010,2010/2011
Rubin Kazan,Igor Lebedenko,27,Right Winger,Rostov,Free Transfer,in,0,Premier Liga,2010,2010/2011
Rubin Kazan,Vladimir Dyadyun,22,Centre-Forward,Rubin Kazan II,-,in,0,Premier Liga,2010,2010/2011
Rubin Kazan,Roman Adamov,28,Centre-Forward,Rostov,"End of loanDec 1, 2010",in,0,Premier Liga,2010,2010/2011
Rubin Kazan,Obafemi Martins,26,Centre-Forward,Birmingham,"End of loanMay 31, 2011",in,0,Premier Liga,2010,2010/2011
Rubin Kazan,Vagiz Galiulin,23,Right Midfield,Sibir,"End of loanDec 31, 2010",in,0,Premier Liga,2010,2010/2011
Rubin Kazan,Davit Kvirkvelia,30,Centre-Back,Anzhi,"End of loanJun 30, 2010",in,0,Premier Liga,2010,2010/2011
Rubin Kazan,Aleksandr Bukharov,25,Centre-Forward,Zenit S-Pb,£10.80m,out,10.8,Premier Liga,2010,2010/2011
Rubin Kazan,Sergey Semak,34,Central Midfield,Zenit S-Pb,£1.80m,out,1.8,Premier Liga,2010,2010/2011
Rubin Kazan,Rafal Murawski,29,Central Midfield,Lech Poznan,£900k,out,0.9,Premier Liga,2010,2010/2011
Rubin Kazan,Andrey Gorbanets,25,Right Midfield,Krasnodar,£675k,out,0.675,Premier Liga,2010,2010/2011
Rubin Kazan,Fatih Tekke,32,Centre-Forward,Besiktas,£675k,out,0.675,Premier Liga,2010,2010/2011
Rubin Kazan,Obafemi Martins,26,Centre-Forward,Birmingham,Loan fee:£360k,out,0.36,Premier Liga,2010,2010/2011
Rubin Kazan,MacBeth Sibaya,33,Defensive Midfield,M. Swallows,Free Transfer,out,0,Premier Liga,2010,2010/2011
Rubin Kazan,Davit Kvirkvelia,30,Centre-Back,Panionios,Free Transfer,out,0,Premier Liga,2010,2010/2011
Rubin Kazan,Hasan Kabze,28,Centre-Forward,Montpellier,Free Transfer,out,0,Premier Liga,2010,2010/2011
Rubin Kazan,Vagiz Galiulin,22,Right Midfield,Sibir,Loan,out,0,Premier Liga,2010,2010/2011
Rubin Kazan,Lasha Salukvadze,29,Centre-Back,Volga NN,?,out,NA,Premier Liga,2010,2010/2011
Rubin Kazan,Evgeni Balyajkin,22,Defensive Midfield,Tom Tomsk,Loan,out,0,Premier Liga,2010,2010/2011
Rubin Kazan,Roman Adamov,28,Centre-Forward,Rostov,Loan,out,0,Premier Liga,2010,2010/2011
Rubin Kazan,Ilie Cebanu,24,Goalkeeper,Volgar-Gazprom,Loan,out,0,Premier Liga,2010,2010/2011
Rubin Kazan,Bakhodir Nasimov,23,Centre-Forward,Neftchi Baku,Loan,out,0,Premier Liga,2010,2010/2011
Rubin Kazan,Jordi Figueras,23,Centre-Back,Real Valladolid,Loan,out,0,Premier Liga,2010,2010/2011
Rubin Kazan,Vagiz Galiulin,23,Right Midfield,Sibir,Loan,out,0,Premier Liga,2010,2010/2011
Rubin Kazan,Igor Portnyagin,22,Centre-Forward,Spartak Nalchik,Loan,out,0,Premier Liga,2010,2010/2011
Rubin Kazan,Sergey Kornilenko,27,Centre-Forward,Zenit S-Pb,"End of loanDec 31, 2010",out,0,Premier Liga,2010,2010/2011
Kuban Krasnodar,Lacina Traoré,20,Centre-Forward,CFR Cluj,£5.40m,in,5.4,Premier Liga,2010,2010/2011
Kuban Krasnodar,Dacian Varga,25,Left Midfield,Studentesc,Loan fee:£270k,in,0.27,Premier Liga,2010,2010/2011
Kuban Krasnodar,Marcos Ureña,20,Centre-Forward,LD Alajuelense,£270k,in,0.27,Premier Liga,2010,2010/2011
Kuban Krasnodar,Ilia Maksimov,23,Central Midfield,FK Novgorod,Free Transfer,in,0,Premier Liga,2010,2010/2011
Kuban Krasnodar,Igor Paderin,21,Centre-Forward,Torpedo Vl.,Free Transfer,in,0,Premier Liga,2010,2010/2011
Kuban Krasnodar,Artem Fiedler,27,Defensive Midfield,Ural,Free Transfer,in,0,Premier Liga,2010,2010/2011
Kuban Krasnodar,David Tsoraev,27,Right Winger,Anzhi,Free Transfer,in,0,Premier Liga,2010,2010/2011
Kuban Krasnodar,Zelão,26,Centre-Back,Saturn,Free Transfer,in,0,Premier Liga,2010,2010/2011
Kuban Krasnodar,Mauricio Prieto,23,Centre-Back,River Plate,Loan,in,0,Premier Liga,2010,2010/2011
Kuban Krasnodar,Aleksey Kozlov,23,Right-Back,KamAZ,?,in,NA,Premier Liga,2010,2010/2011
Kuban Krasnodar,Maksim Shevchenko,27,Right Winger,Salyut Belgorod,?,in,NA,Premier Liga,2010,2010/2011
Kuban Krasnodar,Anton Rogochiy,28,Centre-Back,Baltika,?,in,NA,Premier Liga,2010,2010/2011
Kuban Krasnodar,Sergey Davydov,25,Centre-Forward,Volgar-Gazprom,?,in,NA,Premier Liga,2010,2010/2011
Kuban Krasnodar,Vladislav Ignatjev,23,Right-Back,Loko Moscow,Loan,in,0,Premier Liga,2010,2010/2011
Kuban Krasnodar,Azat Bairyev,21,Centre-Back,Salyut Belgorod,"End of loanDec 31, 2010",in,0,Premier Liga,2010,2010/2011
Kuban Krasnodar,Viktor Dmitrenko,19,Centre-Back,Zimbru Chisinau,"End of loanDec 1, 2010",in,0,Premier Liga,2010,2010/2011
Kuban Krasnodar,Sreten Sretenovic,25,Centre-Back,Leixões,"End of loanDec 1, 2010",in,0,Premier Liga,2010,2010/2011
Kuban Krasnodar,Zuela,27,Centre-Back,PAOK Salonika,"End of loanDec 31, 2010",in,0,Premier Liga,2010,2010/2011
Kuban Krasnodar,Zuela,26,Centre-Back,Alania,"End of loanJun 30, 2010",in,0,Premier Liga,2010,2010/2011
Kuban Krasnodar,Zuela,26,Centre-Back,PAOK Salonika,Loan fee:£144k,out,0.144,Premier Liga,2010,2010/2011
Kuban Krasnodar,Anton Kiselev,24,Right Midfield,SKA-Energia,Free Transfer,out,0,Premier Liga,2010,2010/2011
Kuban Krasnodar,Mikhail Afanasjev,23,Right Midfield,Salyut Belgorod,Free Transfer,out,0,Premier Liga,2010,2010/2011
Kuban Krasnodar,Aleksey Chuev,18,Goalkeeper,Unknown,Free Transfer,out,0,Premier Liga,2010,2010/2011
Kuban Krasnodar,Oleg Malyukov,25,Centre-Back,Salyut Belgorod,Free Transfer,out,0,Premier Liga,2010,2010/2011
Kuban Krasnodar,Vadim Yanchuk,28,Centre-Forward,Baltika,Free Transfer,out,0,Premier Liga,2010,2010/2011
Kuban Krasnodar,Maksim Shevchenko,27,Right Winger,Volgar-Gazprom,Free Transfer,out,0,Premier Liga,2010,2010/2011
Kuban Krasnodar,Sreten Sretenovic,25,Centre-Back,NK Olimpija,Free Transfer,out,0,Premier Liga,2010,2010/2011
Kuban Krasnodar,Victor Golovatenco,26,Centre-Back,Sibir,Free Transfer,out,0,Premier Liga,2010,2010/2011
Kuban Krasnodar,Ildar Akhmetzyanov,26,Defensive Midfield,KamAZ,?,out,NA,Premier Liga,2010,2010/2011
Kuban Krasnodar,Azat Bairyev,21,Centre-Back,Dinamo Bryansk,Loan,out,0,Premier Liga,2010,2010/2011
Kuban Krasnodar,Sreten Sretenovic,25,Centre-Back,Leixões,Loan,out,0,Premier Liga,2010,2010/2011
Kuban Krasnodar,Rustem Kalimullin,26,Second Striker,Dinamo Bryansk,?,out,NA,Premier Liga,2010,2010/2011
Kuban Krasnodar,Azat Bairyev,21,Centre-Back,Salyut Belgorod,Loan,out,0,Premier Liga,2010,2010/2011
Kuban Krasnodar,Viktor Dmitrenko,19,Centre-Back,Torpedo Armavir,Loan,out,0,Premier Liga,2010,2010/2011
Kuban Krasnodar,Viktor Dmitrenko,19,Centre-Back,Zimbru Chisinau,Loan,out,0,Premier Liga,2010,2010/2011
Kuban Krasnodar,Dmytro Horbushin,24,Attacking Midfield,Chernomorets N.,Loan,out,0,Premier Liga,2010,2010/2011
Kuban Krasnodar,Nikola Nikezic,29,Centre-Forward,Without Club,-,out,0,Premier Liga,2010,2010/2011
Kuban Krasnodar,Vladislav Ignatjev,23,Right-Back,Loko Moscow,"End of loanDec 31, 2010",out,0,Premier Liga,2010,2010/2011
Kuban Krasnodar,Anton Lunin,24,Left Midfield,Kuban II,-,out,0,Premier Liga,2010,2010/2011
Kuban Krasnodar,Anton Grigorjev,25,Centre-Back,CSKA Moscow,"End of loanDec 31, 2010",out,0,Premier Liga,2010,2010/2011
CSKA Moscow,Seydou Doumbia,22,Centre-Forward,BSC Young Boys,£9.90m,in,9.9,Premier Liga,2010,2010/2011
CSKA Moscow,Zoran Tosic,23,Right Winger,Man Utd,£8.55m,in,8.55,Premier Liga,2010,2010/2011
CSKA Moscow,Viktor Vasin,22,Centre-Back,Spartak Nalchik,£630k,in,0.63,Premier Liga,2010,2010/2011
CSKA Moscow,Aleksandrs Cauna,22,Defensive Midfield,Skonto Riga,Loan fee:£450k,in,0.45,Premier Liga,2010,2010/2011
CSKA Moscow,Moussa Maazou,22,Centre-Forward,G. Bordeaux,"End of loanJan 18, 2011",in,0,Premier Liga,2010,2010/2011
CSKA Moscow,Dawid Janczyk,23,Centre-Forward,Germinal Beersch,"End of loanOct 1, 2010",in,0,Premier Liga,2010,2010/2011
CSKA Moscow,Evgeni Pomazan,21,Goalkeeper,Ural,"End of loanDec 31, 2010",in,0,Premier Liga,2010,2010/2011
CSKA Moscow,Lubos Kalouda,23,Attacking Midfield,Volgar-Gazprom,"End of loanDec 1, 2010",in,0,Premier Liga,2010,2010/2011
CSKA Moscow,Dmitri Ryzhov,21,Centre-Forward,Ural,"End of loanDec 31, 2010",in,0,Premier Liga,2010,2010/2011
CSKA Moscow,Ricardo Jesus,25,Centre-Forward,Spartak Nalchik,"End of loanDec 1, 2010",in,0,Premier Liga,2010,2010/2011
CSKA Moscow,Vágner Love,26,Centre-Forward,Flamengo,"End of loanJul 10, 2010",in,0,Premier Liga,2010,2010/2011
CSKA Moscow,Anton Grigorjev,25,Centre-Back,Kuban Krasnodar,"End of loanDec 31, 2010",in,0,Premier Liga,2010,2010/2011
CSKA Moscow,Nika Piliev,19,Left Midfield,Amkar Perm,"End of loanDec 31, 2010",in,0,Premier Liga,2010,2010/2011
CSKA Moscow,Veniamin Mandrykin,29,Goalkeeper,Dinamo Bryansk,"End of loanDec 1, 2010",in,0,Premier Liga,2010,2010/2011
CSKA Moscow,Ricardo Jesus,25,Centre-Forward,AE Larisa,"End of loanJun 30, 2010",in,0,Premier Liga,2010,2010/2011
CSKA Moscow,Caner Erkin,21,Left-Back,Galatasaray,"End of loanJun 30, 2010",in,0,Premier Liga,2010,2010/2011
CSKA Moscow,Veniamin Mandrykin,28,Goalkeeper,Spartak Nalchik,"End of loanJun 30, 2010",in,0,Premier Liga,2010,2010/2011
CSKA Moscow,Lubos Kalouda,23,Attacking Midfield,Sparta Praha,"End of loanJun 30, 2010",in,0,Premier Liga,2010,2010/2011
CSKA Moscow,Moussa Maazou,21,Centre-Forward,Monaco,"End of loanJun 30, 2010",in,0,Premier Liga,2010,2010/2011
CSKA Moscow,Milos Krasic,25,Central Midfield,Juventus,£13.50m,out,13.5,Premier Liga,2010,2010/2011
CSKA Moscow,Caner Erkin,21,Left-Back,Fenerbahce,£1.80m,out,1.8,Premier Liga,2010,2010/2011
CSKA Moscow,Moussa Maazou,22,Centre-Forward,G. Bordeaux,Loan fee:£450k,out,0.45,Premier Liga,2010,2010/2011
CSKA Moscow,Moussa Maazou,22,Centre-Forward,Monaco,Loan fee:£225k,out,0.225,Premier Liga,2010,2010/2011
CSKA Moscow,Dawid Janczyk,23,Centre-Forward,Korona Kielce,Loan fee:£45k,out,0.045,Premier Liga,2010,2010/2011
CSKA Moscow,Dmitri Ryzhov,21,Centre-Forward,Mordovia,Loan,out,0,Premier Liga,2010,2010/2011
CSKA Moscow,Ricardo Jesus,25,Centre-Forward,Spartak Nalchik,Loan,out,0,Premier Liga,2010,2010/2011
CSKA Moscow,Ricardo Jesus,25,Centre-Forward,Ponte Preta,Loan,out,0,Premier Liga,2010,2010/2011
CSKA Moscow,Anton Grigorjev,25,Centre-Back,Alania,?,out,NA,Premier Liga,2010,2010/2011
CSKA Moscow,Lubos Kalouda,23,Attacking Midfield,Volgar-Gazprom,Loan,out,0,Premier Liga,2010,2010/2011
CSKA Moscow,Nika Piliev,19,Left Midfield,Amkar Perm,Loan,out,0,Premier Liga,2010,2010/2011
CSKA Moscow,Lubos Kalouda,23,Attacking Midfield,Volgar-Gazprom,Loan,out,0,Premier Liga,2010,2010/2011
CSKA Moscow,Evgeni Pomazan,21,Goalkeeper,Spartak Nalchik,Loan,out,0,Premier Liga,2010,2010/2011
CSKA Moscow,Veniamin Mandrykin,28,Goalkeeper,Dinamo Bryansk,Loan,out,0,Premier Liga,2010,2010/2011
CSKA Moscow,Veniamin Mandrykin,29,Goalkeeper,Retired,-,out,0,Premier Liga,2010,2010/2011
CSKA Moscow,Ramón,22,Attacking Midfield,CSKA Moscow II,-,out,0,Premier Liga,2010,2010/2011
CSKA Moscow,Guilherme,21,Attacking Midfield,Dynamo Kyiv,"End of loanAug 1, 2010",out,0,Premier Liga,2010,2010/2011
Zenit St. Petersburg,Bruno Alves,28,Centre-Back,FC Porto,£19.80m,in,19.8,Premier Liga,2010,2010/2011
Zenit St. Petersburg,Aleksandr Bukharov,25,Centre-Forward,Rubin Kazan,£10.80m,in,10.8,Premier Liga,2010,2010/2011
Zenit St. Petersburg,Aleksandar Lukovic,27,Centre-Back,Udinese Calcio,£6.30m,in,6.3,Premier Liga,2010,2010/2011
Zenit St. Petersburg,Sergey Semak,34,Central Midfield,Rubin Kazan,£1.80m,in,1.8,Premier Liga,2010,2010/2011
Zenit St. Petersburg,Sergey Kornilenko,27,Centre-Forward,Rubin Kazan,"End of loanDec 31, 2010",in,0,Premier Liga,2010,2010/2011
Zenit St. Petersburg,Michael Lumb,22,Left-Back,Feyenoord,"End of loanDec 1, 2010",in,0,Premier Liga,2010,2010/2011
Zenit St. Petersburg,Sébastien Puygrenier,28,Centre-Back,Monaco,"End of loanJun 30, 2010",in,0,Premier Liga,2010,2010/2011
Zenit St. Petersburg,Sébastien Puygrenier,28,Centre-Back,Monaco,Loan fee:£630k,out,0.63,Premier Liga,2010,2010/2011
Zenit St. Petersburg,Sergey Kornilenko,27,Centre-Forward,Blackpool,Loan fee:£270k,out,0.27,Premier Liga,2010,2010/2011
Zenit St. Petersburg,Sergey Kornilenko,27,Centre-Forward,Rubin Kazan,Loan fee:£180k,out,0.18,Premier Liga,2010,2010/2011
Zenit St. Petersburg,Alessandro Rosina,26,Second Striker,Cesena,Loan fee:£180k,out,0.18,Premier Liga,2010,2010/2011
Zenit St. Petersburg,Michael Lumb,22,Left-Back,Feyenoord,Loan fee:£180k,out,0.18,Premier Liga,2010,2010/2011
Zenit St. Petersburg,Ivica Krizanac,31,Centre-Back,RNK Split,Free Transfer,out,0,Premier Liga,2010,2010/2011
Zenit St. Petersburg,Radek Sirl,29,Left-Back,Viktoria Plzen,Free Transfer,out,0,Premier Liga,2010,2010/2011
Zenit St. Petersburg,Michael Lumb,22,Left-Back,Aalborg BK,Loan,out,0,Premier Liga,2010,2010/2011
Zenit St. Petersburg,Maksim Kanunnikov,19,Centre-Forward,Tom Tomsk,Loan,out,0,Premier Liga,2010,2010/2011
Lokomotiv Moscow,Senijad Ibricic,25,Attacking Midfield,Hajduk Split,£4.50m,in,4.5,Premier Liga,2010,2010/2011
Lokomotiv Moscow,Andrey Ivanov,22,Left-Back,Spartak Moscow,£2.70m,in,2.7,Premier Liga,2010,2010/2011
Lokomotiv Moscow,Roman Shishkin,23,Right-Back,Spartak Moscow,£360k,in,0.36,Premier Liga,2010,2010/2011
Lokomotiv Moscow,Aleksandr Marenich,21,Left Winger,Alania,Free Transfer,in,0,Premier Liga,2010,2010/2011
Lokomotiv Moscow,Anton Amelchenko,25,Goalkeeper,Rostov,Free Transfer,in,0,Premier Liga,2010,2010/2011
