sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
227331,https://sofifa.com/player/227331/eugenie-le-sommer/210002,E. Le Sommer,Eugénie Anne Claudine Le Sommer,"ST, LW, CAM",90,90,,,31,1989-05-18,161,58,,,,,,,,,,18,France,113003,ST,9,Right,5,4,4,Medium/High,Stocky (170-),Yes,,"#Poacher, #Distance Shooter, #Clinical Finisher","Long Shot Taker (AI), Outside Foot Shot",81,92,73,84,45,70,56,93,91,83,89,83,81,65,66,87,78,83,81,89,82,92,81,71,74,91,58,33,90,79,85,79,52,36,25,17,9,13,12,14,,88+2,88+2,88+2,83,87,87,87,83,84+3,84+3,84+3,80+3,77+3,77+3,77+3,80+3,61+3,61+3,61+3,61+3,61+3,59+3,57+3,57+3,57+3,59+3,21+3,https://cdn.sofifa.com/players/227/331/21_120.png,,,https://cdn.sofifa.com/teams/113003/60.png,https://cdn.sofifa.com/flags/fr.png
226359,https://sofifa.com/player/226359/christine-sinclair/210002,C. Sinclair,Christine Margaret Sinclair,"ST, CAM",89,89,,,37,1983-06-12,176,67,,,,,,,,,,70,Canada,113000,LS,12,Right,4,4,4,High/Medium,Normal (170-185),Yes,,"#Playmaker, #Distance Shooter, #Clinical Finisher, #Complete Midfielder","Leadership, Finesse Shot, Outside Foot Shot, Team Player",72,89,85,84,37,80,82,91,85,87,87,85,70,76,84,88,71,73,80,77,68,90,76,78,86,87,67,56,88,91,86,95,32,19,16,17,9,7,12,8,,86+3,86+3,86+3,84,85,85,85,84,86+3,86+3,86+3,84+3,81+3,81+3,81+3,84+3,62+3,64+3,64+3,64+3,62+3,58+3,54+3,54+3,54+3,58+3,18+3,https://cdn.sofifa.com/players/226/359/21_120.png,,,https://cdn.sofifa.com/teams/113000/60.png,https://cdn.sofifa.com/flags/ca.png
233748,https://sofifa.com/player/233748/lieke-martens/210002,L. Martens,Lieke Martens,"LW, CAM",89,89,,,27,1992-12-16,170,66,,,,,,,,,,34,Netherlands,113011,LW,11,Right,4,5,5,Medium/Medium,Normal (170-),Yes,,"#Dribbler, #Playmaker, #Distance Shooter, #Crosser, #Acrobat, #Clinical Finisher, #Complete Midfielder, #Complete Forward","Flair, Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",82,87,86,89,41,73,89,89,57,87,78,90,87,80,80,89,80,83,88,84,85,84,69,79,74,90,66,45,88,87,79,91,40,38,32,7,9,13,16,16,,83+3,83+3,83+3,87,87,87,87,87,87+2,87+2,87+2,86+3,82+3,82+3,82+3,86+3,68+3,66+3,66+3,66+3,68+3,63+3,55+3,55+3,55+3,63+3,20+3,https://cdn.sofifa.com/players/233/748/21_120.png,,,https://cdn.sofifa.com/teams/113011/60.png,https://cdn.sofifa.com/flags/nl.png
226177,https://sofifa.com/player/226177/becky-sauerbrunn/210002,B. Sauerbrunn,Rebecca Elizabeth Sauerbrunn,"CB, RB",88,88,,,35,1985-06-06,170,64,,,,,,,,,,95,United States,113009,LCB,4,Right,2,2,4,Low/High,Normal (170-185),Yes,,"#Tackling, #Tactician ",,73,37,62,61,88,86,65,31,79,77,28,56,41,29,62,66,73,73,51,87,70,47,86,80,88,34,88,88,47,45,57,89,89,88,89,15,12,7,10,11,,58+3,58+3,58+3,59,58,58,58,59,59+3,59+3,59+3,63+3,66+3,66+3,66+3,63+3,79+3,80+3,80+3,80+3,79+3,81+3,86+2,86+2,86+2,81+3,20+3,https://cdn.sofifa.com/players/226/177/21_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
226302,https://sofifa.com/player/226302/alexandra-popp/210002,A. Popp,Alexandra Popp,"ST, LM",88,88,,,29,1991-04-06,174,65,,,,,,,,,,21,Germany,113004,ST,11,Right,5,4,4,Medium/Medium,Normal (170-185),Yes,,"#Poacher, #Aerial Threat, #Distance Shooter, #Clinical Finisher, #Complete Forward","Power Header, Outside Foot Shot",81,88,77,81,49,86,74,88,91,85,83,82,73,73,67,84,84,79,71,88,70,88,92,83,87,87,84,55,90,74,87,78,35,52,23,12,14,13,7,14,,87+1,87+1,87+1,83,85,85,85,83,83+3,83+3,83+3,82+3,78+3,78+3,78+3,82+3,67+3,67+3,67+3,67+3,67+3,64+3,63+3,63+3,63+3,64+3,20+3,https://cdn.sofifa.com/players/226/302/21_120.png,,,https://cdn.sofifa.com/teams/113004/60.png,https://cdn.sofifa.com/flags/de.png
226324,https://sofifa.com/player/226324/carli-lloyd/210002,C. Lloyd,Carli Anne Hollins,"CM, ST",88,88,,,37,1982-07-16,173,64,,,,,,,,,,95,United States,113009,ST,10,Right,3,4,5,High/Medium,Normal (170-185),Yes,,"#Dribbler, #Playmaker, #Complete Midfielder","Leadership, Playmaker (AI)",72,83,85,86,74,78,74,83,78,88,68,88,81,92,89,89,71,72,76,73,78,84,79,72,79,85,84,85,86,88,87,95,70,70,68,13,7,15,10,16,,82+3,82+3,82+3,83,84,84,84,83,85+3,85+3,85+3,82+3,85+3,85+3,85+3,82+3,77+3,80+3,80+3,80+3,77+3,75+3,77+3,77+3,77+3,75+3,18+3,https://cdn.sofifa.com/players/226/324/21_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
226333,https://sofifa.com/player/226333/julie-ertz/210002,J. Ertz,Julie Beth Ertz,"CDM, CB",88,89,,,28,1992-04-06,170,59,,,,,,,,,,95,United States,113009,CM,8,Right,3,3,4,Medium/High,Normal (170-),Yes,,"#Aerial Threat, #Tactician ",,77,66,79,73,86,85,73,66,91,86,63,70,56,50,84,81,76,78,65,82,69,76,72,88,85,54,86,86,78,82,62,88,83,88,84,12,11,9,15,13,,77+3,77+3,77+3,75,77,77,77,75,77+3,77+3,77+3,78+3,81+3,81+3,81+3,78+3,82+3,85+3,85+3,85+3,82+3,83+3,85+3,85+3,85+3,83+3,20+3,https://cdn.sofifa.com/players/226/333/21_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
227350,https://sofifa.com/player/227350/amel-majri/210002,A. Majri,Amel Majri,"LM, LB",87,87,,,27,1993-01-25,164,54,,,,,,,,,,18,France,113003,LAM,10,Left,3,4,3,High/High,Lean (170-),Yes,,"#Dribbler, #Engine, #Crosser, #Tackling, #Tactician ","Early Crosser, Flair, Technical Dribbler (AI)",84,66,86,88,85,78,93,78,74,88,38,89,84,81,78,88,87,82,84,86,84,49,70,87,75,64,78,86,80,82,56,84,87,87,86,10,16,12,14,10,,77+3,77+3,77+3,85,82,82,82,85,84+3,84+3,84+3,86+1,84+3,84+3,84+3,86+1,87,85+2,85+2,85+2,87,86+1,83+3,83+3,83+3,86+1,21+3,https://cdn.sofifa.com/players/227/350/21_120.png,,,https://cdn.sofifa.com/teams/113003/60.png,https://cdn.sofifa.com/flags/fr.png
231432,https://sofifa.com/player/231432/lindsey-horan/210002,L. Horan,Lindsey Michelle Horan,"CAM, CM",87,90,,,26,1994-05-26,175,67,,,,,,,,,,95,United States,113009,LCM,9,Right,3,4,3,High/Medium,Stocky (170-185),Yes,,"#Playmaker, #Distance Shooter, #Clinical Finisher, #Complete Midfielder",Power Header,79,86,85,84,59,76,79,86,89,89,80,85,65,73,87,87,80,79,78,89,68,89,73,92,75,88,59,67,89,88,75,76,53,60,26,7,15,13,9,11,,86+3,86+3,86+3,85,87,87,87,85,87+3,87+3,87+3,86+3,86+3,86+3,86+3,86+3,72+3,74+3,74+3,74+3,72+3,70+3,66+3,66+3,66+3,70+3,19+3,https://cdn.sofifa.com/players/231/432/21_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
245872,https://sofifa.com/player/245872/kim-little/210002,K. Little,Kim Alison Little,"CAM, CM",87,87,,,30,1990-06-29,162,58,,,,,,,,,,42,Scotland,113984,CAM,8,Right,4,4,4,Medium/Medium,Normal (170-),No,,"#Dribbler, #Playmaker, #Complete Midfielder","Injury Prone, Leadership, Flair",77,84,86,87,43,69,84,82,65,88,82,87,77,85,84,90,80,75,80,88,88,87,75,83,62,85,65,45,88,89,85,85,38,46,22,12,5,6,10,6,,82+3,82+3,82+3,86,86,86,86,86,87,87,87,86+1,83+3,83+3,83+3,86+1,67+3,66+3,66+3,66+3,67+3,62+3,55+3,55+3,55+3,62+3,17+3,https://cdn.sofifa.com/players/245/872/21_120.png,,,https://cdn.sofifa.com/teams/113984/60.png,https://cdn.sofifa.com/flags/gb-sct.png
226335,https://sofifa.com/player/226335/alyssa-naeher/210002,A. Naeher,Alyssa Michele Naeher,GK,86,86,,,32,1988-04-20,175,60,,,,,,,,,,95,United States,113009,GK,1,Right,2,1,3,Medium/Medium,Normal (170-185),Yes,,,GK Long Throw,,,,,,,17,13,16,23,12,16,14,15,38,15,43,46,61,86,56,60,66,45,43,14,28,23,13,14,42,49,18,19,20,86,78,80,85,89,45,29+3,29+3,29+3,26,27,27,27,26,25+3,25+3,25+3,27+3,27+3,27+3,27+3,27+3,30+3,29+3,29+3,29+3,30+3,30+3,28+3,28+3,28+3,30+3,84+2,https://cdn.sofifa.com/players/226/335/21_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
226968,https://sofifa.com/player/226968/nilla-fischer/210002,N. Fischer,Åsa Nilla Maria Fischer,CB,86,86,,,35,1984-08-02,176,68,,,,,,,,,,46,Sweden,113008,RCB,5,Right,2,2,4,High/Medium,Stocky (170-185),Yes,,"#Aerial Threat, #Tackling, #Tactician, #Strength, #Complete Defender",Leadership,48,44,65,56,86,83,59,28,90,75,27,53,69,86,76,57,46,49,57,82,57,66,54,64,93,65,87,86,25,37,54,82,82,88,90,11,8,15,10,12,,55+3,55+3,55+3,52,52,52,52,52,54+3,54+3,54+3,55+3,63+3,63+3,63+3,55+3,72+3,77+3,77+3,77+3,72+3,75+3,84+2,84+2,84+2,75+3,18+3,https://cdn.sofifa.com/players/226/968/21_120.png,,,https://cdn.sofifa.com/teams/113008/60.png,https://cdn.sofifa.com/flags/se.png
227327,https://sofifa.com/player/227327/sara-dabritz/210002,S. Däbritz,Sara Ilonka Däbritz,"CM, LM, CAM",86,91,,,25,1995-02-15,171,59,,,,,,,,,,21,Germany,113004,SUB,13,Left,5,4,3,Medium/Medium,Normal (170-185),Yes,,,"Flair, Playmaker (AI), Technical Dribbler (AI)",82,79,83,88,69,72,78,81,46,89,62,89,65,57,85,90,86,79,84,82,73,74,55,85,77,87,47,81,83,85,53,79,61,78,64,13,14,16,11,16,,79+3,79+3,79+3,85,84,84,84,85,86+3,86+3,86+3,85+3,86+3,86+3,86+3,85+3,80+3,79+3,79+3,79+3,80+3,77+3,70+3,70+3,70+3,77+3,21+3,https://cdn.sofifa.com/players/227/327/21_120.png,,,https://cdn.sofifa.com/teams/113004/60.png,https://cdn.sofifa.com/flags/de.png
226318,https://sofifa.com/player/226318/kelley-ohara/210002,K. O'Hara,Kelley Maureen O'Hara,"RB, LB",85,85,,,31,1988-08-04,165,58,,,,,,,,,,95,United States,113009,RB,5,Right,2,3,4,Medium/High,Lean (170-),Yes,,,,81,65,69,79,83,71,81,65,72,80,58,78,59,33,66,78,80,82,84,79,79,73,60,73,75,64,62,81,53,50,58,86,84,85,85,14,11,15,12,8,,71+3,71+3,71+3,73,71,71,71,73,71+3,71+3,71+3,73+3,71+3,71+3,71+3,73+3,81+3,77+3,77+3,77+3,81+3,81+3,79+3,79+3,79+3,81+3,19+3,https://cdn.sofifa.com/players/226/318/21_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
226331,https://sofifa.com/player/226331/ashlyn-harris/210002,A. Harris,Ashlyn Michelle Harris,GK,85,85,,,34,1985-10-19,175,60,,,,,,,,,,95,United States,113009,SUB,18,Right,2,1,3,Medium/Medium,Normal (170-185),Yes,,,,,,,,,,18,14,21,23,18,16,19,14,17,13,44,46,68,82,69,59,77,45,42,20,23,22,16,23,43,24,14,16,12,87,80,79,83,86,45,30+3,30+3,30+3,27,28,28,28,27,26+3,26+3,26+3,27+3,25+3,25+3,25+3,27+3,28+3,25+3,25+3,25+3,28+3,28+3,26+3,26+3,26+3,28+3,84+1,https://cdn.sofifa.com/players/226/331/21_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
226358,https://sofifa.com/player/226358/steph-houghton/210002,S. Houghton,Stephanie Jayne Houghton Darby,CB,85,85,,,32,1988-04-23,174,71,,,,,,,,,,14,England,113002,RCB,5,Right,3,2,4,Medium/Medium,Normal (170-185),Yes,,,"Power Free-Kick, Leadership, Long Passer (AI), Team Player",58,63,62,65,85,82,50,59,86,67,45,64,63,75,72,66,57,59,55,85,67,74,90,74,86,67,82,84,50,52,71,78,84,85,84,11,9,15,12,7,,67+3,67+3,67+3,61,64,64,64,61,63+3,63+3,63+3,63+3,68+3,68+3,68+3,63+3,73+3,77+3,77+3,77+3,73+3,75+3,83+2,83+2,83+2,75+3,18+3,https://cdn.sofifa.com/players/226/358/21_120.png,,,https://cdn.sofifa.com/teams/113002/60.png,https://cdn.sofifa.com/flags/gb-eng.png
226975,https://sofifa.com/player/226975/caroline-seger/210002,C. Seger,Sara Caroline Seger,"CM, CDM",85,85,,,35,1985-03-19,176,62,,,,,,,,,,46,Sweden,113008,LCM,17,Right,3,4,4,Medium/Medium,Normal (170-185),Yes,,#Playmaker ,"Leadership, Playmaker (AI)",49,78,82,78,80,77,68,76,83,88,73,79,67,64,88,81,47,51,69,80,56,81,60,80,77,81,79,82,81,89,69,87,78,78,80,15,8,14,17,12,,77+3,77+3,77+3,76,78,78,78,76,80+3,80+3,80+3,76+3,84+1,84+1,84+1,76+3,76+3,82+3,82+3,82+3,76+3,76+3,79+3,79+3,79+3,76+3,20+3,https://cdn.sofifa.com/players/226/975/21_120.png,,,https://cdn.sofifa.com/teams/113008/60.png,https://cdn.sofifa.com/flags/se.png
227255,https://sofifa.com/player/227255/fran-kirby/210002,F. Kirby,Francesca Kirby,"CAM, ST, CM",85,86,,,27,1993-06-29,157,53,,,,,,,,,,14,England,113002,CAM,10,Right,3,4,3,Medium/Medium,Normal (170-),No,,"#Dribbler, #Clinical Finisher, #Complete Forward","Flair, Technical Dribbler (AI)",87,83,74,87,50,62,63,86,70,81,76,88,40,48,75,87,90,85,80,84,93,79,74,69,64,82,45,35,84,87,82,76,61,45,39,13,9,12,16,16,,82+3,82+3,82+3,84,85,85,85,84,85+1,85+1,85+1,82+3,78+3,78+3,78+3,82+3,65+3,64+3,64+3,64+3,65+3,62+3,57+3,57+3,57+3,62+3,21+3,https://cdn.sofifa.com/players/227/255/21_120.png,,,https://cdn.sofifa.com/teams/113002/60.png,https://cdn.sofifa.com/flags/gb-eng.png
227313,https://sofifa.com/player/227313/sarah-bouhaddi/210002,S. Bouhaddi,Sarah Bouhaddi,GK,85,85,,,33,1986-10-17,175,69,,,,,,,,,,18,France,113003,SUB,16,Right,1,1,3,Medium/Medium,Normal (170-185),Yes,,,"Rushes Out Of Goal, Comes For Crosses",,,,,,,15,13,13,27,16,17,17,21,24,28,54,52,64,85,54,56,64,43,72,18,20,22,17,62,54,31,12,18,15,86,73,75,84,88,53,33+3,33+3,33+3,32,34,34,34,32,35+3,35+3,35+3,33+3,34+3,34+3,34+3,33+3,30+3,31+3,31+3,31+3,30+3,30+3,29+3,29+3,29+3,30+3,83+2,https://cdn.sofifa.com/players/227/313/21_120.png,,,https://cdn.sofifa.com/teams/113003/60.png,https://cdn.sofifa.com/flags/fr.png
233852,https://sofifa.com/player/233852/jackie-groenen/210002,J. Groenen,Jackie Noëlle Groenen,"CM, CAM",85,87,,,25,1994-12-17,165,60,,,,,,,,,,34,Netherlands,113011,RCM,14,Right,4,4,3,Medium/Medium,Lean (170-),No,,"#Dribbler, #Playmaker, #Acrobat, #Complete Midfielder","Flair, Playmaker (AI)",82,68,85,87,68,78,80,69,54,91,67,86,71,69,79,88,85,80,86,85,90,65,80,85,76,67,74,77,77,89,58,87,64,70,68,13,11,7,16,7,,75+3,75+3,75+3,83,81,81,81,83,84+3,84+3,84+3,84+3,84+3,84+3,84+3,84+3,79+3,79+3,79+3,79+3,79+3,77+3,72+3,72+3,72+3,77+3,20+3,https://cdn.sofifa.com/players/233/852/21_120.png,,,https://cdn.sofifa.com/teams/113011/60.png,https://cdn.sofifa.com/flags/nl.png
