sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
226330,https://sofifa.com/player/226330/tobin-heath/190002,T. Heath,Tobin Powell Heath,"LM, CAM, RM",86,86,,,30,1988-05-29,168,59,,,,,,,,,,95,United States,113009,RW,17,Left,3,5,4,Medium/Low,Lean (170-),Yes,,"#Dribbler, #Playmaker, #Crosser, #Acrobat, #Complete Midfielder","Flair, Technical Dribbler (AI)",73,69,85,90,32,63,86,64,42,86,79,93,84,77,83,90,74,72,86,81,76,73,56,72,59,68,63,21,84,88,80,90,29,36,37,10,5,5,14,6,,73+3,73+3,73+3,83,81,81,81,83,84+2,84+2,84+2,83+3,79+3,79+3,79+3,83+3,62+3,60+3,60+3,60+3,62+3,57+3,46+3,46+3,46+3,57+3,17+3,https://cdn.sofifa.com/players/226/330/19_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
226333,https://sofifa.com/player/226333/julie-ertz/190002,J. Ertz,Julie Beth Ertz,"CDM, CB",86,91,,,26,1992-04-06,170,59,,,,,,,,,,95,United States,113009,CDM,2,Right,3,3,4,Medium/High,Normal (170-),Yes,,#Aerial Threat,,79,64,77,72,84,85,71,64,90,84,62,70,54,48,82,79,78,79,63,82,67,75,70,87,85,52,84,85,78,82,60,86,82,85,83,10,9,7,13,11,,76+3,76+3,76+3,74,76,76,76,74,76+3,76+3,76+3,77+3,80+3,80+3,80+3,77+3,81+3,83+3,83+3,83+3,81+3,82+3,84+3,84+3,84+3,82+3,18+3,https://cdn.sofifa.com/players/226/333/19_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
226302,https://sofifa.com/player/226302/alexandra-popp/190002,A. Popp,Alexandra Popp,"ST, LM",85,85,,,27,1991-04-06,174,65,,,,,,,,,,21,Germany,113004,SUB,11,Right,5,4,3,Medium/Medium,Normal (170-185),Yes,,"#Poacher, #Clinical Finisher",,79,85,69,76,46,82,72,86,84,76,82,76,71,71,55,78,79,79,69,84,68,85,88,74,85,82,82,53,87,64,85,76,33,50,21,10,12,11,5,12,,83+2,83+2,83+2,78,80,80,80,78,76+2,76+2,76+2,76+2,71+2,71+2,71+2,76+2,63+2,62+2,62+2,62+2,63+2,60+2,60+2,60+2,60+2,60+2,18+2,https://cdn.sofifa.com/players/226/302/19_120.png,,,https://cdn.sofifa.com/teams/113004/60.png,https://cdn.sofifa.com/flags/de.png
227102,https://sofifa.com/player/227102/caroline-graham-hansen/190002,C. Graham Hansen,Caroline Graham Hansen,"RM, CAM, ST",85,91,,,23,1995-02-18,174,66,,,,,,,,,,36,Norway,113007,RM,10,Right,4,4,3,High/Medium,Normal (170-185),Yes,,,"Flair, Technical Dribbler (AI)",83,80,79,87,43,73,80,81,73,81,80,89,84,75,75,87,82,83,84,83,73,77,66,82,72,80,64,22,83,78,74,83,43,48,44,15,9,13,11,7,,81+2,81+2,81+2,83,83,83,83,83,83+2,83+2,83+2,83+2,77+2,77+2,77+2,83+2,66+2,62+2,62+2,62+2,66+2,63+2,56+2,56+2,56+2,63+2,19+2,https://cdn.sofifa.com/players/227/102/19_120.png,,,https://cdn.sofifa.com/teams/113007/60.png,https://cdn.sofifa.com/flags/no.png
227246,https://sofifa.com/player/227246/lucy-bronze/190002,L. Bronze,Lucia Roberta Tough Bronze,RB,85,86,,,26,1991-10-28,172,67,,,,,,,,,,14,England,113002,RB,2,Right,3,3,4,High/High,Normal (170-185),Yes,,"#Engine, #Tactician ","Long Throw-in, Speed Dribbler (AI), Power Header",80,51,59,77,84,82,68,46,83,69,33,76,37,41,52,78,82,78,71,89,80,62,82,93,79,55,76,86,54,47,51,78,86,82,82,8,12,14,6,13,,67+3,67+3,67+3,69,67,67,67,69,66+3,66+3,66+3,70+3,68+3,68+3,68+3,70+3,81+3,77+3,77+3,77+3,81+3,82+3,82+3,82+3,82+3,82+3,19+3,https://cdn.sofifa.com/players/227/246/19_120.png,,,https://cdn.sofifa.com/teams/113002/60.png,https://cdn.sofifa.com/flags/gb-eng.png
227331,https://sofifa.com/player/227331/eugenie-le-sommer/190002,E. Le Sommer,Eugénie Anne Claudine Le Sommer,"ST, LW, CAM",85,85,,,29,1989-05-18,161,58,,,,,,,,,,18,France,113003,LAM,9,Right,3,3,4,Medium/High,Normal (170-),Yes,,"#Poacher, #Distance Shooter, #Clinical Finisher","Beat Offside Trap, Long Shot Taker (AI), Set Play Specialist",78,87,68,75,40,64,54,89,85,75,83,73,76,51,64,75,74,81,81,82,79,88,79,69,65,87,53,28,88,75,76,77,46,34,23,15,7,11,10,12,,82+3,82+3,82+3,77,80,80,80,77,78+3,78+3,78+3,74+3,71+3,71+3,71+3,74+3,56+3,56+3,56+3,56+3,56+3,54+3,52+3,52+3,52+3,54+3,19+3,https://cdn.sofifa.com/players/227/331/19_120.png,,,https://cdn.sofifa.com/teams/113003/60.png,https://cdn.sofifa.com/flags/fr.png
226358,https://sofifa.com/player/226358/steph-houghton/190002,S. Houghton,Stephanie Jayne Houghton Darby,CB,84,84,,,30,1988-04-23,174,71,,,,,,,,,,14,England,113002,RCB,5,Right,3,2,4,Medium/Medium,Stocky (170-185),Yes,,,"Power Free-Kick, Leadership, Long Passer (AI)",58,59,60,64,83,81,48,57,85,66,43,63,61,71,70,67,57,59,53,84,65,67,90,72,85,62,80,83,48,50,57,76,83,83,82,9,7,13,10,5,,65+3,65+3,65+3,60,62,62,62,60,62+3,62+3,62+3,61+3,66+3,66+3,66+3,61+3,71+3,76+3,76+3,76+3,71+3,74+3,81+3,81+3,81+3,74+3,16+3,https://cdn.sofifa.com/players/226/358/19_120.png,,,https://cdn.sofifa.com/teams/113002/60.png,https://cdn.sofifa.com/flags/gb-eng.png
226968,https://sofifa.com/player/226968/nilla-fischer/190002,N. Fischer,Åsa Nilla Maria Fischer,CB,84,84,,,33,1984-08-02,176,68,,,,,,,,,,46,Sweden,113008,RCB,5,Right,2,2,4,High/Medium,Stocky (170-185),Yes,,"#Tackling, #Strength",Leadership,46,36,63,54,82,81,57,26,88,73,25,51,67,84,74,55,44,47,55,80,55,44,52,62,91,50,85,84,23,35,52,80,72,86,87,9,6,13,8,10,,51+3,51+3,51+3,49,48,48,48,49,51+3,51+3,51+3,53+3,60+3,60+3,60+3,53+3,69+3,75+3,75+3,75+3,69+3,72+3,81+3,81+3,81+3,72+3,16+3,https://cdn.sofifa.com/players/226/968/19_120.png,,,https://cdn.sofifa.com/teams/113008/60.png,https://cdn.sofifa.com/flags/se.png
226975,https://sofifa.com/player/226975/caroline-seger/190002,C. Seger,Sara Caroline Seger,"CM, CDM",84,84,,,33,1985-03-19,173,62,,,,,,,,,,46,Sweden,113008,LCM,14,Right,3,4,3,Medium/Medium,Normal (170-185),Yes,,#Playmaker ,"Leadership, Playmaker (AI)",47,75,80,76,78,75,66,73,81,86,71,77,65,62,84,79,45,49,67,82,54,79,58,78,75,79,77,80,79,87,67,85,76,76,78,13,6,12,15,10,,75+2,75+2,75+2,74,76,76,76,74,78+2,78+2,78+2,75+2,82+2,82+2,82+2,75+2,75+2,80+2,80+2,80+2,75+2,74+2,77+2,77+2,77+2,74+2,19+2,https://cdn.sofifa.com/players/226/975/19_120.png,,,https://cdn.sofifa.com/teams/113008/60.png,https://cdn.sofifa.com/flags/se.png
227399,https://sofifa.com/player/227399/diana-matheson/190002,D. Matheson,Diana Beverly Matheson,"CM, CDM",84,84,,,34,1984-04-06,154,53,,,,,,,,,,70,Canada,113000,RDM,8,Right,3,3,4,Medium/Medium,Normal (170-),Yes,,,Playmaker (AI),62,72,82,80,69,60,77,67,39,86,70,80,76,64,83,84,65,59,68,76,87,76,63,76,44,76,79,73,79,83,71,76,70,73,74,14,9,12,5,15,,70+3,70+3,70+3,77,76,76,76,77,79+3,79+3,79+3,78+3,81+3,81+3,81+3,78+3,75+3,77+3,77+3,77+3,75+3,73+3,67+3,67+3,67+3,73+3,18+3,https://cdn.sofifa.com/players/227/399/19_120.png,,,https://cdn.sofifa.com/teams/113000/60.png,https://cdn.sofifa.com/flags/ca.png
227405,https://sofifa.com/player/227405/sophie-schmidt/190002,S. Schmidt,Sophie Diana Schmidt,"CM, RW, ST",84,84,,,30,1988-06-28,172,71,,,,,,,,,,70,Canada,113000,RS,13,Right,5,4,4,High/Medium,Normal (170-185),Yes,,,Set Play Specialist,68,74,81,80,67,65,73,74,61,84,63,80,69,76,83,84,69,67,75,80,70,74,72,84,65,77,38,68,80,85,74,82,62,73,65,9,8,7,14,6,,75+3,75+3,75+3,78,79,79,79,78,81+3,81+3,81+3,79+3,81+3,81+3,81+3,79+3,74+3,74+3,74+3,74+3,74+3,72+3,67+3,67+3,67+3,72+3,17+3,https://cdn.sofifa.com/players/227/405/19_120.png,,,https://cdn.sofifa.com/teams/113000/60.png,https://cdn.sofifa.com/flags/ca.png
233746,https://sofifa.com/player/233746/vivianne-miedema/190002,V. Miedema,Vivianne Miedema,ST,84,91,,,21,1996-07-15,175,65,,,,,,,,,,34,Netherlands,113011,ST,9,Right,4,4,4,High/Low,Normal (170-185),Yes,,,Backs Into Player,75,85,66,79,29,75,62,84,74,73,83,79,74,69,56,82,73,77,73,84,67,87,70,74,83,85,59,25,90,63,76,79,20,28,21,12,14,15,12,15,,82+3,82+3,82+3,78,80,80,80,78,77+3,77+3,77+3,76+3,69+3,69+3,69+3,76+3,55+3,53+3,53+3,53+3,55+3,52+3,48+3,48+3,48+3,52+3,21+3,https://cdn.sofifa.com/players/233/746/19_120.png,,,https://cdn.sofifa.com/teams/113011/60.png,https://cdn.sofifa.com/flags/nl.png
233852,https://sofifa.com/player/233852/jackie-groenen/190002,J. Groenen,Jackie Noëlle Groenen,"CM, CAM",84,89,,,23,1994-12-17,164,60,,,,,,,,,,34,Netherlands,113011,RCM,14,Right,4,4,3,Medium/Medium,Lean (170-),No,,#Playmaker ,Flair,80,66,83,85,65,77,78,68,52,90,65,83,69,67,77,87,83,78,84,87,88,62,78,87,74,64,72,75,73,87,56,85,62,68,58,11,9,5,14,5,,73+2,73+2,73+2,81,79,79,79,81,82+2,82+2,82+2,82+2,82+2,82+2,82+2,82+2,77+2,77+2,77+2,77+2,77+2,75+2,70+2,70+2,70+2,75+2,18+2,https://cdn.sofifa.com/players/233/852/19_120.png,,,https://cdn.sofifa.com/teams/113011/60.png,https://cdn.sofifa.com/flags/nl.png
245205,https://sofifa.com/player/245205/debora-mariana-ruiz-couto/190002,Debinha Miri,Débora Mariana Ruiz Couto,ST,84,84,,,26,1992-02-29,168,65,,,,,,,,,,54,Brazil,112999,ST,9,Left,5,4,1,High/Medium,Normal (170-),No,,"#Dribbler, #Acrobat","Flair, Long Shot Taker (AI), Speed Dribbler (AI), Technical Dribbler (AI)",87,83,79,89,28,70,74,84,71,81,85,91,86,84,66,88,88,86,88,86,87,78,74,87,64,83,62,30,87,85,85,85,17,28,15,11,14,12,15,13,,83+1,83+1,83+1,85-1,86-2,86-2,86-2,85-1,85-1,85-1,85-1,84,77+1,77+1,77+1,84,61+1,57+1,57+1,57+1,61+1,56+1,46+1,46+1,46+1,56+1,21+1,https://cdn.sofifa.com/players/245/205/19_120.png,,,https://cdn.sofifa.com/teams/112999/60.png,https://cdn.sofifa.com/flags/br.png
226303,https://sofifa.com/player/226303/almuth-schult/190002,A. Schult,Almuth Schult,GK,83,85,,,27,1991-02-09,180,71,,,,,,,,,,21,Germany,113004,GK,1,Right,2,1,3,Medium/Medium,Stocky (170-185),Yes,,,,,,,,,,9,9,9,23,11,7,12,23,22,21,35,41,34,79,31,22,61,31,76,9,33,11,11,32,18,43,15,8,9,84,77,79,84,82,38,24+2,24+2,24+2,23,24,24,24,23,24+2,24+2,24+2,24+2,25+2,25+2,25+2,24+2,23+2,25+2,25+2,25+2,23+2,22+2,25+2,25+2,25+2,22+2,81+2,https://cdn.sofifa.com/players/226/303/19_120.png,,,https://cdn.sofifa.com/teams/113004/60.png,https://cdn.sofifa.com/flags/de.png
226369,https://sofifa.com/player/226369/lotta-schelin/190002,L. Schelin,Lotta Eva Schelin,"ST, LW",83,83,,,34,1984-02-27,179,65,,,,,,,,,,46,Sweden,113008,SUB,10,Right,3,4,4,High/Medium,Lean (170-185),Yes,,,Leadership,76,84,75,75,39,65,77,85,69,70,86,78,84,75,72,81,75,77,54,85,50,82,41,76,70,81,45,15,85,84,83,76,42,41,38,7,11,5,10,5,,80+3,80+3,80+3,79,80,80,80,79,79+3,79+3,79+3,79+3,73+3,73+3,73+3,79+3,60+3,57+3,57+3,57+3,60+3,57+3,49+3,49+3,49+3,57+3,17+3,https://cdn.sofifa.com/players/226/369/19_120.png,,,https://cdn.sofifa.com/teams/113008/60.png,https://cdn.sofifa.com/flags/se.png
227115,https://sofifa.com/player/227115/katrina-gorry/190002,K. Gorry,Katrina-Lee Gorry,"CM, CAM",83,86,,,25,1992-08-13,154,54,,,,,,,,,,195,Australia,112998,RCM,19,Right,4,4,4,Medium/Low,Normal (170-),Yes,,,Long Shot Taker (AI),73,75,77,84,61,54,62,67,33,82,62,81,76,80,71,87,78,69,84,88,92,83,64,66,40,90,69,67,90,85,59,79,66,64,51,13,15,8,5,13,,73+3,73+3,73+3,80,81,81,81,80,83+3,83+3,83+3,78+3,80+3,80+3,80+3,78+3,70+3,71+3,71+3,71+3,70+3,67+3,61+3,61+3,61+3,67+3,20+3,https://cdn.sofifa.com/players/227/115/19_120.png,,,https://cdn.sofifa.com/teams/112998/60.png,https://cdn.sofifa.com/flags/au.png
245188,https://sofifa.com/player/245188/julia-maria-mutto-sampaio/190002,Jully Mutto,Júlia Maria Mutto Sampaio,CB,83,83,,,30,1988-02-29,170,68,,,,,,,,,,54,Brazil,112999,LCB,4,Right,3,2,1,Medium/Medium,Normal (170-),No,,,"Dives Into Tackles (AI), Power Header",72,39,58,63,84,80,38,20,84,71,30,61,68,33,70,64,71,72,64,81,63,58,84,78,79,67,82,85,22,50,45,83,84,85,83,6,9,6,9,7,,54+1,54+1,54+1,55,55,55,55,55,58+1,58+1,58+1,58+1,65+1,65+1,65+1,58+1,73+1,77+1,77+1,77+1,73+1,75+1,82+1,82+1,82+1,75+1,16+1,https://cdn.sofifa.com/players/245/188/19_120.png,,,https://cdn.sofifa.com/teams/112999/60.png,https://cdn.sofifa.com/flags/br.png
245193,https://sofifa.com/player/245193/paloma-isa-sa-bastos/190002,Palomy Bastos,Paloma Isa Sá Bastos,ST,83,83,,,30,1988-02-29,172,67,,,,,,,,,,54,Brazil,112999,SUB,11,Left,3,3,1,Medium/Medium,Normal (170-185),No,,#Poacher,"Power Free-Kick, Long Shot Taker (AI), Outside Foot Shot",77,83,67,82,23,73,61,85,84,77,81,81,78,73,46,86,79,76,78,78,80,86,69,83,74,78,59,26,81,67,83,75,16,11,14,11,7,9,5,8,,82+1,82+1,82+1,78,80,80,80,78,77+1,77+1,77+1,76+1,68+1,68+1,68+1,76+1,54+1,50+1,50+1,50+1,54+1,50+1,44+1,44+1,44+1,50+1,16+1,https://cdn.sofifa.com/players/245/193/19_120.png,,,https://cdn.sofifa.com/teams/112999/60.png,https://cdn.sofifa.com/flags/br.png
245206,https://sofifa.com/player/245206/emanuelly-jade-goncalves-barni/190002,Emanuelly Barni,Emanuelly Jade Gonçalves Barni,LM,83,83,,,26,1992-02-29,163,58,,,,,,,,,,54,Brazil,112999,LM,10,Left,4,4,1,High/Medium,Normal (170-),No,,,"Early Crosser, Speed Dribbler (AI), Technical Dribbler (AI), Set Play Specialist",89,76,80,83,27,64,84,70,45,81,67,85,80,78,78,79,86,91,85,82,84,83,58,90,54,81,59,34,81,74,79,82,18,25,24,14,10,15,7,14,,75+1,75+1,75+1,81,80,80,80,81,80+1,80+1,80+1,82+1,75+1,75+1,75+1,82+1,62+1,57+1,57+1,57+1,62+1,57+1,42+1,42+1,42+1,57+1,19+1,https://cdn.sofifa.com/players/245/206/19_120.png,,,https://cdn.sofifa.com/teams/112999/60.png,https://cdn.sofifa.com/flags/br.png
226331,https://sofifa.com/player/226331/ashlyn-harris/190002,A. Harris,Ashlyn Michelle Harris,GK,82,82,,,32,1985-10-19,175,60,,,,,,,,,,95,United States,113009,SUB,12,Right,2,1,2,Medium/Medium,Normal (170-185),Yes,,,Puncher,,,,,,,16,12,19,21,16,14,17,12,15,11,42,44,69,81,67,21,75,43,36,18,21,20,14,11,41,22,12,14,10,83,77,75,80,84,43,24+1,24+1,24+1,24,23,23,23,24,23+1,23+1,23+1,24+1,22+1,22+1,22+1,24+1,26+1,23+1,23+1,23+1,26+1,26+1,23+1,23+1,23+1,26+1,81+1,https://cdn.sofifa.com/players/226/331/19_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
