sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
226302,https://sofifa.com/player/226302/alexandra-popp/180002,A. Popp,Alexandra Popp,"ST, LM",86,87,,,26,1991-04-06,174,65,,,,,,,,,,21,Germany,113004,RS,23,Right,5,3,3,Medium/Medium,Normal (170-185),Yes,,"#Poacher, #Clinical Finisher",,80,87,67,76,33,82,67,88,87,74,87,76,67,71,55,77,82,78,69,85,68,87,87,74,85,83,82,33,86,62,85,76,21,30,21,10,12,11,5,12,,84+2,84+2,84+2,78+1,80+1,80+1,80+1,78+1,76+2,76+2,76+2,76+2,69+2,69+2,69+2,76+2,57+2,55+2,55+2,55+2,57+2,54+2,53+2,53+2,53+2,54+2,18+2,https://cdn.sofifa.com/players/226/302/18_120.png,,,https://cdn.sofifa.com/teams/113004/60.png,https://cdn.sofifa.com/flags/de.png
226330,https://sofifa.com/player/226330/tobin-heath/180002,T. Heath,Tobin Powell Heath,"LM, CAM, RM",86,86,,,29,1988-05-29,168,59,,,,,,,,,,95,United States,113009,LW,17,Left,3,5,4,Medium/Low,Lean (170-),Yes,,"#Dribbler, #Playmaker ","Flair, Technical Dribbler (AI)",72,66,86,89,32,63,84,58,42,86,79,92,84,77,83,89,73,71,86,79,76,69,56,72,59,68,63,21,84,92,80,90,31,36,37,10,5,5,14,6,,71+3,71+3,71+3,82+2,80+2,80+2,80+2,82+2,83+3,83+3,83+3,83+3,79+3,79+3,79+3,83+3,62+3,60+3,60+3,60+3,62+3,56+3,46+3,46+3,46+3,56+3,16+3,https://cdn.sofifa.com/players/226/330/18_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
226333,https://sofifa.com/player/226333/julie-ertz/180002,J. Ertz,Julie Beth Ertz,"CB, RB, RM",86,93,,,25,1992-04-06,170,59,,,,,,,,,,95,United States,113009,RCB,8,Right,3,2,4,Medium/High,Lean (170-),Yes,,#Tackling ,,82,37,60,67,85,83,71,23,81,72,29,65,54,38,60,70,82,82,63,82,67,55,70,84,83,42,86,81,61,35,55,86,87,87,85,10,9,7,13,11,,61+3,61+3,61+3,63+2,61+2,61+2,61+2,63+2,60+3,60+3,60+3,66+3,65+3,65+3,65+3,66+3,79+3,77+3,77+3,77+3,79+3,81+3,83+3,83+3,83+3,81+3,18+3,https://cdn.sofifa.com/players/226/333/18_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
233748,https://sofifa.com/player/233748/lieke-martens/180002,L. Martens,Lieke Martens,"LW, CAM",86,90,,,24,1992-12-16,172,66,,,,,,,,,,34,Netherlands,113011,LW,11,Right,4,5,4,Medium/Medium,Normal (170-185),Yes,,#Dribbler,"Flair, Technical Dribbler (AI)",78,83,81,87,38,71,83,84,55,83,78,89,84,78,75,87,76,80,84,86,82,80,67,77,72,85,64,43,87,82,77,88,32,36,30,5,7,11,14,14,,81+3,81+3,81+3,85+2,84+2,84+2,84+2,85+2,84+3,84+3,84+3,84+3,79+3,79+3,79+3,84+3,65+3,63+3,63+3,63+3,65+3,60+3,52+3,52+3,52+3,60+3,18+3,https://cdn.sofifa.com/players/233/748/18_120.png,,,https://cdn.sofifa.com/teams/113011/60.png,https://cdn.sofifa.com/flags/nl.png
226357,https://sofifa.com/player/226357/cristiane-r-de-souza-silva/180002,Cristiane,Cristiane Rozeira de Souza Silva,ST,85,85,,,32,1985-05-15,176,66,,,,,,,,,,54,Brazil,112999,ST,11,Left,4,4,4,High/Medium,Normal (170-185),Yes,,,"Beat Offside Trap, Technical Dribbler (AI)",74,84,73,81,33,75,68,87,81,75,85,81,79,73,68,82,70,77,83,82,72,85,75,74,77,79,71,25,84,78,81,87,23,32,35,9,6,7,8,12,,82+3,82+3,82+3,79+2,81+2,81+2,81+2,79+2,79+3,79+3,79+3,78+3,73+3,73+3,73+3,78+3,58+3,57+3,57+3,57+3,58+3,55+3,51+3,51+3,51+3,55+3,17+3,https://cdn.sofifa.com/players/226/357/18_120.png,,,https://cdn.sofifa.com/teams/112999/60.png,https://cdn.sofifa.com/flags/br.png
226358,https://sofifa.com/player/226358/steph-houghton/180002,S. Houghton,Stephanie Jayne Houghton Darby,CB,85,85,,,29,1988-04-23,174,71,,,,,,,,,,14,England,113002,RCB,5,Right,3,2,4,Medium/Medium,Stocky (170-185),Yes,,,"Power Free-Kick, Leadership, Long Passer (AI)",60,59,59,66,84,81,48,57,85,65,43,62,61,71,70,72,59,61,53,85,67,67,91,72,85,62,79,84,48,50,57,76,83,84,83,9,7,13,10,5,,66+3,66+3,66+3,61+2,63+2,63+2,63+2,61+2,62+3,62+3,62+3,62+3,67+3,67+3,67+3,62+3,72+3,76+3,76+3,76+3,72+3,75+3,82+3,82+3,82+3,75+3,17+3,https://cdn.sofifa.com/players/226/358/18_120.png,,,https://cdn.sofifa.com/teams/113002/60.png,https://cdn.sofifa.com/flags/gb-eng.png
226968,https://sofifa.com/player/226968/nilla-fischer/180002,N. Fischer,Åsa Nilla Maria Fischer,CB,85,85,,,32,1984-08-02,176,68,,,,,,,,,,46,Sweden,113008,RCB,5,Right,2,2,4,High/Medium,Stocky (170-185),Yes,,"#Tackling, #Strength",Leadership,48,36,63,54,85,82,57,26,88,73,25,51,67,84,74,55,46,49,55,80,55,44,52,64,93,50,85,84,23,35,52,80,84,86,87,9,6,13,8,10,,51+3,51+3,51+3,50+2,49+2,49+2,49+2,50+2,51+3,51+3,51+3,53+3,60+3,60+3,60+3,53+3,71+3,76+3,76+3,76+3,71+3,73+3,82+3,82+3,82+3,73+3,16+3,https://cdn.sofifa.com/players/226/968/18_120.png,,,https://cdn.sofifa.com/teams/113008/60.png,https://cdn.sofifa.com/flags/se.png
227331,https://sofifa.com/player/227331/eugenie-le-sommer/180002,E. Le Sommer,Eugénie Anne Claudine Le Sommer,ST,85,85,,,28,1989-05-18,161,58,,,,,,,,,,18,France,113003,ST,9,Right,3,3,4,Medium/High,Normal (170-),Yes,,"#Poacher, #Distance Shooter, #Clinical Finisher","Beat Offside Trap, Long Shot Taker (AI)",78,87,64,74,35,64,48,89,84,72,83,72,76,51,64,74,74,81,81,82,78,88,79,68,65,87,53,26,88,68,76,77,32,32,21,15,7,11,10,12,,82+3,82+3,82+3,75+2,79+2,79+2,79+2,75+2,76+3,76+3,76+3,73+3,69+3,69+3,69+3,73+3,53+3,53+3,53+3,53+3,53+3,51+3,49+3,49+3,49+3,51+3,19+3,https://cdn.sofifa.com/players/227/331/18_120.png,,,https://cdn.sofifa.com/teams/113003/60.png,https://cdn.sofifa.com/flags/fr.png
227400,https://sofifa.com/player/227400/erin-mcleod/180002,E. McLeod,Erin Katrina McLeod,GK,85,85,,,34,1983-02-26,173,73,,,,,,,,,,70,Canada,113000,SUB,21,Right,2,1,4,Medium/Medium,Lean (170-185),Yes,,,,,,,,,,13,13,14,21,10,17,13,13,19,16,47,49,67,79,65,20,51,43,50,15,17,20,18,11,27,21,11,12,16,83,79,75,82,86,48,26+3,26+3,26+3,26+2,25+2,25+2,25+2,26+2,24+3,24+3,24+3,26+3,23+3,23+3,23+3,26+3,27+3,24+3,24+3,24+3,27+3,27+3,24+3,24+3,24+3,27+3,82+3,https://cdn.sofifa.com/players/227/400/18_120.png,,,https://cdn.sofifa.com/teams/113000/60.png,https://cdn.sofifa.com/flags/ca.png
227405,https://sofifa.com/player/227405/sophie-schmidt/180002,S. Schmidt,Sophie Diana Schmidt,"CM, RW",85,85,,,29,1988-06-28,172,71,,,,,,,,,,70,Canada,113000,LCM,13,Right,5,3,4,High/Medium,Lean (170-185),Yes,,,Set Play Specialist,68,74,82,80,57,65,73,74,39,87,63,80,69,76,83,84,69,67,75,80,70,74,72,84,65,77,38,66,80,85,69,82,39,73,65,9,8,7,14,6,,73+3,73+3,73+3,78+2,79+2,79+2,79+2,78+2,81+3,81+3,81+3,79+3,82+3,82+3,82+3,79+3,73+3,72+3,72+3,72+3,73+3,70+3,61+3,61+3,61+3,70+3,17+3,https://cdn.sofifa.com/players/227/405/18_120.png,,,https://cdn.sofifa.com/teams/113000/60.png,https://cdn.sofifa.com/flags/ca.png
233746,https://sofifa.com/player/233746/vivianne-miedema/180002,V. Miedema,Vivianne Miedema,ST,85,92,,,20,1996-07-15,175,65,,,,,,,,,,34,Netherlands,113011,ST,9,Right,4,3,4,High/Low,Normal (170-185),Yes,,"#Distance Shooter, #Clinical Finisher",Backs Into Player,78,86,65,79,29,75,62,86,74,71,84,78,74,69,56,83,75,80,73,85,67,88,70,74,83,86,59,25,88,59,79,79,20,28,21,12,14,15,12,15,,83+3,83+3,83+3,78+2,80+2,80+2,80+2,78+2,76+3,76+3,76+3,75+3,68+3,68+3,68+3,75+3,55+3,53+3,53+3,53+3,55+3,52+3,48+3,48+3,48+3,52+3,21+3,https://cdn.sofifa.com/players/233/746/18_120.png,,,https://cdn.sofifa.com/teams/113011/60.png,https://cdn.sofifa.com/flags/nl.png
226318,https://sofifa.com/player/226318/kelley-ohara/180002,K. O'Hara,Kelley Maureen O'Hara,"RB, RM",84,84,,,28,1988-08-04,165,58,,,,,,,,,,95,United States,113009,RB,5,Right,2,2,4,Medium/High,Lean (170-),Yes,,,,82,53,65,77,81,73,79,51,70,78,36,76,57,31,64,76,81,82,82,84,77,61,58,85,73,56,60,79,41,38,56,84,82,83,83,12,9,13,10,6,,65+3,65+3,65+3,69+2,65+2,65+2,65+2,69+2,66+3,66+3,66+3,71+3,68+3,68+3,68+3,71+3,81+3,76+3,76+3,76+3,81+3,81+3,77+3,77+3,77+3,81+3,18+3,https://cdn.sofifa.com/players/226/318/18_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
226891,https://sofifa.com/player/226891/rosana-dos-santos-augusto/180002,Rosana,Rosana dos Santos Augusto,"LM, LB, RM",84,84,,,34,1982-07-07,171,57,,,,,,,,,,54,Brazil,112999,SUB,22,Left,3,4,4,High/Medium,Lean (170-185),Yes,,#Dribbler,"Beat Offside Trap, Flair",85,77,78,85,49,63,83,75,67,78,68,87,74,77,71,85,83,86,83,83,80,81,66,64,68,76,50,22,86,80,73,88,52,55,56,11,5,9,6,9,,79+3,79+3,79+3,83+1,82+2,82+2,82+2,83+1,82+2,82+2,82+2,81+3,75+3,75+3,75+3,81+3,66+3,62+3,62+3,62+3,66+3,64+3,57+3,57+3,57+3,64+3,16+3,https://cdn.sofifa.com/players/226/891/18_120.png,,,https://cdn.sofifa.com/teams/112999/60.png,https://cdn.sofifa.com/flags/br.png
226975,https://sofifa.com/player/226975/caroline-seger/180002,C. Seger,Sara Caroline Seger,"CM, CDM",84,84,,,32,1985-03-19,173,62,,,,,,,,,,46,Sweden,113008,LCM,17,Right,3,3,3,Medium/Medium,Normal (170-185),Yes,,#Playmaker ,"Leadership, Playmaker (AI)",51,75,80,76,78,78,66,73,81,86,71,77,65,62,84,79,49,52,67,82,54,79,58,90,75,79,77,80,79,87,67,85,77,76,78,13,6,12,15,10,,76+2,76+2,76+2,74+1,77+1,77+1,77+1,74+1,79+2,79+2,79+2,76+2,82+2,82+2,82+2,76+2,76+2,81+2,81+2,81+2,76+2,76+2,77+2,77+2,77+2,76+2,19+2,https://cdn.sofifa.com/players/226/975/18_120.png,,,https://cdn.sofifa.com/teams/113008/60.png,https://cdn.sofifa.com/flags/se.png
226307,https://sofifa.com/player/226307/simone-laudehr/180002,S. Laudehr,Simone Melanie Laudehr,"RM, LM, CM, CB",83,83,,,30,1986-07-12,174,56,,,,,,,,,,21,Germany,113004,SUB,11,Right,3,3,3,High/High,Lean (170-185),Yes,,#Engine,"Early Crosser, Speed Dribbler (AI)",84,79,78,77,79,79,78,79,82,81,66,77,59,62,80,79,85,84,73,80,62,78,77,89,77,80,71,82,82,81,82,79,77,79,72,5,5,14,8,8,,80+2,80+2,80+2,80+1,80+1,80+1,80+1,80+1,80+2,80+2,80+2,81+2,81+2,81+2,81+2,81+2,80+2,80+2,80+2,80+2,80+2,80+2,78+2,78+2,78+2,80+2,15+2,https://cdn.sofifa.com/players/226/307/18_120.png,,,https://cdn.sofifa.com/teams/113004/60.png,https://cdn.sofifa.com/flags/de.png
226316,https://sofifa.com/player/226316/sydney-leroux/180002,S. Leroux,Sydney Rae Leroux Dwyer,"ST, RW",83,84,,,27,1990-05-07,170,66,,,,,,,,,,95,United States,113009,SUB,2,Left,3,4,4,High/Low,Unique,Yes,,#Speedster,Speed Dribbler (AI),92,80,60,77,39,77,65,81,81,59,68,78,69,52,52,77,91,93,76,77,73,84,68,82,81,74,62,39,84,62,85,84,29,39,30,8,6,10,7,13,,80+3,80+3,80+3,76+2,77+2,77+2,77+2,76+2,73+3,73+3,73+3,75+3,66+3,66+3,66+3,75+3,60+3,55+3,55+3,55+3,60+3,58+3,53+3,53+3,53+3,58+3,16+3,https://cdn.sofifa.com/players/226/316/18_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
226325,https://sofifa.com/player/226325/ali-krieger/180002,A. Krieger,Alexandra Blaire Krieger,"RB, RM, CDM",83,83,,,32,1984-07-28,168,60,,,,,,,,,,95,United States,113009,SUB,11,Right,3,2,3,Medium/High,Normal (170-),Yes,,,,76,60,76,72,81,81,79,53,81,78,60,72,65,64,74,77,75,77,52,84,72,76,61,90,77,58,86,82,53,75,71,78,77,85,78,12,5,6,12,9,,69+2,69+2,69+2,71+1,70+1,70+1,70+1,71+1,71+2,71+2,71+2,74+2,75+2,75+2,75+2,74+2,80+2,80+2,80+2,80+2,80+2,81+2,80+2,80+2,80+2,81+2,18+2,https://cdn.sofifa.com/players/226/325/18_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
226368,https://sofifa.com/player/226368/veronica-boquete-giadans/180002,Vero Boquete,Verónica Boquete Giadans,"CAM, CM, ST",83,83,,,30,1987-04-09,162,55,,,,,,,,,,45,Spain,113012,SUB,25,Right,3,3,4,High/High,Normal (170-),Yes,,,"Leadership, Playmaker (AI)",79,78,79,79,64,74,70,80,70,81,78,78,79,80,80,82,80,79,78,80,75,76,67,80,76,77,61,64,79,81,79,74,62,66,61,15,12,7,9,10,,78+3,78+3,78+3,79+2,79+2,79+2,79+2,79+2,80+3,80+3,80+3,79+3,79+3,79+3,79+3,79+3,73+3,73+3,73+3,73+3,73+3,71+3,68+3,68+3,68+3,71+3,19+3,https://cdn.sofifa.com/players/226/368/18_120.png,,,https://cdn.sofifa.com/teams/113012/60.png,https://cdn.sofifa.com/flags/es.png
226369,https://sofifa.com/player/226369/lotta-schelin/180002,L. Schelin,Lotta Eva Schelin,"ST, LM",83,83,,,33,1984-02-27,179,65,,,,,,,,,,46,Sweden,113008,LS,8,Right,3,3,4,High/Medium,Lean (170-185),Yes,,,Leadership,79,84,75,75,41,67,77,85,69,70,86,78,84,75,72,81,77,81,54,85,50,82,41,84,70,81,45,15,85,84,83,76,51,41,38,7,11,5,10,5,,80+3,80+3,80+3,79+2,81+2,81+2,81+2,79+2,79+3,79+3,79+3,79+3,74+3,74+3,74+3,79+3,62+3,58+3,58+3,58+3,62+3,59+3,51+3,51+3,51+3,59+3,17+3,https://cdn.sofifa.com/players/226/369/18_120.png,,,https://cdn.sofifa.com/teams/113008/60.png,https://cdn.sofifa.com/flags/se.png
226887,https://sofifa.com/player/226887/andressa-alves-da-silva/180002,Andressa Alves,Andressa Alves da Silva,"LM, LB, RM",83,88,,,24,1992-11-10,168,58,,,,,,,,,,54,Brazil,112999,RM,9,Left,4,4,3,High/Medium,Lean (170-),Yes,,#Acrobat,"Beat Offside Trap, Flair, Speed Dribbler (AI)",87,76,79,83,76,74,82,72,72,79,69,84,81,79,73,81,85,88,87,83,85,82,71,86,67,80,75,80,75,78,79,87,75,75,77,8,7,6,9,6,,78+2,78+2,78+2,81+1,80+1,80+1,80+1,81+1,80+2,80+2,80+2,81+2,79+2,79+2,79+2,81+2,81+2,78+2,78+2,78+2,81+2,80+2,76+2,76+2,76+2,80+2,16+2,https://cdn.sofifa.com/players/226/887/18_120.png,,,https://cdn.sofifa.com/teams/112999/60.png,https://cdn.sofifa.com/flags/br.png
