sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
226333,https://sofifa.com/player/226333/julie-ertz/220002,J. Ertz,Julie Beth Ertz,"CDM, CB",89,89,,,29,1992-04-06,170,59,,,,,,,,,,95,United States,113009,CDM,8,Right,3,3,4,Medium/High,Normal (170-),Yes,,"#Aerial Threat, #Tackling, #Tactician, #Complete Defender",,77,66,80,75,87,85,73,66,91,87,63,70,56,50,85,82,76,78,65,83,69,76,72,88,85,54,86,86,78,83,62,88,84,89,85,12,11,9,15,13,,77+3,77+3,77+3,76,77,77,77,76,78+3,78+3,78+3,79+3,82+3,82+3,82+3,79+3,83+3,86+3,86+3,86+3,83+3,84+3,86+3,86+3,86+3,84+3,20+3,https://cdn.sofifa.com/players/226/333/22_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
226359,https://sofifa.com/player/226359/christine-sinclair/220002,C. Sinclair,Christine Margaret Sinclair,"ST, CAM",89,89,,,38,1983-06-12,175,67,,,,,,,,,,70,Canada,113000,ST,12,Right,4,4,4,High/Medium,Normal (170-185),Yes,,"#Playmaker, #Distance Shooter, #Clinical Finisher, #Complete Midfielder","Injury Prone, Leadership, Finesse Shot, Power Header, Outside Foot Shot, Team Player",72,89,85,85,37,80,82,91,85,87,87,85,70,76,84,88,71,73,80,77,68,90,76,78,86,87,67,56,88,91,86,95,32,19,16,17,9,7,12,8,,86+3,86+3,86+3,84,85,85,85,84,86+3,86+3,86+3,84+3,81+3,81+3,81+3,84+3,62+3,64+3,64+3,64+3,62+3,58+3,54+3,54+3,54+3,58+3,18+3,https://cdn.sofifa.com/players/226/359/22_120.png,,,https://cdn.sofifa.com/teams/113000/60.png,https://cdn.sofifa.com/flags/ca.png
227331,https://sofifa.com/player/227331/eugenie-le-sommer/220002,E. Le Sommer,Eugénie Anne Claudine Le Sommer,"ST, LW, CAM",89,89,,,32,1989-05-18,161,58,,,,,,,,,,18,France,113003,ST,9,Right,5,4,5,Medium/High,Stocky (170-),Yes,,"#Poacher, #Distance Shooter, #Clinical Finisher","Long Shot Taker (AI), Outside Foot Shot",81,91,74,84,41,70,60,92,89,83,88,83,81,70,66,87,78,83,81,89,82,91,81,71,74,89,58,33,90,79,85,79,39,36,25,17,9,13,12,14,,87+2,87+2,87+2,83,86,86,86,83,84+3,84+3,84+3,81+3,77+3,77+3,77+3,81+3,60+3,60+3,60+3,60+3,60+3,58+3,55+3,55+3,55+3,58+3,21+3,https://cdn.sofifa.com/players/227/331/22_120.png,,,https://cdn.sofifa.com/teams/113003/60.png,https://cdn.sofifa.com/flags/fr.png
233748,https://sofifa.com/player/233748/lieke-martens/220002,L. Martens,Lieke Martens,"LW, CAM",89,89,,,28,1992-12-16,170,66,,,,,,,,,,34,Netherlands,113011,LW,11,Right,4,5,5,Medium/Low,Normal (170-),Yes,,"#Dribbler, #Distance Shooter, #Crosser, #Acrobat, #Clinical Finisher, #Complete Forward","Flair, Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",81,87,86,89,41,72,89,89,57,87,78,90,87,80,80,89,80,82,86,86,85,84,69,74,74,90,66,45,89,85,79,92,40,38,32,7,9,13,16,16,,83+3,83+3,83+3,87,87,87,87,87,87+2,87+2,87+2,86+3,81+3,81+3,81+3,86+3,67+3,65+3,65+3,65+3,67+3,62+3,55+3,55+3,55+3,62+3,20+3,https://cdn.sofifa.com/players/233/748/22_120.png,,,https://cdn.sofifa.com/teams/113011/60.png,https://cdn.sofifa.com/flags/nl.png
226177,https://sofifa.com/player/226177/becky-sauerbrunn/220002,B. Sauerbrunn,Rebecca Elizabeth Sauerbrunn,"CB, RB",88,88,,,36,1985-06-06,170,64,,,,,,,,,,95,United States,113009,LCB,4,Right,2,2,4,Low/High,Normal (170-185),Yes,,"#Tackling, #Tactician ",Leadership,73,37,62,63,88,85,65,31,81,78,28,56,41,29,62,68,73,73,51,87,70,47,86,78,87,34,88,88,47,45,57,89,89,88,89,15,12,7,10,11,,59+3,59+3,59+3,60,59,59,59,60,60+3,60+3,60+3,64+3,66+3,66+3,66+3,64+3,79+3,80+3,80+3,80+3,79+3,81+3,86+2,86+2,86+2,81+3,20+3,https://cdn.sofifa.com/players/226/177/22_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
226302,https://sofifa.com/player/226302/alexandra-popp/220002,A. Popp,Alexandra Popp,"ST, LM",88,88,,,30,1991-04-06,174,65,,,,,,,,,,21,Germany,113004,SUB,11,Right,5,4,4,Medium/Medium,Normal (170-185),Yes,,"#Poacher, #Aerial Threat, #Clinical Finisher, #Complete Forward","Power Header, Outside Foot Shot",82,87,77,81,48,85,74,87,90,85,85,83,73,73,67,84,83,81,71,88,70,87,91,82,86,86,84,55,90,74,87,78,35,52,23,12,14,13,7,14,,87+1,87+1,87+1,83,85,85,85,83,83+3,83+3,83+3,82+3,78+3,78+3,78+3,82+3,67+3,67+3,67+3,67+3,67+3,64+3,63+3,63+3,63+3,64+3,20+3,https://cdn.sofifa.com/players/226/302/22_120.png,,,https://cdn.sofifa.com/teams/113004/60.png,https://cdn.sofifa.com/flags/de.png
227255,https://sofifa.com/player/227255/fran-kirby/220002,F. Kirby,Francesca Kirby,"CAM, ST, CM",88,88,,,28,1993-06-29,157,53,,,,,,,,,,14,England,113002,CAM,10,Right,3,4,4,High/Medium,Normal (170-),No,,"#Dribbler, #Clinical Finisher, #Complete Forward","Flair, Technical Dribbler (AI)",87,88,76,88,50,62,63,90,70,81,80,91,48,60,76,88,90,85,80,86,93,88,74,69,64,85,45,35,88,89,82,76,61,45,39,13,9,12,16,16,,85+3,85+3,85+3,85,87,87,87,85,87+1,87+1,87+1,84+3,79+3,79+3,79+3,84+3,65+3,64+3,64+3,64+3,65+3,63+3,57+3,57+3,57+3,63+3,21+3,https://cdn.sofifa.com/players/227/255/22_120.png,,,https://cdn.sofifa.com/teams/113002/60.png,https://cdn.sofifa.com/flags/gb-eng.png
227192,https://sofifa.com/player/227192/jennifer-hermoso-fuentes/220002,Jenni Hermoso,Jennifer Hermoso Fuentes,"ST, CAM, CF",87,87,,,31,1990-05-09,174,59,,,,,,,,,,45,Spain,113012,ST,10,Left,4,4,4,Medium/Medium,Lean (170-185),Yes,,"#Poacher, #Distance Shooter, #Clinical Finisher","Finesse Shot, Flair, Outside Foot Shot",78,90,80,85,47,71,72,94,78,85,74,88,74,80,82,90,77,78,75,86,64,87,71,75,76,90,54,45,90,81,90,71,43,42,45,13,13,16,13,14,,86+1,86+1,86+1,85,87,87,87,85,86+1,86+1,86+1,84+3,81+3,81+3,81+3,84+3,67+3,66+3,66+3,66+3,67+3,64+3,59+3,59+3,59+3,64+3,21+3,https://cdn.sofifa.com/players/227/192/22_120.png,,,https://cdn.sofifa.com/teams/113012/60.png,https://cdn.sofifa.com/flags/es.png
227327,https://sofifa.com/player/227327/sara-dabritz/220002,S. Däbritz,Sara Ilonka Däbritz,"CM, LM, CAM",87,89,,,26,1995-02-15,171,59,,,,,,,,,,21,Germany,113004,LM,23,Left,5,4,3,Medium/Medium,Normal (170-185),Yes,,,"Flair, Playmaker (AI), Technical Dribbler (AI)",82,79,83,87,69,72,78,81,46,89,62,89,65,57,85,90,86,79,84,82,73,74,55,85,77,87,47,81,83,85,53,79,61,78,64,13,14,16,11,16,,79+3,79+3,79+3,85,84,84,84,85,86+3,86+3,86+3,85+3,86+3,86+3,86+3,85+3,80+3,79+3,79+3,79+3,80+3,77+3,70+3,70+3,70+3,77+3,21+3,https://cdn.sofifa.com/players/227/327/22_120.png,,,https://cdn.sofifa.com/teams/113004/60.png,https://cdn.sofifa.com/flags/de.png
227350,https://sofifa.com/player/227350/amel-majri/220002,A. Majri,Amel Majri,"LM, LB",87,87,,,28,1993-01-25,164,54,,,,,,,,,,18,France,113003,LAM,10,Left,3,4,3,High/High,Lean (170-),Yes,,"#Dribbler, #Engine, #Crosser, #Tackling ","Early Crosser, Flair, Technical Dribbler (AI)",83,69,85,87,85,80,92,79,74,88,39,88,84,82,77,87,86,81,83,85,84,55,70,86,77,66,80,85,81,82,58,83,87,87,86,10,16,12,14,10,,78+3,78+3,78+3,85,82,82,82,85,84+3,84+3,84+3,85+2,84+3,84+3,84+3,85+2,87,85+2,85+2,85+2,87,86+1,83+3,83+3,83+3,86+1,20+3,https://cdn.sofifa.com/players/227/350/22_120.png,,,https://cdn.sofifa.com/teams/113003/60.png,https://cdn.sofifa.com/flags/fr.png
231432,https://sofifa.com/player/231432/lindsey-horan/220002,L. Horan,Lindsey Michelle Horan,"CAM, CM",87,88,,,27,1994-05-26,175,67,,,,,,,,,,95,United States,113009,LCM,9,Right,3,4,3,High/Medium,Normal (170-185),Yes,,"#Playmaker, #Distance Shooter, #Clinical Finisher, #Complete Midfielder",Power Header,79,86,85,83,59,76,79,86,89,89,80,85,65,73,87,86,80,79,78,87,68,89,73,91,75,88,59,67,89,88,75,76,53,60,26,7,15,13,9,11,,86+2,86+2,86+2,85,86,86,86,85,86+2,86+2,86+2,85+3,85+3,85+3,85+3,85+3,72+3,73+3,73+3,73+3,72+3,69+3,65+3,65+3,65+3,69+3,19+3,https://cdn.sofifa.com/players/231/432/22_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
245872,https://sofifa.com/player/245872/kim-little/220002,K. Little,Kim Alison Little,"CAM, CM",87,87,,,31,1990-06-29,162,58,,,,,,,,,,42,Scotland,113984,CAM,8,Right,4,4,3,Medium/Medium,Normal (170-),No,,"#Dribbler, #Playmaker, #Complete Midfielder","Leadership, Flair",77,84,86,86,43,69,84,82,65,88,82,86,77,85,84,89,80,75,80,88,88,87,75,83,62,85,65,45,88,89,85,85,38,46,22,12,5,6,10,6,,82+3,82+3,82+3,85,86,86,86,85,86+1,86+1,86+1,85+2,83+3,83+3,83+3,85+2,67+3,66+3,66+3,66+3,67+3,62+3,55+3,55+3,55+3,62+3,17+3,https://cdn.sofifa.com/players/245/872/22_120.png,,,https://cdn.sofifa.com/teams/113984/60.png,https://cdn.sofifa.com/flags/gb-sct.png
226327,https://sofifa.com/player/226327/christen-press/220002,C. Press,Christen Annemarie Press,"ST, LW, RW",86,86,,,32,1988-12-29,170,59,,,,,,,,,,95,United States,113009,SUB,23,Right,3,4,4,High/Low,Lean (170-),Yes,,"#Dribbler, #Clinical Finisher, #Complete Forward",,85,86,76,83,45,73,75,88,84,86,80,86,78,51,71,85,86,84,73,84,75,86,68,81,73,87,62,43,83,71,82,78,42,44,26,15,14,9,11,11,,85+1,85+1,85+1,83,84,84,84,83,82+3,82+3,82+3,82+3,77+3,77+3,77+3,82+3,66+3,64+3,64+3,64+3,66+3,62+3,57+3,57+3,57+3,62+3,20+3,https://cdn.sofifa.com/players/226/327/22_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
226335,https://sofifa.com/player/226335/alyssa-naeher/220002,A. Naeher,Alyssa Michele Naeher,GK,86,86,,,33,1988-04-20,175,60,,,,,,,,,,95,United States,113009,GK,1,Right,2,1,3,Medium/Medium,Normal (170-185),Yes,,,GK Long Throw,,,,,,,17,13,16,23,12,16,14,15,38,15,43,46,61,86,56,60,66,45,43,14,28,23,13,14,42,49,18,19,20,86,78,80,85,89,44,29+3,29+3,29+3,26,27,27,27,26,25+3,25+3,25+3,27+3,27+3,27+3,27+3,27+3,30+3,29+3,29+3,29+3,30+3,30+3,28+3,28+3,28+3,30+3,84+2,https://cdn.sofifa.com/players/226/335/22_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
226336,https://sofifa.com/player/226336/crystal-dunn/220002,C. Dunn,Crystal Alyssia Dunn Soubrier,"LB, RB, LM",86,86,,,28,1992-07-03,157,55,,,,,,,,,,95,United States,113009,LB,19,Right,5,4,3,High/High,Normal (170-),Yes,,,"Early Crosser, Speed Dribbler (AI)",83,76,80,81,83,63,83,76,80,85,75,79,80,67,77,83,85,82,78,84,90,75,53,83,50,76,75,83,81,76,80,77,84,83,84,12,13,9,8,16,,78+3,78+3,78+3,81,80,80,80,81,81+3,81+3,81+3,81+3,81+3,81+3,81+3,81+3,83+3,81+3,81+3,81+3,83+3,83+3,78+3,78+3,78+3,83+3,20+3,https://cdn.sofifa.com/players/226/336/22_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
226338,https://sofifa.com/player/226338/samantha-mewis/220002,S. Mewis,Samantha June Mewis,"CM, CDM",86,86,,,28,1992-10-09,180,63,,,,,,,,,,95,United States,113009,RCM,3,Right,4,4,3,High/Medium,Lean (170-185),No,,#Playmaker ,Long Passer (AI),68,76,82,80,77,84,78,72,77,89,63,82,64,57,83,86,66,69,58,86,67,81,59,92,88,80,71,79,81,86,76,83,76,78,70,12,17,17,15,12,,79+3,79+3,79+3,80,81,81,81,80,82+3,82+3,82+3,81+3,85+1,85+1,85+1,81+3,80+3,82+3,82+3,82+3,80+3,79+3,78+3,78+3,78+3,79+3,22+3,https://cdn.sofifa.com/players/226/338/22_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
226968,https://sofifa.com/player/226968/nilla-fischer/220002,N. Fischer,Åsa Nilla Maria Fischer,CB,86,86,,,36,1984-08-02,176,68,,,,,,,,,,46,Sweden,113008,SUB,5,Right,2,2,4,Medium/Medium,Stocky (170-185),Yes,,"#Tackling, #Tactician, #Strength, #Complete Defender",Leadership,48,44,66,58,86,82,59,28,89,80,27,53,69,86,76,57,46,49,57,82,57,66,54,63,93,65,86,86,25,37,54,82,82,88,89,11,8,15,10,12,,55+3,55+3,55+3,52,52,52,52,52,55+3,55+3,55+3,55+3,64+3,64+3,64+3,55+3,72+3,78+3,78+3,78+3,72+3,75+3,84+2,84+2,84+2,75+3,18+3,https://cdn.sofifa.com/players/226/968/22_120.png,,,https://cdn.sofifa.com/teams/113008/60.png,https://cdn.sofifa.com/flags/se.png
226975,https://sofifa.com/player/226975/caroline-seger/220002,C. Seger,Sara Caroline Seger,"CM, CDM",86,86,,,36,1985-03-19,176,62,,,,,,,,,,46,Sweden,113008,LCM,17,Right,3,4,4,Medium/Medium,Lean (170-185),Yes,,#Playmaker ,"Leadership, Playmaker (AI)",49,80,82,79,80,77,68,79,86,89,73,81,67,64,88,82,47,51,69,82,56,81,60,79,77,83,80,84,83,89,69,87,78,78,80,15,8,14,17,12,,79+3,79+3,79+3,77,80,80,80,77,81+3,81+3,81+3,77+3,85+1,85+1,85+1,77+3,77+3,83+3,83+3,83+3,77+3,76+3,80+3,80+3,80+3,76+3,21+3,https://cdn.sofifa.com/players/226/975/22_120.png,,,https://cdn.sofifa.com/teams/113008/60.png,https://cdn.sofifa.com/flags/se.png
227313,https://sofifa.com/player/227313/sarah-bouhaddi/220002,S. Bouhaddi,Sarah Bouhaddi,GK,86,86,,,34,1986-10-17,175,69,,,,,,,,,,18,France,113003,SUB,16,Right,1,1,3,Medium/Medium,Normal (170-185),Yes,,,"Rushes Out Of Goal, Comes For Crosses",,,,,,,15,13,13,27,16,17,17,21,24,28,54,52,69,86,54,58,64,43,72,18,20,22,17,62,54,31,12,18,15,87,76,77,85,87,53,33+3,33+3,33+3,33,35,35,35,33,36+3,36+3,36+3,33+3,34+3,34+3,34+3,33+3,30+3,31+3,31+3,31+3,30+3,30+3,29+3,29+3,29+3,30+3,84+2,https://cdn.sofifa.com/players/227/313/22_120.png,,,https://cdn.sofifa.com/teams/113003/60.png,https://cdn.sofifa.com/flags/fr.png
226318,https://sofifa.com/player/226318/kelley-ohara/220002,K. O'Hara,Kelley Maureen O'Hara,"RB, LB",85,85,,,32,1988-08-04,165,58,,,,,,,,,,95,United States,113009,RB,5,Right,2,3,4,Medium/High,Lean (170-),Yes,,,,81,65,69,79,83,71,81,65,72,80,58,78,59,33,66,78,80,82,84,79,79,73,60,73,75,64,62,81,53,50,58,86,84,85,85,14,11,15,12,8,,71+3,71+3,71+3,73,71,71,71,73,71+3,71+3,71+3,73+3,71+3,71+3,71+3,73+3,81+3,77+3,77+3,77+3,81+3,81+3,79+3,79+3,79+3,81+3,19+3,https://cdn.sofifa.com/players/226/318/22_120.png,,,https://cdn.sofifa.com/teams/113009/60.png,https://cdn.sofifa.com/flags/us.png
