club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Spartak Moscow,Kakhaber Mzhavanadze,23,Right-Back,Anzhi,?,out,NA,Premier Liga,2001,2001/2002
Spartak Moscow,Oleksandr Hranovsky,25,Right-Back,Karpaty,?,out,NA,Premier Liga,2001,2001/2002
Spartak Moscow,Alexandre Lopes,26,Centre-Back,Goiás EC,?,out,NA,Premier Liga,2001,2001/2002
Spartak Moscow,Mikhail Kupriyanov,28,Right-Back,Rostselmash,?,out,NA,Premier Liga,2001,2001/2002
Spartak Moscow,Marco Villaseca,26,Central Midfield,Colo Colo,?,out,NA,Premier Liga,2001,2001/2002
Spartak Moscow,Otar Khizaneishvili,19,Centre-Back,Rostselmash,?,out,NA,Premier Liga,2001,2001/2002
Spartak Moscow,Nikolay Pisarev,32,Centre-Forward,Torpedo-ZiL,?,out,NA,Premier Liga,2001,2001/2002
Spartak Moscow,Dmitri Bugakov,22,Centre-Back,Sokol Saratov,?,out,NA,Premier Liga,2001,2001/2002
Spartak Moscow,Viktor Bulatov,29,Defensive Midfield,KS Samara,?,out,NA,Premier Liga,2001,2001/2002
Spartak Moscow,Robson,27,Centre-Forward,Nagoya Grampus,?,out,NA,Premier Liga,2001,2001/2002
Spartak Moscow,Nikola Gjosevski,22,Left-Back,Vardar,?,out,NA,Premier Liga,2001,2001/2002
Spartak Moscow,Andrey Smetanin,32,Goalkeeper,Sokol Saratov,?,out,NA,Premier Liga,2001,2001/2002
Spartak Moscow,Marcão,28,Centre-Forward,Mirassol (SP),"End of loanJun 30, 2001",out,0,Premier Liga,2001,2001/2002
Torpedo Moscow,Aleksandr Shirko,24,Centre-Forward,Spartak Moscow,£405k,in,0.405,Premier Liga,2001,2001/2002
Torpedo Moscow,Nikola Jolovic,22,Centre-Back,Zemun,£225k,in,0.225,Premier Liga,2001,2001/2002
Torpedo Moscow,Sergey Budylin,22,Left-Back,Neftekhimik,Free Transfer,in,0,Premier Liga,2001,2001/2002
Torpedo Moscow,Dmitri Borodin,24,Goalkeeper,Zenit S-Pb,?,in,NA,Premier Liga,2001,2001/2002
Torpedo Moscow,Marat Makhmutov,26,Right-Back,Shinnik,?,in,NA,Premier Liga,2001,2001/2002
Torpedo Moscow,Beslan Adzhindzhal,27,Central Midfield,Torpedo-ZiL,?,in,NA,Premier Liga,2001,2001/2002
Torpedo Moscow,Igor Cherevchenko,27,Centre-Back,Loko Moscow,?,in,NA,Premier Liga,2001,2001/2002
Torpedo Moscow,Edik Sajaia,20,Centre-Back,WIT Georgia,?,in,NA,Premier Liga,2001,2001/2002
Torpedo Moscow,Albert Sarkisyan,26,Right Midfield,Loko Moscow,?,in,NA,Premier Liga,2001,2001/2002
Torpedo Moscow,Leonid Lagun,23,Left Midfield,BATE Borisov,?,in,NA,Premier Liga,2001,2001/2002
Torpedo Moscow,Valdas Trakys,22,Centre-Forward,Khimki,"End of loanDec 1, 2001",in,0,Premier Liga,2001,2001/2002
Torpedo Moscow,Karen Oganyan,19,Centre-Forward,Torpedo II,-,in,0,Premier Liga,2001,2001/2002
Torpedo Moscow,Pavlo Shkapenko,28,Attacking Midfield,Shinnik,"End of loanDec 1, 2001",in,0,Premier Liga,2001,2001/2002
Torpedo Moscow,Igor Lebedenko,18,Right Winger,Torpedo II,-,in,0,Premier Liga,2001,2001/2002
Torpedo Moscow,Viktor Bolikhov,18,Attacking Midfield,Torpedo II,-,in,0,Premier Liga,2001,2001/2002
Torpedo Moscow,Valdas Trakys,22,Centre-Forward,Hafnarfjördur,Free Transfer,out,0,Premier Liga,2001,2001/2002
Torpedo Moscow,Valdas Trakys,22,Centre-Forward,Khimki,Loan,out,0,Premier Liga,2001,2001/2002
Torpedo Moscow,Aleksandr Familtsev,26,Centre-Back,Tom Tomsk,Free Transfer,out,0,Premier Liga,2001,2001/2002
Torpedo Moscow,Roman Berezovskiy,27,Goalkeeper,Dinamo Moscow,Free Transfer,out,0,Premier Liga,2001,2001/2002
Torpedo Moscow,Dmitri Vyazmikin,29,Centre-Forward,Uralan,?,out,NA,Premier Liga,2001,2001/2002
Torpedo Moscow,Rimantas Žvingilas,28,Forward,Dinamo S-Pb,?,out,NA,Premier Liga,2001,2001/2002
Torpedo Moscow,Andrii Sapuha,24,Right-Back,Soyuz-Gazprom,?,out,NA,Premier Liga,2001,2001/2002
Torpedo Moscow,Alexandru Curtianu,27,Attacking Midfield,Torpedo-ZiL,?,out,NA,Premier Liga,2001,2001/2002
Torpedo Moscow,Vyacheslav Kamoltsev,30,Centre-Forward,Chernomorets N.,?,out,NA,Premier Liga,2001,2001/2002
Torpedo Moscow,Johann Duveau,23,Left Winger,Torre,?,out,NA,Premier Liga,2001,2001/2002
Torpedo Moscow,Yuri Moroz,31,Defender,Lokomotiv NN,?,out,NA,Premier Liga,2001,2001/2002
Torpedo Moscow,Vyacheslav Daev,29,Centre-Back,CSKA Moscow,?,out,NA,Premier Liga,2001,2001/2002
Torpedo Moscow,Andrey Gashkin,31,Right Midfield,Uralan,?,out,NA,Premier Liga,2001,2001/2002
Torpedo Moscow,Pavlo Shkapenko,28,Attacking Midfield,Shinnik,Loan,out,0,Premier Liga,2001,2001/2002
Torpedo Moscow,Vitali Litvinov,30,Centre-Back,Torpedo-ZiL,?,out,NA,Premier Liga,2001,2001/2002
Torpedo Moscow,Pavlo Shkapenko,29,Attacking Midfield,Tom Tomsk,?,out,NA,Premier Liga,2001,2001/2002
Krylya Sovetov Samara,Vladislav Radimov,25,Central Midfield,Levski Sofia,£495k,in,0.495,Premier Liga,2001,2001/2002
Krylya Sovetov Samara,Rogério Gaúcho,22,Centre-Forward,Levski Sofia,£180k,in,0.18,Premier Liga,2001,2001/2002
Krylya Sovetov Samara,Robertas Poskus,22,Centre-Forward,Pol. Warsaw,Free Transfer,in,0,Premier Liga,2001,2001/2002
Krylya Sovetov Samara,Viktor Bulatov,29,Defensive Midfield,Spartak Moscow,?,in,NA,Premier Liga,2001,2001/2002
Krylya Sovetov Samara,Patrick Ovie,23,Centre-Back,H Rishon leZion,?,in,NA,Premier Liga,2001,2001/2002
Krylya Sovetov Samara,Vuk Rasovic,28,Right-Back,Partizan,?,in,NA,Premier Liga,2001,2001/2002
Krylya Sovetov Samara,Edu,27,Centre-Forward,Anzhi,"End of loanDec 31, 2001",in,0,Premier Liga,2001,2001/2002
Krylya Sovetov Samara,Aleksey Arifullin,30,Right-Back,Dinamo Moscow,Free Transfer,out,0,Premier Liga,2001,2001/2002
Krylya Sovetov Samara,Andrey Konovalov,27,Central Midfield,Rubin Kazan,?,out,NA,Premier Liga,2001,2001/2002
Krylya Sovetov Samara,Aleksandr Chaika,25,Midfielder,Rostselmash,?,out,NA,Premier Liga,2001,2001/2002
Krylya Sovetov Samara,Vitali Rozgon,21,Right-Back,Volyn Lutsk,?,out,NA,Premier Liga,2001,2001/2002
Krylya Sovetov Samara,Andrius Joksas,22,Left-Back,Arsenal Kyiv,?,out,NA,Premier Liga,2001,2001/2002
Krylya Sovetov Samara,Ognjen Lakic,23,Midfielder,FK Rudar Ugljevik,?,out,NA,Premier Liga,2001,2001/2002
Krylya Sovetov Samara,Edu,27,Centre-Forward,Anzhi,Loan,out,0,Premier Liga,2001,2001/2002
Krylya Sovetov Samara,Mirdzhalol Kasymov,31,Attacking Midfield,Shabab,?,out,NA,Premier Liga,2001,2001/2002
Krylya Sovetov Samara,Edu,27,Centre-Forward,Arsenal Kyiv,?,out,NA,Premier Liga,2001,2001/2002
Krylya Sovetov Samara,Oleksii Osipov,25,Central Midfield,Chernomorets N.,?,out,NA,Premier Liga,2001,2001/2002
Shinnik Yaroslavl,Denis Klyuev,28,Central Midfield,Dinamo Moscow,Free Transfer,in,0,Premier Liga,2001,2001/2002
Shinnik Yaroslavl,Sergey Sokolov,21,Centre-Back,Pskov-2000,?,in,NA,Premier Liga,2001,2001/2002
Shinnik Yaroslavl,Artem Yashkin,26,Left Midfield,Dynamo Kyiv,?,in,NA,Premier Liga,2001,2001/2002
Shinnik Yaroslavl,Aleksandr Zinovjev,21,Defensive Midfield,Neftyanik,?,in,NA,Premier Liga,2001,2001/2002
Shinnik Yaroslavl,Aleksandar Radosavljevic,22,Defensive Midfield,NK Celje,?,in,NA,Premier Liga,2001,2001/2002
Shinnik Yaroslavl,Aleksey Gerasimenko,31,Centre-Forward,Dynamo Kyiv,?,in,NA,Premier Liga,2001,2001/2002
Shinnik Yaroslavl,Pavlo Shkapenko,28,Attacking Midfield,Torpedo Moscow,Loan,in,0,Premier Liga,2001,2001/2002
Shinnik Yaroslavl,Victor Berco,22,Forward,Zimbru Chisinau,?,in,NA,Premier Liga,2001,2001/2002
Shinnik Yaroslavl,Artem Enin,25,Central Midfield,CSKA Moscow,?,in,NA,Premier Liga,2001,2001/2002
Shinnik Yaroslavl,Renat Dubinskiy,22,Left-Back,Baltika,?,in,NA,Premier Liga,2001,2001/2002
Shinnik Yaroslavl,Maksim Kreisman,25,Defensive Midfield,Loko Chita,,in,NA,Premier Liga,2001,2001/2002
Shinnik Yaroslavl,Igor Gavrilin,29,Centre-Forward,Energia Shatura,Free Transfer,out,0,Premier Liga,2001,2001/2002
Shinnik Yaroslavl,Marat Makhmutov,26,Right-Back,Torpedo Moscow,?,out,NA,Premier Liga,2001,2001/2002
Shinnik Yaroslavl,Aleksandr Grishin,30,Central Midfield,Rubin Kazan,?,out,NA,Premier Liga,2001,2001/2002
Shinnik Yaroslavl,Vladimir Shishelov,21,Centre-Forward,Lada Togliatti,?,out,NA,Premier Liga,2001,2001/2002
Shinnik Yaroslavl,Victor Karpenko,24,Right Midfield,Loko Chita,Loan,out,0,Premier Liga,2001,2001/2002
Shinnik Yaroslavl,Sergey Kopnin,24,Centre-Back,Khimik,?,out,NA,Premier Liga,2001,2001/2002
Shinnik Yaroslavl,Aleksandr Lipko,26,Centre-Back,Rubin Kazan,?,out,NA,Premier Liga,2001,2001/2002
Shinnik Yaroslavl,Pavlo Shkapenko,28,Attacking Midfield,Torpedo Moscow,"End of loanDec 1, 2001",out,0,Premier Liga,2001,2001/2002
Shinnik Yaroslavl,Aleksandr Zinovjev,22,Defensive Midfield,Shinnik II,-,out,0,Premier Liga,2001,2001/2002
Saturn Ramenskoe,Aleksey Medvedev,24,Centre-Forward,Dinamo Moscow,£293k,in,0.293,Premier Liga,2001,2001/2002
Saturn Ramenskoe,Petr Bystrov,22,Left Midfield,Dinamo Moscow,£225k,in,0.225,Premier Liga,2001,2001/2002
Saturn Ramenskoe,Omer Joldic,24,Defensive Midfield,Zeljeznicar,Free Transfer,in,0,Premier Liga,2001,2001/2002
Saturn Ramenskoe,Aleksandr Gorshkov,31,Defensive Midfield,Zenit S-Pb,Free Transfer,in,0,Premier Liga,2001,2001/2002
Saturn Ramenskoe,Sergey Ryzhikov,21,Goalkeeper,Salyut Belgorod,Free Transfer,in,0,Premier Liga,2001,2001/2002
Saturn Ramenskoe,Samir Muratovic,25,Attacking Midfield,Chemnitzer FC,?,in,NA,Premier Liga,2001,2001/2002
Saturn Ramenskoe,Nikola Damjanac,30,Goalkeeper,OFK Beograd,?,in,NA,Premier Liga,2001,2001/2002
Saturn Ramenskoe,Aleksey Saveljev,24,Attacking Midfield,CSKA Moscow,?,in,NA,Premier Liga,2001,2001/2002
Saturn Ramenskoe,Prince Amoako,27,Attacking Midfield,Nafpaktiakos,?,in,NA,Premier Liga,2001,2001/2002
Saturn Ramenskoe,Vyacheslav Vishnevskiy,23,Right Winger,Volgar-Gazprom,Loan,in,0,Premier Liga,2001,2001/2002
Saturn Ramenskoe,Aleksandr Pomazun,29,Goalkeeper,Torpedo-ZiL,?,in,NA,Premier Liga,2001,2001/2002
Saturn Ramenskoe,Milan Jovic,26,Centre-Back,Rostselmash,,in,NA,Premier Liga,2001,2001/2002
Saturn Ramenskoe,Oleg Sischin,26,Right Midfield,Dinamo S-Pb,£225k,out,0.225,Premier Liga,2001,2001/2002
Saturn Ramenskoe,Aleksey Saveljev,24,Attacking Midfield,Anzhi,?,out,NA,Premier Liga,2001,2001/2002
Saturn Ramenskoe,Ilya Kazakov,23,Goalkeeper,Energia Shatura,?,out,NA,Premier Liga,2001,2001/2002
Saturn Ramenskoe,Andrey Ospeshinski,21,Centre-Forward,Uralan,?,out,NA,Premier Liga,2001,2001/2002
Saturn Ramenskoe,Andrey Samorukov,31,Goalkeeper,Chernomorets N.,?,out,NA,Premier Liga,2001,2001/2002
Saturn Ramenskoe,Viktor Bukievskiy,22,Centre-Back,Rubin Kazan,?,out,NA,Premier Liga,2001,2001/2002
Saturn Ramenskoe,Andrey Afanasjev,37,Defensive Midfield,Retired,-,out,0,Premier Liga,2001,2001/2002
Saturn Ramenskoe,Vyacheslav Vishnevskiy,24,Right Winger,Volgar-Gazprom,"End of loanDec 31, 2001",out,0,Premier Liga,2001,2001/2002
Saturn Ramenskoe,Evgeni Smertin,32,Left Winger,Retired,-,out,0,Premier Liga,2001,2001/2002
Dinamo Moscow,Martin Hysky,26,Centre-Back,Slavia Prag,£180k,in,0.18,Premier Liga,2001,2001/2002
Dinamo Moscow,Roman Berezovskiy,27,Goalkeeper,Torpedo Moscow,Free Transfer,in,0,Premier Liga,2001,2001/2002
Dinamo Moscow,Vasili Khomutovski,22,Goalkeeper,Waldh. Mannheim,Free Transfer,in,0,Premier Liga,2001,2001/2002
Dinamo Moscow,Aleksey Arifullin,30,Right-Back,KS Samara,Free Transfer,in,0,Premier Liga,2001,2001/2002
Dinamo Moscow,Alexandru Covalenco,23,Centre-Back,Tiligul-Tiras,Free Transfer,in,0,Premier Liga,2001,2001/2002
Dinamo Moscow,Erich Brabec,24,Centre-Back,FK Drnovice,?,in,NA,Premier Liga,2001,2001/2002
Dinamo Moscow,Aleksandr Panov,26,Centre-Forward,Saint-Étienne,?,in,NA,Premier Liga,2001,2001/2002
Dinamo Moscow,Andrey Kobelev,33,Central Midfield,Zenit S-Pb,?,in,NA,Premier Liga,2001,2001/2002
Dinamo Moscow,Evgeni Kharlachev,27,Left Midfield,Loko Moscow,?,in,NA,Premier Liga,2001,2001/2002
Dinamo Moscow,Mindaugas Kalonas,17,Attacking Midfield,Zalgiris,?,in,NA,Premier Liga,2001,2001/2002
Dinamo Moscow,Pape Thiaw,20,Centre-Forward,R. Strasbourg,?,in,NA,Premier Liga,2001,2001/2002
Dinamo Moscow,Zsolt Hornyak,28,Centre-Back,Inter Bratislava,?,in,NA,Premier Liga,2001,2001/2002
Dinamo Moscow,Oleg Shkabara,18,Defensive Midfield,Dinamo M II,-,in,0,Premier Liga,2001,2001/2002
Dinamo Moscow,Rolan Gusev,24,Right Midfield,CSKA Moscow,£2.70m,out,2.7,Premier Liga,2001,2001/2002
Dinamo Moscow,Aleksey Medvedev,24,Centre-Forward,Saturn,£293k,out,0.293,Premier Liga,2001,2001/2002
Dinamo Moscow,Petr Bystrov,22,Left Midfield,Saturn,£225k,out,0.225,Premier Liga,2001,2001/2002
Dinamo Moscow,Denis Klyuev,28,Central Midfield,Shinnik,Free Transfer,out,0,Premier Liga,2001,2001/2002
Dinamo Moscow,Andrey Bulatov,23,Left-Back,Khimki,Free Transfer,out,0,Premier Liga,2001,2001/2002
Dinamo Moscow,Akhrik Tsveiba,35,Sweeper,Unknown,Free Transfer,out,0,Premier Liga,2001,2001/2002
Dinamo Moscow,German Kutarba,22,Defensive Midfield,Alania,?,out,NA,Premier Liga,2001,2001/2002
Dinamo Moscow,Dmitri Kramarenko,27,Goalkeeper,CSKA Moscow,?,out,NA,Premier Liga,2001,2001/2002
Dinamo Moscow,Vladimir Gabulov,17,Goalkeeper,Alania,?,out,NA,Premier Liga,2001,2001/2002
Dinamo Moscow,Deividas Semberas,23,Defensive Midfield,CSKA Moscow,?,out,NA,Premier Liga,2001,2001/2002
Dinamo Moscow,Aleksey Kozlov,26,Centre-Back,Kuzbass,?,out,NA,Premier Liga,2001,2001/2002
Dinamo Moscow,Spartak Gogniev,20,Centre-Forward,CSKA Moscow,?,out,NA,Premier Liga,2001,2001/2002
Dinamo Moscow,Aleksey Arifullin,31,Right-Back,Retired,-,out,0,Premier Liga,2001,2001/2002
Rotor Volgograd,Vladimir Radkevic,25,Left-Back,Neftchi,?,in,NA,Premier Liga,2001,2001/2002
Rotor Volgograd,Maksim Bondarenko,20,Centre-Forward,Rotor Vg. II,-,in,0,Premier Liga,2001,2001/2002
Rotor Volgograd,Maksym Tyshchenko,27,Left Midfield,Metallurg Kr.,"End of loanDec 1, 2001",in,0,Premier Liga,2001,2001/2002
Rotor Volgograd,Denis Matiola,23,Centre-Back,KamAZ,"End of loanDec 1, 2001",in,0,Premier Liga,2001,2001/2002
Rotor Volgograd,Denis Matiola,23,Centre-Back,Volgar-Gazprom,Loan,out,0,Premier Liga,2001,2001/2002
Rotor Volgograd,Andrey Durov,24,Centre-Back,KamAZ,?,out,NA,Premier Liga,2001,2001/2002
Rotor Volgograd,Vitali Postransky,23,Goalkeeper,Kryvbas,?,out,NA,Premier Liga,2001,2001/2002
Rotor Volgograd,Denis Matiola,22,Centre-Back,KamAZ,Loan,out,0,Premier Liga,2001,2001/2002
Rotor Volgograd,Maksym Tyshchenko,26,Left Midfield,Metallurg Kr.,Loan,out,0,Premier Liga,2001,2001/2002
Rotor Volgograd,Maksim Frolkin,26,Goalkeeper,Unknown,?,out,NA,Premier Liga,2001,2001/2002
Rotor Volgograd,Aleksandr Berketov,25,Centre-Back,CSKA Moscow,?,out,NA,Premier Liga,2001,2001/2002
Zenit St. Petersburg,Milan Vjestica,22,Centre-Back,Vojvodina,£113k,in,0.113,Premier Liga,2001,2001/2002
Zenit St. Petersburg,Predrag Randjelovic,25,Centre-Forward,CSKA Moscow,?,in,NA,Premier Liga,2001,2001/2002
Zenit St. Petersburg,Vladimir Mudrinic,25,Attacking Midfield,Smederevo,Loan,in,0,Premier Liga,2001,2001/2002
Zenit St. Petersburg,Konstantin Konoplev,21,Central Midfield,Zenit II,-,in,0,Premier Liga,2001,2001/2002
Zenit St. Petersburg,Vladimir Nagibin,20,Central Midfield,Zenit II,-,in,0,Premier Liga,2001,2001/2002
Zenit St. Petersburg,Valentin Filatov,19,Left-Back,Zenit 2 S-Pb,-,in,0,Premier Liga,2001,2001/2002
Zenit St. Petersburg,Maksim Astafjev,19,Right Winger,Zenit II,-,in,0,Premier Liga,2001,2001/2002
Zenit St. Petersburg,Maksim Demenko,25,Central Midfield,Rostselmash,Free Transfer,out,0,Premier Liga,2001,2001/2002
Zenit St. Petersburg,Aleksandr Gorshkov,31,Defensive Midfield,Saturn,Free Transfer,out,0,Premier Liga,2001,2001/2002
Zenit St. Petersburg,Andrey Kobelev,33,Central Midfield,Dinamo Moscow,?,out,NA,Premier Liga,2001,2001/2002
