club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Huddersfield Town,David Phillips,33,Right Midfield,Nottm Forest,?,in,NA,Championship,1997,1997/1998
Huddersfield Town,Paul Barnes,30,Centre-Forward,Burnley,?,in,NA,Championship,1997,1997/1998
Huddersfield Town,Paul Scott,17,Right-Back,Huddersf. U18,-,in,0,Championship,1997,1997/1998
Huddersfield Town,Wayne Burnett,26,Midfielder,Grimsby Town,£109k,out,0.109,Championship,1997,1997/1998
Huddersfield Town,Lee Makel,25,Attacking Midfield,Heart of Midl.,£104k,out,0.104,Championship,1997,1997/1998
Huddersfield Town,Lee Sinnott,32,Defender,Oldham Athletic,£57k,out,0.057,Championship,1997,1997/1998
Huddersfield Town,Robbie Ryan,20,Left-Back,Millwall,Free Transfer,out,0,Championship,1997,1997/1998
Huddersfield Town,Gary Crosby,33,Midfielder,Rush. & Diamon.,Free Transfer,out,0,Championship,1997,1997/1998
Huddersfield Town,Darren O'Keeffe,18,Right Midfield,Hull City,?,out,NA,Championship,1997,1997/1998
Huddersfield Town,Andy Payton,30,Forward,Burnley,?,out,NA,Championship,1997,1997/1998
Huddersfield Town,Steve Harper,22,Goalkeeper,Newcastle,"End of loanJan 1, 1998",out,0,Championship,1997,1997/1998
Huddersfield Town,Lee Martin,29,Left-Back,Bristol Rovers,"End of loanSep 16, 1997",out,0,Championship,1997,1997/1998
Huddersfield Town,Alex Smith,22,Defender,Swindon Town,"End of loanMar 31, 1998",out,0,Championship,1997,1997/1998
Leeds United,David Hopkin,26,Right Midfield,Crystal Palace,£4.41m,in,4.41,Championship,1997,1997/1998
Leeds United,Jimmy Floyd Hasselbaink,25,Centre-Forward,Boavista,£2.50m,in,2.5,Championship,1997,1997/1998
Leeds United,Alf-Inge Haland,24,Defensive Midfield,Nottm Forest,£2.16m,in,2.16,Championship,1997,1997/1998
Leeds United,Danny Granville,22,Left-Back,Chelsea,£1.98m,in,1.98,Championship,1997,1997/1998
Leeds United,Martin Hiden,24,Centre-Back,Rapid Vienna,£1.96m,in,1.96,Championship,1997,1997/1998
Leeds United,David Robertson,28,Left-Back,Rangers,£675k,in,0.675,Championship,1997,1997/1998
Leeds United,Bruno Ribeiro,21,Left Midfield,Vitória Setúbal,£630k,in,0.63,Championship,1997,1997/1998
Leeds United,Stephen McPhail,17,Left Midfield,Leeds U18,-,in,0,Championship,1997,1997/1998
Leeds United,Richard Jobson,34,Centre-Back,Southend United,"End of loanMar 8, 1998",in,0,Championship,1997,1997/1998
Leeds United,Sean Hessey,18,Centre-Back,Leeds U18,-,in,0,Championship,1997,1997/1998
Leeds United,Andy Gray,20,Centre-Forward,Bury,"End of loanJan 1, 1998",in,0,Championship,1997,1997/1998
Leeds United,Lee Matthews,18,Central Midfield,Leeds U18,-,in,0,Championship,1997,1997/1998
Leeds United,Paul Evans,23,Goalkeeper,Bradford,"End of loanJun 30, 1997",in,0,Championship,1997,1997/1998
Leeds United,Anthony Yeboah,31,Centre-Forward,Hamburger SV,£1.94m,out,1.94,Championship,1997,1997/1998
Leeds United,Brian Deane,29,Centre-Forward,Sheffield Utd.,£1.80m,out,1.8,Championship,1997,1997/1998
Leeds United,Carlton Palmer,31,Defensive Midfield,Southampton,£1.08m,out,1.08,Championship,1997,1997/1998
Leeds United,Andy Gray,20,Centre-Forward,Bury,Loan,out,0,Championship,1997,1997/1998
Leeds United,Pierre Laurent,27,Centre-Forward,SC Bastia,Free Transfer,out,0,Championship,1997,1997/1998
Leeds United,Ian Rush,35,Centre-Forward,Newcastle,Free Transfer,out,0,Championship,1997,1997/1998
Leeds United,Richard Jobson,34,Centre-Back,Man City,Free Transfer,out,0,Championship,1997,1997/1998
Leeds United,Sean Hessey,19,Centre-Back,Wigan,Free Transfer,out,0,Championship,1997,1997/1998
Leeds United,Tony Dorigo,31,Left-Back,Torino,Free Transfer,out,0,Championship,1997,1997/1998
Leeds United,Andrew Couzens,22,Midfielder,Carlisle United,?,out,NA,Championship,1997,1997/1998
Leeds United,Jason Blunt,20,Midfielder,Raith Rovers,Loan,out,0,Championship,1997,1997/1998
Leeds United,Mark Ford,21,Midfielder,Burnley,?,out,NA,Championship,1997,1997/1998
Leeds United,Richard Jobson,34,Centre-Back,Southend United,Loan,out,0,Championship,1997,1997/1998
West Bromwich Albion,Kevin Kilbane,20,Left Midfield,Preston NE,£2.03m,in,2.03,Championship,1997,1997/1998
West Bromwich Albion,Mickey Evans,24,Centre-Forward,Southampton,£810k,in,0.81,Championship,1997,1997/1998
West Bromwich Albion,James Quinn,23,Centre-Forward,Blackpool,£675k,in,0.675,Championship,1997,1997/1998
West Bromwich Albion,Lee Hughes,21,Centre-Forward,Kidderminster,£338k,in,0.338,Championship,1997,1997/1998
West Bromwich Albion,Sean Flynn,29,Midfielder,Derby,£284k,in,0.284,Championship,1997,1997/1998
West Bromwich Albion,Jason van Blerk,29,Left Midfield,Man City,£225k,in,0.225,Championship,1997,1997/1998
West Bromwich Albion,James Thomas,18,Forward,Blackburn,Loan,in,0,Championship,1997,1997/1998
West Bromwich Albion,Roger Joseph,31,Defender,Leyton Orient,?,in,NA,Championship,1997,1997/1998
West Bromwich Albion,Mike Sheron,25,Centre-Forward,QPR,?,in,NA,Championship,1997,1997/1998
West Bromwich Albion,Steve Nicol,36,Right-Back,Sheff Wed,?,in,NA,Championship,1997,1997/1998
West Bromwich Albion,Paul Beesley,32,Centre-Back,Man City,Loan,in,0,Championship,1997,1997/1998
West Bromwich Albion,Tony Dobson,28,Midfielder,Portsmouth,?,in,NA,Championship,1997,1997/1998
West Bromwich Albion,Franz Carr,31,Forward,Reggiana,?,in,NA,Championship,1997,1997/1998
West Bromwich Albion,Chris Adamson,18,Goalkeeper,West Brom U18,-,in,0,Championship,1997,1997/1998
West Bromwich Albion,Graham Potter,22,Midfielder,Northampt. Town,"End of loanNov 4, 1997",in,0,Championship,1997,1997/1998
West Bromwich Albion,Adam Oliver,16,Midfielder,West Brom U18,-,in,0,Championship,1997,1997/1998
West Bromwich Albion,Tony James,18,Centre-Back,West Brom U18,-,in,0,Championship,1997,1997/1998
West Bromwich Albion,Graham Potter,23,Midfielder,Northampt. Town,"End of loanMay 31, 1998",in,0,Championship,1997,1997/1998
West Bromwich Albion,Paul Peschisolido,26,Centre-Forward,Fulham,£1.49m,out,1.49,Championship,1997,1997/1998
West Bromwich Albion,Kevin Donovan,25,Central Midfield,Grimsby Town,£405k,out,0.405,Championship,1997,1997/1998
West Bromwich Albion,Paul Groves,31,Midfielder,Grimsby Town,£268k,out,0.268,Championship,1997,1997/1998
West Bromwich Albion,David Smith,29,Attacking Midfield,Grimsby Town,£216k,out,0.216,Championship,1997,1997/1998
West Bromwich Albion,Julian Darby,29,Midfielder,Preston NE,£108k,out,0.108,Championship,1997,1997/1998
West Bromwich Albion,Graham Potter,22,Midfielder,Northampt. Town,Loan,out,0,Championship,1997,1997/1998
West Bromwich Albion,Nigel Spink,39,Goalkeeper,Millwall,£45k,out,0.045,Championship,1997,1997/1998
West Bromwich Albion,Roger Joseph,32,Defender,Leyton Orient,?,out,NA,Championship,1997,1997/1998
West Bromwich Albion,Graham Potter,22,Midfielder,Northampt. Town,Loan,out,0,Championship,1997,1997/1998
West Bromwich Albion,Paul Beesley,32,Centre-Back,Man City,"End of loanMay 31, 1998",out,0,Championship,1997,1997/1998
West Bromwich Albion,James Thomas,18,Forward,Blackburn,"End of loanSep 29, 1997",out,0,Championship,1997,1997/1998
Derby County,Deon Burton,20,Centre-Forward,Portsmouth,£1.13m,in,1.13,Championship,1997,1997/1998
Derby County,Jonathan Hunt,25,Forward,Birmingham,£675k,in,0.675,Championship,1997,1997/1998
Derby County,Rory Delap,21,Central Midfield,Carlisle United,£270k,in,0.27,Championship,1997,1997/1998
Derby County,Jacob Laursen,25,Centre-Back,Silkeborg IF,Free Transfer,in,0,Championship,1997,1997/1998
Derby County,Richard Knight,17,Goalkeeper,Burton Albion,?,in,NA,Championship,1997,1997/1998
Derby County,Stefano Eranio,30,Right Midfield,Milan,?,in,NA,Championship,1997,1997/1998
Derby County,Lars Bohinen,28,Central Midfield,Blackburn,?,in,NA,Championship,1997,1997/1998
Derby County,Francesco Baiano,29,Right Winger,Fiorentina,?,in,NA,Championship,1997,1997/1998
Derby County,Nick Wright,22,Forward,Carlisle United,"End of loanFeb 11, 1998",in,0,Championship,1997,1997/1998
Derby County,Marc Bridge-Wilkinson,18,Central Midfield,Derby U18,-,in,0,Championship,1997,1997/1998
Derby County,Steve Elliott,18,Centre-Back,Derby U18,-,in,0,Championship,1997,1997/1998
Derby County,Rob Kozluk,19,Right-Back,Derby U18,-,in,0,Championship,1997,1997/1998
Derby County,Ashley Ward,26,Centre-Forward,Barnsley FC,£1.63m,out,1.63,Championship,1997,1997/1998
Derby County,Paul Trollope,25,Attacking Midfield,Fulham,£810k,out,0.81,Championship,1997,1997/1998
Derby County,Sean Flynn,29,Midfielder,West Brom,£284k,out,0.284,Championship,1997,1997/1998
Derby County,Paul Simpson,31,Midfielder,Wolves,£72k,out,0.072,Championship,1997,1997/1998
Derby County,Marco Gabbiadini,29,Centre-Forward,Panionios,Free Transfer,out,0,Championship,1997,1997/1998
Derby County,Chris Boden,24,Defender,Unknown,Free Transfer,out,0,Championship,1997,1997/1998
Derby County,Nick Wright,22,Forward,Carlisle United,?,out,NA,Championship,1997,1997/1998
Derby County,Paul McGrath,37,Centre-Back,Sheffield Utd.,?,out,NA,Championship,1997,1997/1998
Derby County,Christophe Remy,25,Defender,Oxford United,?,out,NA,Championship,1997,1997/1998
Derby County,Aljosa Asanovic,31,Central Midfield,SSC Napoli,?,out,NA,Championship,1997,1997/1998
Derby County,Nick Wright,22,Forward,Carlisle United,Loan,out,0,Championship,1997,1997/1998
Middlesbrough FC,Paul Gascoigne,30,Attacking Midfield,Rangers,£4.50m,in,4.5,Championship,1997,1997/1998
Middlesbrough FC,Émerson,25,Defensive Midfield,FC Porto,£3.60m,in,3.6,Championship,1997,1997/1998
Middlesbrough FC,Mark Schwarzer,25,Goalkeeper,Bradford,£2.25m,in,2.25,Championship,1997,1997/1998
Middlesbrough FC,Alun Armstrong,22,Centre-Forward,Stockport,£2.16m,in,2.16,Championship,1997,1997/1998
Middlesbrough FC,Hámilton Ricard,23,Centre-Forward,Deportivo Cali,£2.07m,in,2.07,Championship,1997,1997/1998
Middlesbrough FC,Andy Townsend,34,Central Midfield,Aston Villa,£518k,in,0.518,Championship,1997,1997/1998
Middlesbrough FC,Neil Maddison,28,Midfielder,Southampton,£286k,in,0.286,Championship,1997,1997/1998
Middlesbrough FC,Michael Thomas,30,Right Midfield,Liverpool,Loan,in,0,Championship,1997,1997/1998
Middlesbrough FC,Marlon Beresford,28,Goalkeeper,Burnley,Free Transfer,in,0,Championship,1997,1997/1998
Middlesbrough FC,Jason Gavin,17,Defender,Crumlin United,?,in,NA,Championship,1997,1997/1998
Middlesbrough FC,Gianluca Festa,28,Right-Back,Inter,?,in,NA,Championship,1997,1997/1998
Middlesbrough FC,Chris Freestone,26,Forward,Northampt. Town,"End of loanDec 23, 1997",in,0,Championship,1997,1997/1998
Middlesbrough FC,Andy Dibble,32,Goalkeeper,Without Club,-,in,0,Championship,1997,1997/1998
Middlesbrough FC,Paul Connor,18,Forward,Hartlepool Utd.,"End of loanJun 30, 1997",in,0,Championship,1997,1997/1998
Middlesbrough FC,Paul Connor,18,Forward,Gateshead FC,"End of loanJun 30, 1997",in,0,Championship,1997,1997/1998
Middlesbrough FC,Fabrizio Ravanelli,28,Centre-Forward,Marseille,£6.66m,out,6.66,Championship,1997,1997/1998
Middlesbrough FC,Neil Cox,25,Centre-Back,Bolton,£1.80m,out,1.8,Championship,1997,1997/1998
Middlesbrough FC,Gary Walsh,29,Goalkeeper,Bradford,£630k,out,0.63,Championship,1997,1997/1998
Middlesbrough FC,Chris Freestone,26,Forward,Northampt. Town,£84k,out,0.084,Championship,1997,1997/1998
Middlesbrough FC,Paul Connor,18,Forward,Gateshead FC,Loan,out,0,Championship,1997,1997/1998
Middlesbrough FC,Craig Liddle,26,Centre-Back,Darlington,Free Transfer,out,0,Championship,1997,1997/1998
Middlesbrough FC,Paul Connor,18,Forward,Hartlepool Utd.,Loan,out,0,Championship,1997,1997/1998
Middlesbrough FC,Chris Freestone,26,Forward,Northampt. Town,Loan,out,0,Championship,1997,1997/1998
Middlesbrough FC,Jason Gavin,17,Defender,Hartlepool Utd.,Loan,out,0,Championship,1997,1997/1998
Middlesbrough FC,Phil Whelan,24,Defender,Oxford United,?,out,NA,Championship,1997,1997/1998
Middlesbrough FC,Derek Whyte,29,Centre-Back,Aberdeen FC,?,out,NA,Championship,1997,1997/1998
Middlesbrough FC,Michael Thomas,30,Right Midfield,Liverpool,"End of loanMar 1, 1998",out,0,Championship,1997,1997/1998
Middlesbrough FC,Chris Morris,33,Right-Back,Retired,-,out,0,Championship,1997,1997/1998
Bristol City,Steve Torpey,26,Centre-Forward,Swansea,£540k,in,0.54,Championship,1997,1997/1998
Bristol City,Scott Murray,23,Right Midfield,Aston Villa,£203k,in,0.203,Championship,1997,1997/1998
Bristol City,Jehad Muntasser,19,Right Midfield,Arsenal,Free Transfer,in,0,Championship,1997,1997/1998
Bristol City,Jason Roberts,20,Centre-Forward,Wolves,Loan,in,0,Championship,1997,1997/1998
Bristol City,Steve Phillips,19,Goalkeeper,Paulton,Free Transfer,in,0,Championship,1997,1997/1998
Bristol City,Sean McCarthy,30,Forward,Oldham Athletic,Loan,in,0,Championship,1997,1997/1998
Bristol City,Paul Tisdale,24,Midfielder,Southampton,Free Transfer,in,0,Championship,1997,1997/1998
Bristol City,Sean Dyche,26,Centre-Back,Chesterfield FC,?,in,NA,Championship,1997,1997/1998
Bristol City,Colin Cramb,23,Centre-Forward,Doncaster,?,in,NA,Championship,1997,1997/1998
Bristol City,Andy Jordan,17,Defender,Unknown,?,in,NA,Championship,1997,1997/1998
Bristol City,Steve Phillips,19,Goalkeeper,Worcester City,"End of loanDec 1, 1997",in,0,Championship,1997,1997/1998
Bristol City,Paul Tisdale,25,Midfielder,Exeter City,"End of loanFeb 1, 1998",in,0,Championship,1997,1997/1998
Bristol City,Darren Barnard,25,Left-Back,Barnsley FC,£810k,out,0.81,Championship,1997,1997/1998
Bristol City,Shaun Goater,28,Centre-Forward,Man City,£360k,out,0.36,Championship,1997,1997/1998
Bristol City,Kevin Nugent,28,Forward,Cardiff,£72k,out,0.072,Championship,1997,1997/1998
Bristol City,Paul Tisdale,24,Midfielder,Exeter City,Loan,out,0,Championship,1997,1997/1998
Bristol City,Paul Agostino,22,Centre-Forward,1860 Munich,Free Transfer,out,0,Championship,1997,1997/1998
Bristol City,Paul Allen,34,Midfielder,Millwall,Free Transfer,out,0,Championship,1997,1997/1998
Bristol City,Steve Phillips,19,Goalkeeper,Worcester City,Loan,out,0,Championship,1997,1997/1998
Bristol City,Scott Rogers,18,Central Midfield,Tiverton Town FC,Free Transfer,out,0,Championship,1997,1997/1998
Bristol City,Jason Roberts,20,Centre-Forward,Wolves,"End of loanMay 1, 1998",out,0,Championship,1997,1997/1998
Bristol City,Sean McCarthy,30,Forward,Oldham Athletic,"End of loanMay 31, 1998",out,0,Championship,1997,1997/1998
Bristol City,Martin Kuhl,32,Midfielder,Without Club,-,out,0,Championship,1997,1997/1998
Nottingham Forest,Andy Johnson,23,Attacking Midfield,Norwich,£2.97m,in,2.97,Championship,1997,1997/1998
Nottingham Forest,Alan Rogers,20,Left-Back,Tranmere Rovers,£2.70m,in,2.7,Championship,1997,1997/1998
Nottingham Forest,Jon Olav Hjelde,24,Centre-Back,Rosenborg BK,£810k,in,0.81,Championship,1997,1997/1998
Nottingham Forest,Geoff Thomas,32,Central Midfield,Wolves,Free Transfer,in,0,Championship,1997,1997/1998
Nottingham Forest,Dave Beasant,38,Goalkeeper,Southampton,Free Transfer,in,0,Championship,1997,1997/1998
Nottingham Forest,Damien Johnson,19,Central Midfield,Blackburn,Loan,in,0,Championship,1997,1997/1998
Nottingham Forest,Chris Doig,16,Centre-Back,Queen o. t. S.,Free Transfer,in,0,Championship,1997,1997/1998
Nottingham Forest,Stale Stensaas,26,Left-Back,Rosenborg BK,?,in,NA,Championship,1997,1997/1998
Nottingham Forest,Ian Thomas-Moore,18,Centre-Forward,West Ham,?,in,NA,Championship,1997,1997/1998
Nottingham Forest,Marco Pascolo,31,Goalkeeper,Cagliari Calcio,?,in,NA,Championship,1997,1997/1998
Nottingham Forest,Thierry Bonalair,31,Left-Back,Neuchâtel Xamax,?,in,NA,Championship,1997,1997/1998
Nottingham Forest,Vance Warner,23,Defender,Rotherham,"End of loanNov 5, 1997",in,0,Championship,1997,1997/1998
Nottingham Forest,Mark Crossley,28,Goalkeeper,Millwall,"End of loanMay 1, 1998",in,0,Championship,1997,1997/1998
Nottingham Forest,Steve Guinan,22,Centre-Forward,Crewe Alexandra,"End of loanApr 1, 1998",in,0,Championship,1997,1997/1998
Nottingham Forest,Stephen Howe,23,Midfielder,Ipswich,"End of loanJun 30, 1997",in,0,Championship,1997,1997/1998
Nottingham Forest,Andrea Silenzi,31,Centre-Forward,AC Venezia 1907,"End of loanJun 30, 1997",in,0,Championship,1997,1997/1998
Nottingham Forest,Alf-Inge Haland,24,Defensive Midfield,Leeds,£2.16m,out,2.16,Championship,1997,1997/1998
Nottingham Forest,Bryan Roy,27,Right Winger,Hertha BSC,£1.44m,out,1.44,Championship,1997,1997/1998
Nottingham Forest,Jason Lee,26,Centre-Forward,Watford,£270k,out,0.27,Championship,1997,1997/1998
Nottingham Forest,Stephen Blatherwick,23,Centre-Back,Burnley,£140k,out,0.14,Championship,1997,1997/1998
Nottingham Forest,Marlon Harewood,18,Centre-Forward,FC Haka,Loan,out,0,Championship,1997,1997/1998
Nottingham Forest,Ian Thomas-Moore,18,Centre-Forward,West Ham,Free Transfer,out,0,Championship,1997,1997/1998
Nottingham Forest,Steve Guinan,22,Centre-Forward,Crewe Alexandra,Loan,out,0,Championship,1997,1997/1998
Nottingham Forest,Vance Warner,22,Defender,Rotherham,Loan,out,0,Championship,1997,1997/1998
Nottingham Forest,Dean Saunders,33,Centre-Forward,Sheffield Utd.,Free Transfer,out,0,Championship,1997,1997/1998
Nottingham Forest,Richard Irving,21,Forward,Macclesfield,Free Transfer,out,0,Championship,1997,1997/1998
Nottingham Forest,Mark Crossley,28,Goalkeeper,Millwall,Loan,out,0,Championship,1997,1997/1998
Nottingham Forest,John Finnigan,21,Midfielder,Lincoln City,Free Transfer,out,0,Championship,1997,1997/1998
Nottingham Forest,Nikola Jerkan,32,Centre-Back,Rapid Vienna,Loan,out,0,Championship,1997,1997/1998
Nottingham Forest,Stuart Pearce,35,Left-Back,Newcastle,?,out,NA,Championship,1997,1997/1998
Nottingham Forest,Andrea Silenzi,31,Centre-Forward,Reggiana,?,out,NA,Championship,1997,1997/1998
Nottingham Forest,Alan Fettis,26,Goalkeeper,Blackburn,?,out,NA,Championship,1997,1997/1998
Nottingham Forest,Vance Warner,23,Defender,Rotherham,?,out,NA,Championship,1997,1997/1998
Nottingham Forest,David Phillips,33,Right Midfield,Huddersfield,?,out,NA,Championship,1997,1997/1998
Nottingham Forest,Damien Johnson,19,Central Midfield,Blackburn,"End of loanFeb 28, 1998",out,0,Championship,1997,1997/1998
Swansea City,Aidan Newhouse,25,Forward,Fulham,Free Transfer,in,0,Championship,1997,1997/1998
Swansea City,Gary Jones,20,Central Midfield,Caernarfon Town,Free Transfer,in,0,Championship,1997,1997/1998
Swansea City,John Hills,19,Left-Back,Blackpool,Loan,in,0,Championship,1997,1997/1998
Swansea City,Julian Alsop,24,Centre-Forward,Bristol Rovers,£41k,in,0.041,Championship,1997,1997/1998
Swansea City,David O'Gorman,25,Right Winger,Barry Town,?,in,NA,Championship,1997,1997/1998
Swansea City,Nicholas Cusack,31,Midfielder,Fulham,?,in,NA,Championship,1997,1997/1998
Swansea City,Tony Bird,22,Forward,Barry Town,?,in,NA,Championship,1997,1997/1998
Swansea City,Charlie Hartfield,26,Midfielder,Without Club,-,in,0,Championship,1997,1997/1998
Swansea City,Lee Jones,27,Goalkeeper,Bristol Rovers,"End of loanMay 31, 1998",in,0,Championship,1997,1997/1998
Swansea City,Steve Torpey,26,Centre-Forward,Bristol City,£540k,out,0.54,Championship,1997,1997/1998
Swansea City,Gary Jones,20,Central Midfield,Rochdale,Free Transfer,out,0,Championship,1997,1997/1998
Swansea City,Kwame Ampadu,27,Midfielder,Leyton Orient,Free Transfer,out,0,Championship,1997,1997/1998
Swansea City,Lee Jones,27,Goalkeeper,Bristol Rovers,Loan,out,0,Championship,1997,1997/1998
Swansea City,Dave Penney,32,Midfielder,Cardiff,?,out,NA,Championship,1997,1997/1998
Swansea City,John Hills,19,Left-Back,Blackpool,"End of loanFeb 1, 1998",out,0,Championship,1997,1997/1998
Swansea City,Jan Mölby,33,Central Midfield,Retired,-,out,0,Championship,1997,1997/1998
Brentford FC,Danny Cullip,20,Centre-Back,Fulham,£113k,in,0.113,Championship,1997,1997/1998
Brentford FC,Graeme Hogg,33,Centre-Back,Notts County,£99k,in,0.099,Championship,1997,1997/1998
Brentford FC,Paul Watson,22,Right-Back,Fulham,£63k,in,0.063,Championship,1997,1997/1998
