,Unnamed: 0,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
23,23,Hans Hateboer,"€ 10,692","€ 556,000","€ 555,234",D,24,Netherlands,Atalanta,Serie A,2018-2019
24,24,Arkadiusz Reca,"€ 10,692","€ 556,000","€ 555,234",D,23,Poland,Atalanta,Serie A,2018-2019
25,25,Marco Tumminello,"€ 10,692","€ 556,000","€ 555,234",F,19,Italy,Atalanta,Serie A,2018-2019
26,26,Robin Gosens,"€ 10,692","€ 556,000","€ 555,234",D,23,Germany,Atalanta,Serie A,2018-2019
27,27,Gianluca Mancini,"€ 8,904","€ 463,000","€ 462,362",D,22,Italy,Atalanta,Serie A,2018-2019
28,28,Musa Barrow,"€ 8,904","€ 463,000","€ 462,362",F,19,The Gambia,Atalanta,Serie A,2018-2019
29,29,Nicolas Haas,"€ 7,038","€ 366,000","€ 365,496",M,22,Switzerland,Atalanta,Serie A,2018-2019
30,30,Matteo Pessina,"€ 5,692","€ 296,000","€ 295,592",M,21,Italy,Atalanta,Serie A,2018-2019
31,31,Luca Valzania,"€ 5,673","€ 295,000","€ 294,594",M,22,Italy,Atalanta,Serie A,2018-2019
32,32,Francesco Rossi,"€ 3,558","€ 185,000","€ 184,745",K,27,Italy,Atalanta,Serie A,2018-2019
33,33,Davide Bettella,"€ 3,558","€ 185,000","€ 184,745",D,18,Italy,Atalanta,Serie A,2018-2019
34,34,Lorenzo Migliorelli,"€ 1,269","€ 66,000","€ 65,909",D,20,Italy,Atalanta,Serie A,2018-2019
35,35,Filippo Melegoni,"€ 1,058","€ 55,000","€ 54,924",M,19,Italy,Atalanta,Serie A,2018-2019
36,36,Dejan Kulusevski,€ 904,"€ 47,000","€ 46,935",M,18,Sweden,Atalanta,Serie A,2018-2019
37,37,Alessandro Mallamo,€ 846,"€ 44,000","€ 43,939",F,19,Italy,Atalanta,Serie A,2018-2019
38,38,Alberto Alari,€ 250,"€ 13,000","€ 12,982",D,19,Italy,Atalanta,Serie A,2018-2019
39,39,Alberto Carminati,€ 250,"€ 13,000","€ 12,982",D,19,Italy,Atalanta,Serie A,2018-2019
40,40,Andrea Colpani,€ 250,"€ 13,000","€ 12,982",M,19,Italy,Atalanta,Serie A,2018-2019
41,41,Caleb Okoli,€ 250,"€ 13,000","€ 12,982",D,16,Nigeria,Atalanta,Serie A,2018-2019
42,42,Enrico Del Prato,€ 250,"€ 13,000","€ 12,982",M,18,Italy,Atalanta,Serie A,2018-2019
43,43,Enrico Zanoni,€ 250,"€ 13,000","€ 12,982",D,18,Italy,Atalanta,Serie A,2018-2019
44,44,Lorenzo Peli,€ 250,"€ 13,000","€ 12,982",F,18,Italy,Atalanta,Serie A,2018-2019
45,45,Marco Carnesecchi,€ 250,"€ 13,000","€ 12,982",K,18,Italy,Atalanta,Serie A,2018-2019
46,46,Nicolò Cambiaghi,€ 250,"€ 13,000","€ 12,982",F,17,Italy,Atalanta,Serie A,2018-2019
47,47,Thomas Bolis,€ 250,"€ 13,000","€ 12,982",M,19,Italy,Atalanta,Serie A,2018-2019
48,48,Matteo Salvi,€ 154,"€ 8,000","€ 7,989",D,19,Italy,Atalanta,Serie A,2018-2019
49,49,Fabio Eguelfi,€ 0,€ 0,€ 0,D,23,Italy,Atalanta,Serie A,2018-2019
50,50,Luca Vido,€ 0,€ 0,€ 0,F,21,Italy,Atalanta,Serie A,2018-2019
51,51,Alberto Almici,€ 0,€ 0,€ 0,D,25,Italy,Atalanta,Serie A,2018-2019
52,52,Marco Carraro,€ 0,€ 0,€ 0,M,20,Italy,Atalanta,Serie A,2018-2019
53,53,Eyob Zambataro,€ 0,€ 0,€ 0,D,19,Italy,Atalanta,Serie A,2018-2019
54,54,Emmanuel Latte Lath,€ 0,€ 0,€ 0,F,19,Cote d'Ivoire,Atalanta,Serie A,2018-2019
55,55,Emanuele Suagher,€ 0,€ 0,€ 0,D,25,Italy,Atalanta,Serie A,2018-2019
56,56,Denis Hergheligiu,€ 0,€ 0,€ 0,M,18,Romania,Atalanta,Serie A,2018-2019
57,57,Mario Pugliese,€ 0,€ 0,€ 0,D,22,Italy,Atalanta,Serie A,2018-2019
58,58,Davide Agazzi,€ 0,€ 0,€ 0,M,25,Italy,Atalanta,Serie A,2018-2019
59,59,Christian Mora,€ 0,€ 0,€ 0,D,20,Italy,Atalanta,Serie A,2018-2019
60,60,Mbaye Seck,€ 0,€ 0,€ 0,D,19,Senegal,Atalanta,Serie A,2018-2019
61,61,Modou Badjie,€ 0,€ 0,€ 0,M,21,The Gambia,Atalanta,Serie A,2018-2019
62,62,Christian Capone,€ 0,€ 0,€ 0,F,19,Italy,Atalanta,Serie A,2018-2019
63,63,Boris Radunović,€ 0,€ 0,€ 0,K,22,Serbia,Atalanta,Serie A,2018-2019
64,64,Nicolas La Vigna,€ 0,€ 0,€ 0,M,21,Italy,Atalanta,Serie A,2018-2019
65,65,Tiziano Tulissi,€ 0,€ 0,€ 0,F,20,Italy,Atalanta,Serie A,2018-2019
66,66,Nicolò Fazzi,€ 0,€ 0,€ 0,M,23,Italy,Atalanta,Serie A,2018-2019
67,67,Anton Krešić,€ 0,€ 0,€ 0,D,22,Croatia,Atalanta,Serie A,2018-2019
68,68,Patrick Asmah,€ 0,€ 0,€ 0,D,22,Ghana,Atalanta,Serie A,2018-2019
69,69,Andrea Boffelli,€ 0,€ 0,€ 0,D,21,Italy,Atalanta,Serie A,2018-2019
70,70,Alessandro Turrin,€ 0,€ 0,€ 0,K,21,Italy,Atalanta,Serie A,2018-2019
71,71,Alessandro Santopadre,€ 0,€ 0,€ 0,K,19,Italy,Atalanta,Serie A,2018-2019
72,72,Riccardo Gatti,€ 0,€ 0,€ 0,D,21,Italy,Atalanta,Serie A,2018-2019
73,73,Roberto Ranieri,€ 0,€ 0,€ 0,M,21,Italy,Atalanta,Serie A,2018-2019
74,74,Roberto Taliento,€ 0,€ 0,€ 0,K,18,Italy,Atalanta,Serie A,2018-2019
75,75,Alessandro Eleuteri,€ 0,€ 0,€ 0,D,20,Italy,Atalanta,Serie A,2018-2019
76,76,Alberto Dossena,€ 0,€ 0,€ 0,D,19,Italy,Atalanta,Serie A,2018-2019
77,77,Simone Mazzocchi,€ 0,€ 0,€ 0,F,19,Italy,Atalanta,Serie A,2018-2019
78,78,Stefano Marchetti,€ 0,€ 0,€ 0,D,20,Italy,Atalanta,Serie A,2018-2019
79,79,Stefano Mazzini,€ 0,€ 0,€ 0,K,19,Italy,Atalanta,Serie A,2018-2019
80,80,Isnik Alimi,€ 0,€ 0,€ 0,M,24,Albania,Atalanta,Serie A,2018-2019
81,81,Gaetano Monachello,€ 0,€ 0,€ 0,F,24,Italy,Atalanta,Serie A,2018-2019
82,82,Gabriel Lunetta,€ 0,€ 0,€ 0,F,21,Italy,Atalanta,Serie A,2018-2019
83,83,Tommaso Tentoni,€ 0,€ 0,€ 0,M,21,Italy,Atalanta,Serie A,2018-2019
84,84,Federico Chiossi,€ 0,€ 0,€ 0,M,19,Italy,Atalanta,Serie A,2018-2019
0,0,Mattia Destro,"€ 71,231","€ 3,704,000","€ 3,698,899",F,27,Italy,Bologna,Serie A,2018-2019
1,1,Roberto Soriano,"€ 49,712","€ 2,585,000","€ 2,581,440",M,27,Italy,Bologna,Serie A,2018-2019
2,2,Blerim Dzemaili,"€ 42,731","€ 2,222,000","€ 2,218,940",M,32,Switzerland,Bologna,Serie A,2018-2019
3,3,Federico Santander,"€ 35,615","€ 1,852,000","€ 1,849,450",F,27,Paraguay,Bologna,Serie A,2018-2019
4,4,Rodrigo Palacio,"€ 32,058","€ 1,667,000","€ 1,664,704",F,36,Argentina,Bologna,Serie A,2018-2019
5,5,Diego Falcinelli,"€ 32,058","€ 1,667,000","€ 1,664,704",F,27,Italy,Bologna,Serie A,2018-2019
6,6,Lukasz Skorupski,"€ 30,269","€ 1,574,000","€ 1,571,832",K,27,Poland,Bologna,Serie A,2018-2019
7,7,Godfred Donsah,"€ 30,269","€ 1,574,000","€ 1,571,832",M,22,Ghana,Bologna,Serie A,2018-2019
8,8,Danilo,"€ 28,481","€ 1,481,000","€ 1,478,961",D,34,Brazil,Bologna,Serie A,2018-2019
9,9,Giancarlo González,"€ 28,481","€ 1,481,000","€ 1,478,961",D,30,Costa Rica,Bologna,Serie A,2018-2019
10,10,Andrea Poli,"€ 28,481","€ 1,481,000","€ 1,478,961",M,28,Italy,Bologna,Serie A,2018-2019
11,11,Sebastien De Maio,"€ 28,462","€ 1,480,000","€ 1,477,962",D,31,France,Bologna,Serie A,2018-2019
12,12,Ibrahima Mbaye,"€ 26,712","€ 1,389,000","€ 1,387,087",D,23,Senegal,Bologna,Serie A,2018-2019
13,13,Nicola Sansone,"€ 23,654","€ 1,230,000","€ 1,228,306",F,26,Italy,Bologna,Serie A,2018-2019
14,14,Riccardo Orsolini,"€ 21,365","€ 1,111,000","€ 1,109,470",F,21,Italy,Bologna,Serie A,2018-2019
15,15,Federico Mattiello,"€ 19,596","€ 1,019,000","€ 1,017,597",D,22,Italy,Bologna,Serie A,2018-2019
16,16,Ladislav Krejci,"€ 19,596","€ 1,019,000","€ 1,017,597",F,25,Czech Republic,Bologna,Serie A,2018-2019
17,17,Filip Helander,"€ 17,808","€ 926,000","€ 924,725",D,25,Sweden,Bologna,Serie A,2018-2019
18,18,Ádám Nagy,"€ 17,808","€ 926,000","€ 924,725",M,23,Hungary,Bologna,Serie A,2018-2019
19,19,Lorenzo Crisetig,"€ 17,808","€ 926,000","€ 924,725",M,25,Italy,Bologna,Serie A,2018-2019
20,20,Mitchell Dijks,"€ 16,019","€ 833,000","€ 831,853",D,25,Netherlands,Bologna,Serie A,2018-2019
21,21,Nehuén Paz,"€ 16,019","€ 833,000","€ 831,853",D,25,Argentina,Bologna,Serie A,2018-2019
22,22,Mattias Svanberg,"€ 14,250","€ 741,000","€ 739,980",M,19,Sweden,Bologna,Serie A,2018-2019
23,23,Alex Ferrari,"€ 14,250","€ 741,000","€ 739,980",D,24,Italy,Bologna,Serie A,2018-2019
24,24,Erick Pulgar,"€ 14,250","€ 741,000","€ 739,980",M,24,Chile,Bologna,Serie A,2018-2019
25,25,Simone Edera,"€ 14,231","€ 740,000","€ 738,981",F,21,Italy,Bologna,Serie A,2018-2019
26,26,Luca Rizzo,"€ 14,096","€ 733,000","€ 731,991",M,26,Italy,Bologna,Serie A,2018-2019
27,27,César Falletti,"€ 14,096","€ 733,000","€ 731,991",M,25,Uruguay,Bologna,Serie A,2018-2019
28,28,Lyanco,"€ 12,500","€ 650,000","€ 649,105",D,21,Brazil,Bologna,Serie A,2018-2019
29,29,Angelo da Costa,"€ 12,462","€ 648,000","€ 647,108",K,34,Brazil,Bologna,Serie A,2018-2019
30,30,Emil Krafth,"€ 10,558","€ 549,000","€ 548,244",D,23,Sweden,Bologna,Serie A,2018-2019
31,31,Arturo Calabresi,"€ 7,115","€ 370,000","€ 369,490",D,22,Italy,Bologna,Serie A,2018-2019
32,32,Orji Okwonkwo,"€ 3,558","€ 185,000","€ 184,745",F,20,Nigeria,Bologna,Serie A,2018-2019
33,33,Antonio Santurro,"€ 3,558","€ 185,000","€ 184,745",K,26,Italy,Bologna,Serie A,2018-2019
34,34,Juan Manuel Valencia,"€ 3,558","€ 185,000","€ 184,745",M,20,Colombia,Bologna,Serie A,2018-2019
35,35,Kingsley Michael,"€ 2,731","€ 142,000","€ 141,804",M,18,Nigeria,Bologna,Serie A,2018-2019
36,36,Fabrizio Brignani,"€ 1,385","€ 72,000","€ 71,901",D,20,Italy,Bologna,Serie A,2018-2019
37,37,Felipe Avenatti,"€ 1,192","€ 62,000","€ 61,915",F,25,Uruguay,Bologna,Serie A,2018-2019
38,38,Caio Vinicius Pirana,€ 865,"€ 45,000","€ 44,938",K,19,Brazil,Bologna,Serie A,2018-2019
39,39,Hamza El Kaouakibi,€ 558,"€ 29,000","€ 28,960",D,20,Morocco,Bologna,Serie A,2018-2019
40,40,Federico Ravaglia,€ 250,"€ 13,000","€ 12,982",K,18,Italy,Bologna,Serie A,2018-2019
41,41,Mattia Cozzari,€ 250,"€ 13,000","€ 12,982",M,19,Italy,Bologna,Serie A,2018-2019
42,42,Simone Rossetti,€ 0,€ 0,€ 0,F,21,Italy,Bologna,Serie A,2018-2019
43,43,Mouhamadou Sarr,€ 0,€ 0,€ 0,K,21,Senegal,Bologna,Serie A,2018-2019
44,44,Giordano Trovade,€ 0,€ 0,€ 0,M,20,Italy,Bologna,Serie A,2018-2019
45,45,Gabriele Corbo,€ 0,€ 0,€ 0,D,18,Italy,Bologna,Serie A,2018-2019
46,46,Aaron Mattia Tabacchi,€ 0,€ 0,€ 0,F,20,Italy,Bologna,Serie A,2018-2019
47,47,Andrea Vassallo,€ 0,€ 0,€ 0,F,20,Italy,Bologna,Serie A,2018-2019
0,0,Leonardo Pavoletti,"€ 42,731","€ 2,222,000","€ 2,218,940",F,29,Italy,Cagliari,Serie A,2018-2019
1,1,Darijo Srna,"€ 35,615","€ 1,852,000","€ 1,849,450",D,36,Croatia,Cagliari,Serie A,2018-2019
2,2,Ragnar Klavan,"€ 32,058","€ 1,667,000","€ 1,664,704",D,32,Estonia,Cagliari,Serie A,2018-2019
3,3,Valter Birsa,"€ 26,442","€ 1,375,000","€ 1,373,107",M,31,Slovenia,Cagliari,Serie A,2018-2019
4,4,Simone Padoin,"€ 24,923","€ 1,296,000","€ 1,294,215",M,34,Italy,Cagliari,Serie A,2018-2019
5,5,Nicolò Barella,"€ 24,923","€ 1,296,000","€ 1,294,215",M,21,Italy,Cagliari,Serie A,2018-2019
6,6,Lucas Castro,"€ 24,923","€ 1,296,000","€ 1,294,215",M,29,Argentina,Cagliari,Serie A,2018-2019
7,7,Cyril Théréau,"€ 24,808","€ 1,290,000","€ 1,288,224",F,35,France,Cagliari,Serie A,2018-2019
8,8,João Pedro,"€ 21,365","€ 1,111,000","€ 1,109,470",M,26,Brazil,Cagliari,Serie A,2018-2019
9,9,Luca Ceppitelli,"€ 21,365","€ 1,111,000","€ 1,109,470",D,28,Italy,Cagliari,Serie A,2018-2019
10,10,Alessio Cragno,"€ 21,365","€ 1,111,000","€ 1,109,470",K,24,Italy,Cagliari,Serie A,2018-2019
11,11,Artur Ionita,"€ 21,365","€ 1,111,000","€ 1,109,470",M,27,Moldova,Cagliari,Serie A,2018-2019
12,12,Daniele Dessena,"€ 21,365","€ 1,111,000","€ 1,109,470",M,31,Italy,Cagliari,Serie A,2018-2019
13,13,Filip Bradaric,"€ 21,365","€ 1,111,000","€ 1,109,470",M,26,Croatia,Cagliari,Serie A,2018-2019
14,14,Luca Cigarini,"€ 21,365","€ 1,111,000","€ 1,109,470",M,32,Italy,Cagliari,Serie A,2018-2019
15,15,Marco Sau,"€ 21,346","€ 1,110,000","€ 1,108,471",F,30,Italy,Cagliari,Serie A,2018-2019
16,16,Marco Andreolli,"€ 20,673","€ 1,075,000","€ 1,073,520",D,32,Italy,Cagliari,Serie A,2018-2019
17,17,Charalampos Lykogiannis,"€ 17,808","€ 926,000","€ 924,725",D,24,Greece,Cagliari,Serie A,2018-2019
18,18,Alberto Cerri,"€ 17,808","€ 926,000","€ 924,725",F,22,Italy,Cagliari,Serie A,2018-2019
19,19,Fabrizio Cacciatore,"€ 17,788","€ 925,000","€ 923,726",D,31,Italy,Cagliari,Serie A,2018-2019
20,20,Diego Farias,"€ 17,404","€ 905,000","€ 903,754",F,28,Brazil,Cagliari,Serie A,2018-2019
21,21,Paolo Faragò,"€ 14,250","€ 741,000","€ 739,980",M,25,Italy,Cagliari,Serie A,2018-2019
22,22,Fabio Pisacane,"€ 14,250","€ 741,000","€ 739,980",D,32,Italy,Cagliari,Serie A,2018-2019
23,23,Filippo Romagna,"€ 14,250","€ 741,000","€ 739,980",D,21,Italy,Cagliari,Serie A,2018-2019
24,24,Luca Pellegrini,"€ 14,231","€ 740,000","€ 738,981",D,19,Italy,Cagliari,Serie A,2018-2019
25,25,Rafael,"€ 10,692","€ 556,000","€ 555,234",K,36,Brazil,Cagliari,Serie A,2018-2019
26,26,Marko Pajac,"€ 10,673","€ 555,000","€ 554,236",D,25,Croatia,Cagliari,Serie A,2018-2019
27,27,Kiril Despodov,"€ 8,942","€ 465,000","€ 464,360",F,21,Bulgaria,Cagliari,Serie A,2018-2019
28,28,Niccolò Giannetti,"€ 7,038","€ 366,000","€ 365,496",F,27,Italy,Cagliari,Serie A,2018-2019
29,29,Simone Aresti,"€ 5,346","€ 278,000","€ 277,617",K,32,Italy,Cagliari,Serie A,2018-2019
30,30,Damir Ceter,"€ 4,250","€ 221,000","€ 220,696",F,20,Colombia,Cagliari,Serie A,2018-2019
31,31,Kwang-Song Han,"€ 3,981","€ 207,000","€ 206,715",F,19,North Korea,Cagliari,Serie A,2018-2019
32,32,Alessandro Deiola,"€ 3,173","€ 165,000","€ 164,773",M,22,Italy,Cagliari,Serie A,2018-2019
33,33,Christian Oliva,"€ 3,077","€ 160,000","€ 159,780",M,22,Uruguay,Cagliari,Serie A,2018-2019
34,34,Maxime Leverbe,"€ 2,115","€ 110,000","€ 109,849",D,21,France,Cagliari,Serie A,2018-2019
35,35,Riccardo Daga,€ 712,"€ 37,000","€ 36,949",K,18,Italy,Cagliari,Serie A,2018-2019
36,36,Riccardo Ladinetti,€ 250,"€ 13,000","€ 12,982",M,17,Italy,Cagliari,Serie A,2018-2019
37,37,Alessandro Marongiu,€ 250,"€ 13,000","€ 12,982",M,19,Italy,Cagliari,Serie A,2018-2019
38,38,Riccardo Doratiotto,€ 250,"€ 13,000","€ 12,982",F,19,Italy,Cagliari,Serie A,2018-2019
39,39,Fabrizio Caligara,€ 250,"€ 13,000","€ 12,982",M,18,Italy,Cagliari,Serie A,2018-2019
40,40,Simone Pinna,€ 0,€ 0,€ 0,D,20,Italy,Cagliari,Serie A,2018-2019
41,41,Nunzio Lella,€ 0,€ 0,€ 0,M,17,Italy,Cagliari,Serie A,2018-2019
42,42,Roberto Biancu,€ 0,€ 0,€ 0,M,18,Italy,Cagliari,Serie A,2018-2019
43,43,Santiago Colombatto,€ 0,€ 0,€ 0,M,21,Argentina,Cagliari,Serie A,2018-2019
44,44,Sebastian Walukiewicz,€ 0,€ 0,€ 0,D,18,Poland,Cagliari,Serie A,2018-2019
45,45,Alessandro Capello,€ 0,€ 0,€ 0,F,22,Italy,Cagliari,Serie A,2018-2019
46,46,Daniele Ragatzu,€ 0,€ 0,€ 0,F,26,Italy,Cagliari,Serie A,2018-2019
47,47,Francesco Verde,€ 0,€ 0,€ 0,F,18,Italy,Cagliari,Serie A,2018-2019
48,48,Matteo Cotali,€ 0,€ 0,€ 0,D,21,Italy,Cagliari,Serie A,2018-2019
