club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Brentford FC,Dennis Bailey,29,Forward,QPR,Loan,in,0,Championship,1994,1994/1995
Brentford FC,Carl Asaba,21,Centre-Forward,Dulwich Hamlet FC,Free Transfer,in,0,Championship,1994,1994/1995
Brentford FC,Paul Davis,32,Central Midfield,Stabæk,"End of loanSep 1, 1994",in,0,Championship,1994,1994/1995
Brentford FC,Gus Hurdle,20,Defender,Dorchester,?,in,NA,Championship,1994,1994/1995
Brentford FC,Kevin Watson,21,Central Midfield,Barnet,"End of loanMay 1, 1995",in,0,Championship,1994,1994/1995
Brentford FC,Kevin Watson,21,Central Midfield,Barnet,Loan,out,0,Championship,1994,1994/1995
Brentford FC,Kevin Watson,20,Central Midfield,Bristol City,Free Transfer,out,0,Championship,1994,1994/1995
Brentford FC,David Thompson,25,Centre-Back,Blackpool,?,out,NA,Championship,1994,1994/1995
Brentford FC,Graham Benstead,30,Goalkeeper,Kettering Town,?,out,NA,Championship,1994,1994/1995
Brentford FC,Dennis Bailey,29,Forward,QPR,"End of loanMay 31, 1995",out,0,Championship,1994,1994/1995
Sheffield Wednesday,Ian Nolan,24,Defender,Tranmere Rovers,£2.03m,in,2.03,Championship,1994,1994/1995
Sheffield Wednesday,Peter Atherton,24,Right-Back,Coventry,£1.04m,in,1.04,Championship,1994,1994/1995
Sheffield Wednesday,Guy Whittingham,30,Forward,Aston Villa,£900k,in,0.9,Championship,1994,1994/1995
Sheffield Wednesday,O'Neill Donaldson,25,Centre-Forward,Doncaster,£52k,in,0.052,Championship,1994,1994/1995
Sheffield Wednesday,Dan Petrescu,26,Right-Back,Genoa,?,in,NA,Championship,1994,1994/1995
Sheffield Wednesday,Klas Ingesson,25,Defensive Midfield,PSV Eindhoven,?,in,NA,Championship,1994,1994/1995
Sheffield Wednesday,Ian Taylor,26,Midfielder,Port Vale,?,in,NA,Championship,1994,1994/1995
Sheffield Wednesday,Lee Briscoe,18,Left-Back,Sheff Wed U18,-,in,0,Championship,1994,1994/1995
Sheffield Wednesday,Phil King,26,Left-Back,Notts County,"End of loanJun 30, 1994",in,0,Championship,1994,1994/1995
Sheffield Wednesday,Carlton Palmer,28,Defensive Midfield,Leeds,£2.84m,out,2.84,Championship,1994,1994/1995
Sheffield Wednesday,Ian Taylor,26,Midfielder,Aston Villa,£1.35m,out,1.35,Championship,1994,1994/1995
Sheffield Wednesday,Gordon Watson,23,Centre-Forward,Southampton,£1.31m,out,1.31,Championship,1994,1994/1995
Sheffield Wednesday,Nigel Pearson,30,Centre-Back,Middlesbrough,£810k,out,0.81,Championship,1994,1994/1995
Sheffield Wednesday,Nigel Worthington,32,Left-Back,Leeds,£360k,out,0.36,Championship,1994,1994/1995
Sheffield Wednesday,Nigel Jemson,25,Forward,Notts County,£338k,out,0.338,Championship,1994,1994/1995
Sheffield Wednesday,Simon Coleman,26,Defender,Bolton,£286k,out,0.286,Championship,1994,1994/1995
Sheffield Wednesday,Phil King,26,Left-Back,Aston Villa,£216k,out,0.216,Championship,1994,1994/1995
Sheffield Wednesday,Roland Nilsson,30,Right-Back,Helsingborg,?,out,NA,Championship,1994,1994/1995
Sheffield Wednesday,Trevor Francis,40,Centre-Forward,Retired,-,out,0,Championship,1994,1994/1995
Hull City,Nicky Mohan,23,Defender,Middlesbrough,£360k,in,0.36,Championship,1994,1994/1995
Hull City,Ian Ormondroyd,30,Forward,Leicester,Loan,in,0,Championship,1994,1994/1995
Hull City,Ray Wallace,25,Defender,Stoke City,Loan,in,0,Championship,1994,1994/1995
Hull City,Gary Lund,30,Centre-Forward,Notts County,Loan,in,0,Championship,1994,1994/1995
Hull City,Dave Norton,29,Midfielder,Northampt. Town,£32k,out,0.032,Championship,1994,1994/1995
Hull City,Ian Ormondroyd,30,Forward,Leicester,"End of loanMay 31, 1995",out,0,Championship,1994,1994/1995
Hull City,Brian Mitchell,30,Right-Back,Retired,-,out,0,Championship,1994,1994/1995
Hull City,Gary Lund,30,Centre-Forward,Notts County,"End of loanMay 31, 1995",out,0,Championship,1994,1994/1995
Hull City,Ray Wallace,25,Defender,Stoke City,"End of loanMay 31, 1995",out,0,Championship,1994,1994/1995
Preston North End,David Beckham,19,Right Midfield,Man Utd,Loan,in,0,Championship,1994,1994/1995
Preston North End,Terry Fleming,21,Midfielder,Northampt. Town,Free Transfer,in,0,Championship,1994,1994/1995
Preston North End,Barry Richardson,24,Goalkeeper,Northampt. Town,£27k,in,0.027,Championship,1994,1994/1995
Preston North End,Allan Smart,20,Centre-Forward,Inverness Cal.,£15k,in,0.015,Championship,1994,1994/1995
Preston North End,David Lucas,16,Goalkeeper,Preston U18,-,in,0,Championship,1994,1994/1995
Preston North End,Tony Ellis,29,Forward,Blackpool,£179k,out,0.179,Championship,1994,1994/1995
Preston North End,Stevie Woods,24,Goalkeeper,Motherwell FC,£81k,out,0.081,Championship,1994,1994/1995
Preston North End,Aaron Callaghan,27,Defender,Shelbourne,?,out,NA,Championship,1994,1994/1995
Preston North End,David Beckham,19,Right Midfield,Man Utd,"End of loanMar 31, 1995",out,0,Championship,1994,1994/1995
Preston North End,Chris Sulley,34,Left-Back,Retired,-,out,0,Championship,1994,1994/1995
Preston North End,Steve Welsh,26,Defender,Peterborough,"End of loanJun 1, 1994",out,0,Championship,1994,1994/1995
Blackburn Rovers,Chris Sutton,21,Centre-Forward,Norwich,£6.75m,in,6.75,Championship,1994,1994/1995
Blackburn Rovers,Jeff Kenna,24,Right-Back,Southampton,£2.03m,in,2.03,Championship,1994,1994/1995
Blackburn Rovers,Tony Gale,34,Centre-Back,West Ham,Free Transfer,in,0,Championship,1994,1994/1995
Blackburn Rovers,Shay Given,18,Goalkeeper,Celtic,Free Transfer,in,0,Championship,1994,1994/1995
Blackburn Rovers,Richard Witschge,25,Central Midfield,G. Bordeaux,?,in,NA,Championship,1994,1994/1995
Blackburn Rovers,Robbie Slater,29,Central Midfield,Lens,?,in,NA,Championship,1994,1994/1995
Blackburn Rovers,Wayne Gill,18,Midfielder,Blackburn U18,-,in,0,Championship,1994,1994/1995
Blackburn Rovers,Thomas Morgan,17,Defensive Midfield,Blackburn U18,-,in,0,Championship,1994,1994/1995
Blackburn Rovers,Marlon Broomes,16,Centre-Back,Blackburn U18,-,in,0,Championship,1994,1994/1995
Blackburn Rovers,David May,24,Centre-Back,Man Utd,£1.89m,out,1.89,Championship,1994,1994/1995
Blackburn Rovers,Alan Wright,23,Left-Back,Aston Villa,£1.35m,out,1.35,Championship,1994,1994/1995
Blackburn Rovers,Peter Thorne,21,Centre-Forward,Swindon Town,£306k,out,0.306,Championship,1994,1994/1995
Blackburn Rovers,Simon Ireland,22,Midfielder,Mansfield Town,£68k,out,0.068,Championship,1994,1994/1995
Blackburn Rovers,Matt Dickins,24,Goalkeeper,Stockport,?,out,NA,Championship,1994,1994/1995
Blackburn Rovers,Richard Brown,28,Right-Back,Stockport,?,out,NA,Championship,1994,1994/1995
Blackburn Rovers,Andy Morrison,23,Centre-Back,Blackpool,?,out,NA,Championship,1994,1994/1995
Blackburn Rovers,Kevin Moran,38,Centre-Back,Retired,-,out,0,Championship,1994,1994/1995
Stoke City,Paul Peschisolido,23,Centre-Forward,Birmingham,£540k,in,0.54,Championship,1994,1994/1995
Stoke City,John Gayle,30,Forward,Burnley,£90k,in,0.09,Championship,1994,1994/1995
Stoke City,Gary Holt,21,Central Midfield,Celtic,Free Transfer,in,0,Championship,1994,1994/1995
Stoke City,Ray Wallace,24,Defender,Leeds,Free Transfer,in,0,Championship,1994,1994/1995
Stoke City,John Williams,26,Centre-Forward,Coventry,Loan,in,0,Championship,1994,1994/1995
Stoke City,Mohammed Gargo,19,Centre-Back,FC Bayern II,Free Transfer,in,0,Championship,1994,1994/1995
Stoke City,John Clark,29,Centre-Back,Dundee United,?,in,NA,Championship,1994,1994/1995
Stoke City,Kevin Keen,27,Midfielder,Wolves,?,in,NA,Championship,1994,1994/1995
Stoke City,Paul Allen,32,Midfielder,Southampton,Loan,in,0,Championship,1994,1994/1995
Stoke City,John Dreyer,31,Defender,Luton Town,?,in,NA,Championship,1994,1994/1995
Stoke City,Lárus Orri Sigurdsson,21,Centre-Back,Thór,?,in,NA,Championship,1994,1994/1995
Stoke City,José Gomes Andrade,24,Centre-Forward,Académico Viseu,?,in,NA,Championship,1994,1994/1995
Stoke City,Ray Wallace,25,Defender,Hull City,"End of loanMay 31, 1995",in,0,Championship,1994,1994/1995
Stoke City,Graham Shaw,27,Centre-Forward,Plymouth,"End of loanMar 22, 1995",in,0,Championship,1994,1994/1995
Stoke City,Mark Bailey,17,Right-Back,Stoke U18,-,in,0,Championship,1994,1994/1995
Stoke City,Wayne Biggins,33,Centre-Forward,Luton Town,"End of loanMay 31, 1995",in,0,Championship,1994,1994/1995
Stoke City,Mark Birch,17,Right-Back,Stoke U18,-,in,0,Championship,1994,1994/1995
Stoke City,Graham Shaw,27,Centre-Forward,Plymouth,Loan,out,0,Championship,1994,1994/1995
Stoke City,Graham Shaw,27,Centre-Forward,Rochdale,Free Transfer,out,0,Championship,1994,1994/1995
Stoke City,Wayne Biggins,33,Centre-Forward,Luton Town,Loan,out,0,Championship,1994,1994/1995
Stoke City,Dave Regis,30,Forward,Birmingham,?,out,NA,Championship,1994,1994/1995
Stoke City,Ronnie Sinclair,29,Goalkeeper,Bradford,Loan,out,0,Championship,1994,1994/1995
Stoke City,Ray Wallace,25,Defender,Hull City,Loan,out,0,Championship,1994,1994/1995
Stoke City,Bruce Grobbelaar,36,Goalkeeper,Southampton,?,out,NA,Championship,1994,1994/1995
Stoke City,John Clark,30,Centre-Back,Falkirk FC,?,out,NA,Championship,1994,1994/1995
Stoke City,John Williams,26,Centre-Forward,Coventry,"End of loanFeb 1, 1995",out,0,Championship,1994,1994/1995
Stoke City,Mark Walters,30,Left Midfield,Liverpool,"End of loanJun 30, 1994",out,0,Championship,1994,1994/1995
Birmingham City,Kevin Francis,27,Centre-Forward,Stockport,£821k,in,0.821,Championship,1994,1994/1995
Birmingham City,Ricky Otto,27,Left Winger,Southend United,£810k,in,0.81,Championship,1994,1994/1995
Birmingham City,Jonathan Hunt,22,Forward,Southend United,£675k,in,0.675,Championship,1994,1994/1995
Birmingham City,Paul Barnes,27,Centre-Forward,York City,£360k,in,0.36,Championship,1994,1994/1995
Birmingham City,Gary Poole,27,Right-Back,Southend United,£51k,in,0.051,Championship,1994,1994/1995
Birmingham City,Paul Williams,29,Forward,Crystal Palace,Loan,in,0,Championship,1994,1994/1995
Birmingham City,Ian Hendon,23,Centre-Back,Leyton Orient,Loan,in,0,Championship,1994,1994/1995
Birmingham City,Dave Regis,30,Forward,Stoke City,?,in,NA,Championship,1994,1994/1995
Birmingham City,Gary Bull,28,Forward,Nottm Forest,Loan,in,0,Championship,1994,1994/1995
Birmingham City,Mick Bodley,27,Centre-Back,Southend United,Loan,in,0,Championship,1994,1994/1995
Birmingham City,Tommy Mooney,22,Centre-Forward,Watford,?,in,NA,Championship,1994,1994/1995
Birmingham City,Bryan Small,22,Defender,Aston Villa,Loan,in,0,Championship,1994,1994/1995
Birmingham City,Rui Esteves,27,Midfielder,Benfica,Loan,in,0,Championship,1994,1994/1995
Birmingham City,Mark Ward,31,Left-Back,Everton,?,in,NA,Championship,1994,1994/1995
Birmingham City,José Dominguez,20,Left Winger,Benfica,?,in,NA,Championship,1994,1994/1995
Birmingham City,Jon Bass,18,Right-Back,Birmingham U18,-,in,0,Championship,1994,1994/1995
Birmingham City,Andy Saville,30,Centre-Forward,Burnley,"End of loanMay 31, 1995",in,0,Championship,1994,1994/1995
Birmingham City,Paul Peschisolido,23,Centre-Forward,Stoke City,£540k,out,0.54,Championship,1994,1994/1995
Birmingham City,Kevin Miller,25,Goalkeeper,Watford,£270k,out,0.27,Championship,1994,1994/1995
Birmingham City,Steve McGavin,26,Centre-Forward,Wycombe,£176k,out,0.176,Championship,1994,1994/1995
Birmingham City,Roger Willis,27,Forward,Southend United,£109k,out,0.109,Championship,1994,1994/1995
Birmingham City,Paul Moulden,27,Forward,Huddersfield,Free Transfer,out,0,Championship,1994,1994/1995
Birmingham City,Danny Wallace,31,Attacking Midfield,Wycombe,Free Transfer,out,0,Championship,1994,1994/1995
Birmingham City,Lyndon Hooper,28,Midfielder,Unknown,?,out,NA,Championship,1994,1994/1995
Birmingham City,Andy Saville,30,Centre-Forward,Burnley,Loan,out,0,Championship,1994,1994/1995
Birmingham City,Paul Fenwick,24,Centre-Back,Dunfermline A.,?,out,NA,Championship,1994,1994/1995
Birmingham City,Dave Regis,30,Forward,Southend United,?,out,NA,Championship,1994,1994/1995
Birmingham City,Richard Scott,20,Midfielder,Shrewsbury,?,out,NA,Championship,1994,1994/1995
Birmingham City,Ian Hendon,23,Centre-Back,Leyton Orient,"End of loanMay 1, 1995",out,0,Championship,1994,1994/1995
Birmingham City,Gary Bull,28,Forward,Nottm Forest,"End of loanMay 31, 1995",out,0,Championship,1994,1994/1995
