club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Cardiff City,Ryan Green,22,Right-Back,Millwall,"End of loanNov 1, 2002",out,0,Championship,2002,2002/2003
Cardiff City,David Hughes,25,Left-Back,Retired,-,out,0,Championship,2002,2002/2003
Cardiff City,Mark Walton,33,Goalkeeper,Without Club,-,out,0,Championship,2002,2002/2003
Cardiff City,Ceri Hughes,31,Midfielder,Retired,-,out,0,Championship,2002,2002/2003
Cardiff City,Alan Mahon,25,Left Midfield,Blackburn,"End of loanMay 1, 2003",out,0,Championship,2002,2002/2003
Fulham FC,Facundo Sava,28,Centre-Forward,Gimnasia,£2.70m,in,2.7,Championship,2002,2002/2003
Fulham FC,Martin Djetou,27,Centre-Back,AC Parma,Loan,in,0,Championship,2002,2002/2003
Fulham FC,Pierre Womé,23,Left-Back,Bologna,Loan,in,0,Championship,2002,2002/2003
Fulham FC,Junichi Inamoto,22,Defensive Midfield,Gamba Osaka,Loan,in,0,Championship,2002,2002/2003
Fulham FC,Martín Herrera,31,Goalkeeper,Alavés,Free Transfer,in,0,Championship,2002,2002/2003
Fulham FC,Luke Cornwall,22,Centre-Forward,Lincoln City,"End of loanFeb 17, 2003",in,0,Championship,2002,2002/2003
Fulham FC,Calum Willock,21,Centre-Forward,QPR,"End of loanDec 1, 2002",in,0,Championship,2002,2002/2003
Fulham FC,Jon Harley,23,Left-Back,Sheffield Utd.,"End of loanDec 1, 2002",in,0,Championship,2002,2002/2003
Fulham FC,Eddie Lewis,28,Left Midfield,Preston NE,£675k,out,0.675,Championship,2002,2002/2003
Fulham FC,Tom Hutchinson,20,Centre-Back,Dundee FC,£68k,out,0.068,Championship,2002,2002/2003
Fulham FC,Kieran McAnespie,23,Left-Back,Plymouth,Free Transfer,out,0,Championship,2002,2002/2003
Fulham FC,Marcus Hahnemann,30,Goalkeeper,Reading,Free Transfer,out,0,Championship,2002,2002/2003
Fulham FC,Calum Willock,21,Centre-Forward,QPR,Loan,out,0,Championship,2002,2002/2003
Fulham FC,Rufus Brevett,33,Left-Back,West Ham,Free Transfer,out,0,Championship,2002,2002/2003
Fulham FC,Jon Harley,23,Left-Back,Sheffield Utd.,Loan,out,0,Championship,2002,2002/2003
Fulham FC,Stuart Noble,19,Centre-Forward,St. Johnstone,Loan,out,0,Championship,2002,2002/2003
Fulham FC,Glyn Thompson,21,Goalkeeper,Northampt. Town,Free Transfer,out,0,Championship,2002,2002/2003
Fulham FC,Luke Cornwall,22,Centre-Forward,Lincoln City,Loan,out,0,Championship,2002,2002/2003
Fulham FC,Chris Coleman,32,Centre-Back,Retired,-,out,0,Championship,2002,2002/2003
Huddersfield Town,Scott McDonald,18,Centre-Forward,Southampton,Loan,in,0,Championship,2002,2002/2003
Huddersfield Town,Eddie Youds,32,Defender,Charlton,Free Transfer,in,0,Championship,2002,2002/2003
Huddersfield Town,Chris Senior,20,Centre-Forward,Sheffield Utd.,Free Transfer,in,0,Championship,2002,2002/2003
Huddersfield Town,Kevin Sharp,27,Left-Back,Wrexham,Free Transfer,in,0,Championship,2002,2002/2003
Huddersfield Town,Scott Bevan,22,Goalkeeper,Southampton,Loan,in,0,Championship,2002,2002/2003
Huddersfield Town,Gianfranco Labarthe,17,Centre-Forward,Sport Boys,?,in,NA,Championship,2002,2002/2003
Huddersfield Town,Kevin Gallacher,35,Right Winger,Sheff Wed,?,in,NA,Championship,2002,2002/2003
Huddersfield Town,Jon Stead,19,Centre-Forward,Huddersf. U18,-,in,0,Championship,2002,2002/2003
Huddersfield Town,Jon Worthington,19,Central Midfield,Huddersf. U18,-,in,0,Championship,2002,2002/2003
Huddersfield Town,Jon Dyson,31,Defender,Nuneaton,"End of loanMay 4, 2003",in,0,Championship,2002,2002/2003
Huddersfield Town,Kevin Gray,30,Centre-Back,Tranmere Rovers,Free Transfer,out,0,Championship,2002,2002/2003
Huddersfield Town,Martyn Margetson,30,Goalkeeper,Cardiff,Free Transfer,out,0,Championship,2002,2002/2003
Huddersfield Town,Paul Evans,28,Goalkeeper,Sheff Wed,Free Transfer,out,0,Championship,2002,2002/2003
Huddersfield Town,Steve Jenkins,30,Defender,Cardiff,Free Transfer,out,0,Championship,2002,2002/2003
Huddersfield Town,Chris Hay,27,Forward,St. Johnstone,Free Transfer,out,0,Championship,2002,2002/2003
Huddersfield Town,Jon Dyson,31,Defender,Nuneaton,Loan,out,0,Championship,2002,2002/2003
Huddersfield Town,Delroy Facey,22,Centre-Forward,Bolton,Free Transfer,out,0,Championship,2002,2002/2003
Huddersfield Town,Chris Beech,27,Midfielder,Rochdale,?,out,NA,Championship,2002,2002/2003
Huddersfield Town,Scott McDonald,18,Centre-Forward,Southampton,"End of loanAug 1, 2002",out,0,Championship,2002,2002/2003
Huddersfield Town,Scott Bevan,23,Goalkeeper,Southampton,"End of loanApr 1, 2003",out,0,Championship,2002,2002/2003
Huddersfield Town,Kevin Gallacher,36,Right Winger,Retired,-,out,0,Championship,2002,2002/2003
Leeds United,Nick Barmby,28,Left Midfield,Liverpool,£4.05m,in,4.05,Championship,2002,2002/2003
Leeds United,Paul Keegan,18,Central Midfield,Home Farm,Free Transfer,in,0,Championship,2002,2002/2003
Leeds United,Paul Okon,30,Defensive Midfield,Watford,Free Transfer,in,0,Championship,2002,2002/2003
Leeds United,Raúl Bravo,21,Centre-Back,Real Madrid,Loan,in,0,Championship,2002,2002/2003
Leeds United,Teddy Lucic,29,Centre-Back,AIK,Loan,in,0,Championship,2002,2002/2003
Leeds United,Tom Newey,20,Left-Back,Darlington,"End of loanMay 31, 2003",in,0,Championship,2002,2002/2003
Leeds United,Simon Johnson,19,Centre-Forward,Leeds U18,-,in,0,Championship,2002,2002/2003
Leeds United,Tom Newey,19,Left-Back,Leeds U18,-,in,0,Championship,2002,2002/2003
Leeds United,Harpal Singh,21,Left Midfield,Bradford,"End of loanDec 1, 2002",in,0,Championship,2002,2002/2003
Leeds United,Tom Newey,20,Left-Back,Cambridge Utd.,"End of loanMar 17, 2003",in,0,Championship,2002,2002/2003
Leeds United,James Milner,16,Central Midfield,Leeds U18,-,in,0,Championship,2002,2002/2003
Leeds United,Shane Cansdell-Sherriff,20,Centre-Back,Rochdale,"End of loanDec 1, 2002",in,0,Championship,2002,2002/2003
Leeds United,Frazer Richardson,20,Right-Back,Stoke City,"End of loanMar 10, 2003",in,0,Championship,2002,2002/2003
Leeds United,Matthew Kilgallon,18,Centre-Back,Leeds U18,-,in,0,Championship,2002,2002/2003
Leeds United,Craig Farrell,19,Centre-Forward,Leeds U18,-,in,0,Championship,2002,2002/2003
Leeds United,Simon Johnson,19,Centre-Forward,Hull City,"End of loanMar 1, 2003",in,0,Championship,2002,2002/2003
Leeds United,Rio Ferdinand,23,Centre-Back,Man Utd,£41.40m,out,41.4,Championship,2002,2002/2003
Leeds United,Jonathan Woodgate,23,Centre-Back,Newcastle,£12.15m,out,12.15,Championship,2002,2002/2003
Leeds United,Robbie Keane,22,Centre-Forward,Spurs,£9.45m,out,9.45,Championship,2002,2002/2003
Leeds United,Robbie Fowler,27,Centre-Forward,Man City,£8.82m,out,8.82,Championship,2002,2002/2003
Leeds United,Lee Bowyer,25,Central Midfield,West Ham,£270k,out,0.27,Championship,2002,2002/2003
Leeds United,Frazer Richardson,20,Right-Back,Stoke City,Loan,out,0,Championship,2002,2002/2003
Leeds United,Tom Newey,20,Left-Back,Darlington,Loan,out,0,Championship,2002,2002/2003
Leeds United,Paul Murphy,17,Goalkeeper,Leicester,Free Transfer,out,0,Championship,2002,2002/2003
Leeds United,Harpal Singh,21,Left Midfield,Bradford,Loan,out,0,Championship,2002,2002/2003
Leeds United,Caleb Folan,20,Centre-Forward,Chesterfield FC,Free Transfer,out,0,Championship,2002,2002/2003
Leeds United,Shaun Allaway,19,Goalkeeper,Grimsby Town,Loan,out,0,Championship,2002,2002/2003
Leeds United,Simon Johnson,19,Centre-Forward,Hull City,Loan,out,0,Championship,2002,2002/2003
Leeds United,Shane Cansdell-Sherriff,19,Centre-Back,Rochdale,Loan,out,0,Championship,2002,2002/2003
Leeds United,Olivier Dacourt,28,Defensive Midfield,AS Roma,Loan,out,0,Championship,2002,2002/2003
Leeds United,Tom Newey,20,Left-Back,Cambridge Utd.,Loan,out,0,Championship,2002,2002/2003
Leeds United,Danny Hay,27,Centre-Back,Walsall,Free Transfer,out,0,Championship,2002,2002/2003
Leeds United,Craig Farrell,19,Centre-Forward,Carlisle United,£14k,out,0.014,Championship,2002,2002/2003
West Bromwich Albion,Lee Hughes,26,Centre-Forward,Coventry,£8.10m,in,8.1,Championship,2002,2002/2003
West Bromwich Albion,Jason Koumas,22,Attacking Midfield,Tranmere Rovers,£3.11m,in,3.11,Championship,2002,2002/2003
West Bromwich Albion,Sean Gregan,28,Centre-Back,Preston NE,£2.25m,in,2.25,Championship,2002,2002/2003
West Bromwich Albion,Lee Marshall,23,Central Midfield,Leicester,£945k,in,0.945,Championship,2002,2002/2003
West Bromwich Albion,Ifeanyi Udeze,22,Left-Back,PAOK Salonika,£630k,in,0.63,Championship,2002,2002/2003
West Bromwich Albion,Joe Murphy,20,Goalkeeper,Tranmere Rovers,£225k,in,0.225,Championship,2002,2002/2003
West Bromwich Albion,Ronnie Wallwork,24,Central Midfield,Man Utd,Free Transfer,in,0,Championship,2002,2002/2003
West Bromwich Albion,Ross Adams,19,Defender,West Brom U18,-,in,0,Championship,2002,2002/2003
West Bromwich Albion,Simon Brown,18,Midfielder,West Brom U18,-,in,0,Championship,2002,2002/2003
West Bromwich Albion,Chris Adamson,24,Goalkeeper,Halesowen,"End of loanMay 1, 2003",in,0,Championship,2002,2002/2003
West Bromwich Albion,Anthony Butler,29,Centre-Back,Bristol City,Free Transfer,out,0,Championship,2002,2002/2003
West Bromwich Albion,Andy Petterson,32,Goalkeeper,Brighton,Free Transfer,out,0,Championship,2002,2002/2003
West Bromwich Albion,James Quinn,27,Centre-Forward,Willem II,Free Transfer,out,0,Championship,2002,2002/2003
West Bromwich Albion,Chris Adamson,24,Goalkeeper,Halesowen,Loan,out,0,Championship,2002,2002/2003
West Bromwich Albion,Elliot Morris,21,Goalkeeper,Glentoran,?,out,NA,Championship,2002,2002/2003
West Bromwich Albion,Ruel Fox,34,Right Winger,Retired,-,out,0,Championship,2002,2002/2003
Derby County,Nick Chadwick,20,Centre-Forward,Everton,Loan,in,0,Championship,2002,2002/2003
Derby County,Jacob Laursen,30,Centre-Back,Leicester,Free Transfer,in,0,Championship,2002,2002/2003
Derby County,Paul Ritchie,26,Centre-Back,Man City,Loan,in,0,Championship,2002,2002/2003
Derby County,Matt O'Halloran,20,Midfielder,Burton Albion,"End of loanMay 4, 2003",in,0,Championship,2002,2002/2003
Derby County,Kristoffer Weckström,19,Right Midfield,Derby U18,-,in,0,Championship,2002,2002/2003
Derby County,Marcus Tudgay,19,Centre-Forward,Derby U18,-,in,0,Championship,2002,2002/2003
Derby County,Lewis Hamilton,17,Left-Back,Derby U18,-,in,0,Championship,2002,2002/2003
Derby County,Lee Grant,19,Goalkeeper,Derby U18,-,in,0,Championship,2002,2002/2003
Derby County,Izale McLeod,17,Centre-Forward,Derby U18,-,in,0,Championship,2002,2002/2003
Derby County,Pablo Mills,18,Centre-Back,Derby U18,-,in,0,Championship,2002,2002/2003
Derby County,Lee Camp,17,Goalkeeper,Derby U18,-,in,0,Championship,2002,2002/2003
Derby County,Chris Palmer,18,Left Midfield,Derby U18,-,in,0,Championship,2002,2002/2003
Derby County,Mart Poom,30,Goalkeeper,Sunderland,£3.38m,out,3.38,Championship,2002,2002/2003
Derby County,Danny Higginbotham,24,Centre-Back,Southampton,£2.03m,out,2.03,Championship,2002,2002/2003
Derby County,Chris Riggott,22,Centre-Back,Middlesbrough,£2.00m,out,2,Championship,2002,2002/2003
Derby County,François Grenet,27,Right-Back,Stade Rennais,£1.00m,out,1,Championship,2002,2002/2003
Derby County,Deon Burton,26,Centre-Forward,Portsmouth,£338k,out,0.338,Championship,2002,2002/2003
Derby County,Brian O'Neil,30,Centre-Back,Preston NE,Free Transfer,out,0,Championship,2002,2002/2003
Derby County,Tonton Zola Moukoko,18,Midfielder,Hammarby,Free Transfer,out,0,Championship,2002,2002/2003
Derby County,Pierre Ducrocq,25,Defensive Midfield,AC Le Havre,Free Transfer,out,0,Championship,2002,2002/2003
Derby County,Matt O'Halloran,20,Midfielder,Burton Albion,Free Transfer,out,0,Championship,2002,2002/2003
Derby County,Jacob Laursen,31,Centre-Back,Rapid Vienna,Free Transfer,out,0,Championship,2002,2002/2003
Derby County,Patrick Foletti,28,Goalkeeper,SC Kriens,Free Transfer,out,0,Championship,2002,2002/2003
Derby County,Con Blatsis,25,Centre-Back,Kocaelispor,Free Transfer,out,0,Championship,2002,2002/2003
Derby County,Bjørn Otto Bragstad,32,Centre-Back,SW Bregenz,Free Transfer,out,0,Championship,2002,2002/2003
Derby County,Horacio Carbonari,28,Centre-Back,CA Rosario,Free Transfer,out,0,Championship,2002,2002/2003
Derby County,Darryl Powell,30,Centre-Back,Birmingham,Free Transfer,out,0,Championship,2002,2002/2003
Derby County,Nick Chadwick,20,Centre-Forward,Everton,"End of loanApr 1, 2003",out,0,Championship,2002,2002/2003
Middlesbrough FC,Massimo Maccarone,22,Centre-Forward,FC Empoli,£11.14m,in,11.14,Championship,2002,2002/2003
Middlesbrough FC,George Boateng,26,Defensive Midfield,Aston Villa,£6.21m,in,6.21,Championship,2002,2002/2003
Middlesbrough FC,Juninho Paulista,29,Attacking Midfield,Atlético Madrid,£6.21m,in,6.21,Championship,2002,2002/2003
Middlesbrough FC,Michael Ricketts,24,Centre-Forward,Bolton,£4.73m,in,4.73,Championship,2002,2002/2003
Middlesbrough FC,Franck Queudrue,23,Left-Back,Lens,£3.38m,in,3.38,Championship,2002,2002/2003
Middlesbrough FC,Chris Riggott,22,Centre-Back,Derby,£2.00m,in,2,Championship,2002,2002/2003
Middlesbrough FC,John Eustace,23,Defensive Midfield,Coventry,Loan,in,0,Championship,2002,2002/2003
Middlesbrough FC,Doriva,30,Right Midfield,Celta de Vigo,Loan,in,0,Championship,2002,2002/2003
Middlesbrough FC,Keith Gilroy,18,Left Midfield,Sligo Rovers,Free Transfer,in,0,Championship,2002,2002/2003
Middlesbrough FC,Njitap Geremi,23,Right Midfield,Real Madrid,Loan,in,0,Championship,2002,2002/2003
Middlesbrough FC,Mark Hudson,22,Central Midfield,Carlisle United,"End of loanMar 1, 2003",in,0,Championship,2002,2002/2003
Middlesbrough FC,Craig Dove,18,Midfielder,Boro U18,-,in,0,Championship,2002,2002/2003
Middlesbrough FC,Jamie Cade,18,Right Winger,Boro U18,-,in,0,Championship,2002,2002/2003
Middlesbrough FC,Brad Jones,20,Goalkeeper,Stockport,"End of loanDec 31, 2002",in,0,Championship,2002,2002/2003
Middlesbrough FC,Mark Crossley,33,Goalkeeper,Stoke City,"End of loanMay 1, 2003",in,0,Championship,2002,2002/2003
Middlesbrough FC,Tony Vidmar,32,Left-Back,Without Club,-,in,0,Championship,2002,2002/2003
Middlesbrough FC,Mark Hudson,22,Central Midfield,Chesterfield FC,"End of loanNov 1, 2002",in,0,Championship,2002,2002/2003
Middlesbrough FC,Andrew Davies,18,Centre-Back,Boro U18,-,in,0,Championship,2002,2002/2003
Middlesbrough FC,Noel Whelan,28,Centre-Forward,Crystal Palace,"End of loanMay 1, 2003",in,0,Championship,2002,2002/2003
Middlesbrough FC,Joseph-Désiré Job,24,Centre-Forward,FC Metz,"End of loanJun 30, 2002",in,0,Championship,2002,2002/2003
Middlesbrough FC,Keith Gilroy,19,Left Midfield,Scarborough,Free Transfer,out,0,Championship,2002,2002/2003
Middlesbrough FC,Mark Crossley,33,Goalkeeper,Stoke City,Loan,out,0,Championship,2002,2002/2003
Middlesbrough FC,Steve Baker,23,Defender,Scarborough Athletic,Free Transfer,out,0,Championship,2002,2002/2003
Middlesbrough FC,Robbie Mustoe,33,Central Midfield,Charlton,Free Transfer,out,0,Championship,2002,2002/2003
Middlesbrough FC,Sam Russell,20,Goalkeeper,Darlington,Loan,out,0,Championship,2002,2002/2003
Middlesbrough FC,Mark Hudson,21,Central Midfield,Chesterfield FC,Loan,out,0,Championship,2002,2002/2003
Middlesbrough FC,Noel Whelan,28,Centre-Forward,Crystal Palace,Loan,out,0,Championship,2002,2002/2003
Middlesbrough FC,Dean Windass,33,Centre-Forward,Sheffield Utd.,Free Transfer,out,0,Championship,2002,2002/2003
Middlesbrough FC,Mark Hudson,22,Central Midfield,Carlisle United,Loan,out,0,Championship,2002,2002/2003
Middlesbrough FC,Dean Gordon,29,Left-Back,Coventry,Free Transfer,out,0,Championship,2002,2002/2003
Middlesbrough FC,Marlon Beresford,32,Goalkeeper,York City,Free Transfer,out,0,Championship,2002,2002/2003
Middlesbrough FC,Mark Hudson,22,Central Midfield,Chesterfield FC,Free Transfer,out,0,Championship,2002,2002/2003
Middlesbrough FC,Brad Jones,20,Goalkeeper,Stockport,Loan,out,0,Championship,2002,2002/2003
Middlesbrough FC,Paul Ince,34,Defensive Midfield,Wolves,Free Transfer,out,0,Championship,2002,2002/2003
Middlesbrough FC,Gianluca Festa,33,Right-Back,Portsmouth,?,out,NA,Championship,2002,2002/2003
Middlesbrough FC,Christian Hanson,20,Defender,Spennymoor United,?,out,NA,Championship,2002,2002/2003
Middlesbrough FC,Carlos Marinelli,20,Attacking Midfield,Torino,Loan,out,0,Championship,2002,2002/2003
Middlesbrough FC,Mark Summerbell,25,Midfielder,Carlisle United,?,out,NA,Championship,2002,2002/2003
Middlesbrough FC,Benny Carbone,30,Second Striker,Como,?,out,NA,Championship,2002,2002/2003
Middlesbrough FC,Mickaël Debève,31,Right Midfield,SC Amiens,?,out,NA,Championship,2002,2002/2003
Middlesbrough FC,Allan Johnston,29,Right Midfield,Sheff Wed,Loan,out,0,Championship,2002,2002/2003
Middlesbrough FC,Phil Stamp,26,Midfielder,Heart of Midl.,?,out,NA,Championship,2002,2002/2003
Middlesbrough FC,Njitap Geremi,24,Right Midfield,Real Madrid,"End of loanMay 1, 2003",out,0,Championship,2002,2002/2003
Middlesbrough FC,John Eustace,23,Defensive Midfield,Coventry,"End of loanFeb 13, 2003",out,0,Championship,2002,2002/2003
Bristol City,Craig Fagan,20,Centre-Forward,Birmingham,Loan,in,0,Championship,2002,2002/2003
Bristol City,Ben Foster,19,Goalkeeper,Stoke City,Loan,in,0,Championship,2002,2002/2003
Bristol City,Anthony Butler,29,Centre-Back,West Brom,Free Transfer,in,0,Championship,2002,2002/2003
Bristol City,Boaz Myhill,19,Goalkeeper,Aston Villa,Loan,in,0,Championship,2002,2002/2003
Bristol City,Mark Robins,33,Centre-Forward,Rotherham,Loan,in,0,Championship,2002,2002/2003
Bristol City,Antoine Hey,32,Right Midfield,Without Club,-,in,0,Championship,2002,2002/2003
Bristol City,Darren Jones,19,Centre-Back,Forest Green,"End of loanMay 31, 2003",in,0,Championship,2002,2002/2003
Bristol City,Liam Rosenior,17,Right-Back,Bristol City U18,-,in,0,Championship,2002,2002/2003
Bristol City,Kevin Amankwaah,20,Centre-Back,Torquay United,"End of loanFeb 1, 2003",in,0,Championship,2002,2002/2003
Bristol City,Robin Hulbert,23,Defensive Midfield,Shrewsbury,"End of loanMay 4, 2003",in,0,Championship,2002,2002/2003
Bristol City,Simon Clist,21,Left Midfield,Torquay United,"End of loanMay 4, 2003",in,0,Championship,2002,2002/2003
Bristol City,Leroy Lita,17,Centre-Forward,Bristol City U18,-,in,0,Championship,2002,2002/2003
Bristol City,Darren Jones,16,Centre-Back,Bristol City U18,-,in,0,Championship,2002,2002/2003
Bristol City,Kevin Amankwaah,20,Centre-Back,Torquay United,Loan,out,0,Championship,2002,2002/2003
Bristol City,Robin Hulbert,23,Defensive Midfield,Shrewsbury,Loan,out,0,Championship,2002,2002/2003
Bristol City,Tom Jordan,21,Centre-Back,Southend United,Free Transfer,out,0,Championship,2002,2002/2003
Bristol City,Mark Lever,32,Defender,Mansfield Town,Free Transfer,out,0,Championship,2002,2002/2003
Bristol City,Kayode Odejayi,20,Centre-Forward,Forest Green,Free Transfer,out,0,Championship,2002,2002/2003
Bristol City,Simon Clist,21,Left Midfield,Torquay United,Loan,out,0,Championship,2002,2002/2003
Bristol City,Damian Spencer,20,Centre-Forward,Cheltenham Town,Free Transfer,out,0,Championship,2002,2002/2003
Bristol City,Darren Jones,19,Centre-Back,Forest Green,Loan,out,0,Championship,2002,2002/2003
Bristol City,Ben Foster,19,Goalkeeper,Stoke City,"End of loanDec 1, 2002",out,0,Championship,2002,2002/2003
Bristol City,Mark Robins,33,Centre-Forward,Rotherham,"End of loanMar 19, 2003",out,0,Championship,2002,2002/2003
Bristol City,Steve Jones,32,Forward,Retired,-,out,0,Championship,2002,2002/2003
Bristol City,Boaz Myhill,19,Goalkeeper,Aston Villa,"End of loanOct 1, 2002",out,0,Championship,2002,2002/2003
Bristol City,Craig Fagan,20,Centre-Forward,Birmingham,"End of loanMay 14, 2003",out,0,Championship,2002,2002/2003
Nottingham Forest,Marcus Hall,26,Left-Back,Stoke City,Loan,in,0,Championship,2002,2002/2003
Nottingham Forest,Des Walker,36,Centre-Back,Sheff Wed,Free Transfer,in,0,Championship,2002,2002/2003
Nottingham Forest,Darren Huckerby,26,Right Winger,Man City,Loan,in,0,Championship,2002,2002/2003
Nottingham Forest,Mickaël Antoine-Curier,19,Centre-Forward,Preston NE,Free Transfer,in,0,Championship,2002,2002/2003
Nottingham Forest,Benjamin Gavanon,22,Central Midfield,Marseille,Loan,in,0,Championship,2002,2002/2003
Nottingham Forest,Scott Tynan,18,Goalkeeper,Wigan,Free Transfer,in,0,Championship,2002,2002/2003
Nottingham Forest,Davy Oyen,26,Left-Back,RSC Anderlecht,?,in,NA,Championship,2002,2002/2003
Nottingham Forest,Eoin Jess,31,Second Striker,Bradford,?,in,NA,Championship,2002,2002/2003
Nottingham Forest,Wes Morgan,18,Centre-Back,Nottingham U18,-,in,0,Championship,2002,2002/2003
Nottingham Forest,Brian Cash,19,Right Midfield,Swansea,"End of loanNov 1, 2002",in,0,Championship,2002,2002/2003
Nottingham Forest,Michael Dawson,18,Centre-Back,Nottingham U18,-,in,0,Championship,2002,2002/2003
Nottingham Forest,Wes Morgan,19,Centre-Back,Kidderminster,"End of loanMay 1, 2003",in,0,Championship,2002,2002/2003
Nottingham Forest,Tony Vaughan,27,Left-Back,Mansfield Town,"End of loanNov 12, 2002",in,0,Championship,2002,2002/2003
Nottingham Forest,David Prutton,21,Central Midfield,Southampton,£3.38m,out,3.38,Championship,2002,2002/2003
Nottingham Forest,Andy Gray,24,Centre-Forward,Bradford,Free Transfer,out,0,Championship,2002,2002/2003
Nottingham Forest,Brian Cash,19,Right Midfield,Swansea,Loan,out,0,Championship,2002,2002/2003
Nottingham Forest,Wes Morgan,19,Centre-Back,Kidderminster,Loan,out,0,Championship,2002,2002/2003
Nottingham Forest,Nicky Summerbee,30,Right Midfield,Leicester,Free Transfer,out,0,Championship,2002,2002/2003
Nottingham Forest,Gareth Edds,21,Defensive Midfield,Swindon Town,Free Transfer,out,0,Championship,2002,2002/2003
Nottingham Forest,Tony Vaughan,27,Left-Back,Motherwell FC,Free Transfer,out,0,Championship,2002,2002/2003
Nottingham Forest,Mickaël Antoine-Curier,19,Centre-Forward,Brentford,Loan,out,0,Championship,2002,2002/2003
Nottingham Forest,Arif Karaoglan,16,Right Winger,Saarbrücken II,Free Transfer,out,0,Championship,2002,2002/2003
Nottingham Forest,Gary Jones,27,Attacking Midfield,Tranmere Rovers,Free Transfer,out,0,Championship,2002,2002/2003
Nottingham Forest,Tony Vaughan,27,Left-Back,Mansfield Town,Loan,out,0,Championship,2002,2002/2003
Nottingham Forest,Liam Kearney,19,Left Midfield,Cork City,Free Transfer,out,0,Championship,2002,2002/2003
Nottingham Forest,Benjamin Gavanon,22,Central Midfield,Marseille,"End of loanMay 31, 2003",out,0,Championship,2002,2002/2003
Nottingham Forest,Darren Huckerby,27,Right Winger,Man City,"End of loanMay 1, 2003",out,0,Championship,2002,2002/2003
Nottingham Forest,Marcus Hall,26,Left-Back,Stoke City,"End of loanMar 1, 2003",out,0,Championship,2002,2002/2003
Swansea City,Roberto Martínez,29,Midfielder,Walsall,Free Transfer,in,0,Championship,2002,2002/2003
Swansea City,Brad Maylett,22,Right Midfield,Burnley,Free Transfer,in,0,Championship,2002,2002/2003
Swansea City,Marc Richards,20,Centre-Forward,Blackburn,Loan,in,0,Championship,2002,2002/2003
Swansea City,Neil Cutler,26,Goalkeeper,Stoke City,Loan,in,0,Championship,2002,2002/2003
Swansea City,David Theobald,23,Centre-Back,Brentford,Free Transfer,in,0,Championship,2002,2002/2003
Swansea City,Alan Tate,20,Centre-Back,Man Utd,Loan,in,0,Championship,2002,2002/2003
Swansea City,David Smith,34,Attacking Midfield,Grimsby Town,Free Transfer,in,0,Championship,2002,2002/2003
Swansea City,Brian Cash,19,Right Midfield,Nottm Forest,Loan,in,0,Championship,2002,2002/2003
Swansea City,Leon Britton,20,Central Midfield,West Ham U21,Loan,in,0,Championship,2002,2002/2003
Swansea City,Lenny Johnrose,33,Defensive Midfield,Bury,?,in,NA,Championship,2002,2002/2003
Swansea City,Jamie Wood,23,Forward,Halifax Town,?,in,NA,Championship,2002,2002/2003
Swansea City,Kevin Nugent,33,Forward,Leyton Orient,Loan,in,0,Championship,2002,2002/2003
Swansea City,Kieron Durkan,29,Midfielder,Rochdale,?,in,NA,Championship,2002,2002/2003
Swansea City,Kevin Nugent,33,Forward,Leyton Orient,?,in,NA,Championship,2002,2002/2003
