club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Derby County,Mikkel Beck,27,Centre-Forward,LOSC Lille,£315k,out,0.315,Championship,2000,2000/2001
Derby County,Con Blatsis,23,Centre-Back,Sheff Wed,Loan,out,0,Championship,2000,2000/2001
Derby County,Lee Morris,20,Centre-Forward,Huddersfield,Loan,out,0,Championship,2000,2000/2001
Derby County,Marc Bridge-Wilkinson,21,Central Midfield,Port Vale,Free Transfer,out,0,Championship,2000,2000/2001
Derby County,Stefan Schnoor,29,Centre-Back,VfL Wolfsburg,Free Transfer,out,0,Championship,2000,2000/2001
Derby County,Vasilios Borbokis,31,Right-Back,PAOK Salonika,Free Transfer,out,0,Championship,2000,2000/2001
Derby County,Tony Dorigo,34,Left-Back,Stoke City,Free Transfer,out,0,Championship,2000,2000/2001
Derby County,Richard Knight,20,Goalkeeper,Oxford United,?,out,NA,Championship,2000,2000/2001
Derby County,Lars Bohinen,31,Central Midfield,Lyngby BK,?,out,NA,Championship,2000,2000/2001
Derby County,Giorgi Kinkladze,26,Attacking Midfield,Ajax,"End of loanJun 30, 2000",out,0,Championship,2000,2000/2001
Middlesbrough FC,Ugo Ehiogu,27,Centre-Back,Aston Villa,£10.98m,in,10.98,Championship,2000,2000/2001
Middlesbrough FC,Christian Karembeu,29,Defensive Midfield,Real Madrid,£7.88m,in,7.88,Championship,2000,2000/2001
Middlesbrough FC,Joseph-Désiré Job,22,Centre-Forward,Lens,£4.05m,in,4.05,Championship,2000,2000/2001
Middlesbrough FC,Alen Boksic,30,Centre-Forward,Lazio,£3.11m,in,3.11,Championship,2000,2000/2001
Middlesbrough FC,Noel Whelan,25,Centre-Forward,Coventry,£2.70m,in,2.7,Championship,2000,2000/2001
Middlesbrough FC,Dean Windass,31,Centre-Forward,Bradford,£810k,in,0.81,Championship,2000,2000/2001
Middlesbrough FC,Mark Crossley,31,Goalkeeper,Nottm Forest,Free Transfer,in,0,Championship,2000,2000/2001
Middlesbrough FC,Paul Okon,28,Defensive Midfield,Fiorentina,?,in,NA,Championship,2000,2000/2001
Middlesbrough FC,Arthuro,17,Centre-Forward,Criciúma EC,?,in,NA,Championship,2000,2000/2001
Middlesbrough FC,Sam Russell,17,Goalkeeper,Boro U18,-,in,0,Championship,2000,2000/2001
Middlesbrough FC,Stuart Parnaby,17,Right-Back,Boro U18,-,in,0,Championship,2000,2000/2001
Middlesbrough FC,Andy Campbell,22,Centre-Forward,Bolton,"End of loanMay 1, 2001",in,0,Championship,2000,2000/2001
Middlesbrough FC,Stuart Parnaby,18,Right-Back,Halifax Town,"End of loanDec 1, 2000",in,0,Championship,2000,2000/2001
Middlesbrough FC,Brad Jones,18,Goalkeeper,Boro U18,-,in,0,Championship,2000,2000/2001
Middlesbrough FC,Christian Hanson,18,Defender,Boro U18,-,in,0,Championship,2000,2000/2001
Middlesbrough FC,Marlon Beresford,30,Goalkeeper,Wolves,"End of loanSep 1, 2000",in,0,Championship,2000,2000/2001
Middlesbrough FC,Christian Hanson,19,Defender,Cambridge Utd.,"End of loanMay 7, 2001",in,0,Championship,2000,2000/2001
Middlesbrough FC,Neil Maddison,31,Midfielder,Barnsley FC,"End of loanNov 13, 2000",in,0,Championship,2000,2000/2001
Middlesbrough FC,Marlon Beresford,31,Goalkeeper,Sheff Wed,"End of loanFeb 1, 2001",in,0,Championship,2000,2000/2001
Middlesbrough FC,Craig Harrison,22,Defender,Crystal Palace,"End of loanAug 31, 2000",in,0,Championship,2000,2000/2001
Middlesbrough FC,Neil Maddison,31,Midfielder,Bristol City,"End of loanMay 7, 2001",in,0,Championship,2000,2000/2001
Middlesbrough FC,Steve Baker,22,Defender,Hartlepool Utd.,"End of loanNov 12, 2000",in,0,Championship,2000,2000/2001
Middlesbrough FC,Christian Ziege,28,Left Midfield,Liverpool,£8.10m,out,8.1,Championship,2000,2000/2001
Middlesbrough FC,Alun Armstrong,25,Centre-Forward,Ipswich,£675k,out,0.675,Championship,2000,2000/2001
Middlesbrough FC,Craig Harrison,22,Defender,Crystal Palace,£225k,out,0.225,Championship,2000,2000/2001
Middlesbrough FC,Stuart Parnaby,18,Right-Back,Halifax Town,Loan,out,0,Championship,2000,2000/2001
Middlesbrough FC,Neil Maddison,31,Midfielder,Bristol City,Loan,out,0,Championship,2000,2000/2001
Middlesbrough FC,Sean Prunty,19,Defender,Shamrock Rovers,Free Transfer,out,0,Championship,2000,2000/2001
Middlesbrough FC,Neil Maddison,31,Midfielder,Darlington,Free Transfer,out,0,Championship,2000,2000/2001
Middlesbrough FC,Ben Roberts,25,Goalkeeper,Charlton,Free Transfer,out,0,Championship,2000,2000/2001
Middlesbrough FC,Steve Baker,22,Defender,Hartlepool Utd.,Loan,out,0,Championship,2000,2000/2001
Middlesbrough FC,Neil Maddison,31,Midfielder,Barnsley FC,Loan,out,0,Championship,2000,2000/2001
Middlesbrough FC,Marlon Beresford,31,Goalkeeper,Sheff Wed,Loan,out,0,Championship,2000,2000/2001
Middlesbrough FC,Christian Hanson,19,Defender,Cambridge Utd.,Loan,out,0,Championship,2000,2000/2001
Middlesbrough FC,Paul Gascoigne,33,Attacking Midfield,Everton,Free Transfer,out,0,Championship,2000,2000/2001
Middlesbrough FC,Marlon Beresford,30,Goalkeeper,Wolves,Loan,out,0,Championship,2000,2000/2001
Middlesbrough FC,Andy Campbell,21,Centre-Forward,Bolton,"End of loanMar 1, 2001",out,0,Championship,2000,2000/2001
Middlesbrough FC,Juninho Paulista,27,Attacking Midfield,Atlético Madrid,"End of loanJun 30, 2000",out,0,Championship,2000,2000/2001
Bristol City,Lee Peacock,23,Centre-Forward,Man City,£810k,in,0.81,Championship,2000,2000/2001
Bristol City,Lee Matthews,22,Central Midfield,Leeds,£135k,in,0.135,Championship,2000,2000/2001
Bristol City,Mark Lever,30,Defender,Grimsby Town,Free Transfer,in,0,Championship,2000,2000/2001
Bristol City,Neil Maddison,31,Midfielder,Middlesbrough,Loan,in,0,Championship,2000,2000/2001
Bristol City,Lourenço,17,Centre-Forward,Sporting B,Loan,in,0,Championship,2000,2000/2001
Bristol City,Graham Barrett,19,Centre-Forward,Arsenal,Loan,in,0,Championship,2000,2000/2001
Bristol City,Dani Rodrigues,20,Left Winger,Southampton,Loan,in,0,Championship,2000,2000/2001
Bristol City,Ben Wright,20,Centre-Forward,Woking FC,?,in,NA,Championship,2000,2000/2001
Bristol City,Damian Spencer,19,Centre-Forward,Exeter City,"End of loanMay 1, 2001",in,0,Championship,2000,2000/2001
Bristol City,Steve Jones,30,Forward,Wycombe,"End of loanNov 8, 2000",in,0,Championship,2000,2000/2001
Bristol City,Craig Woodman,17,Left-Back,Bristol City U18,-,in,0,Championship,2000,2000/2001
Bristol City,Alan Miller,30,Goalkeeper,Blackburn,,in,NA,Championship,2000,2000/2001
Bristol City,Damian Spencer,19,Centre-Forward,Exeter City,Loan,out,0,Championship,2000,2000/2001
Bristol City,Steve Jones,30,Forward,Wycombe,Loan,out,0,Championship,2000,2000/2001
Bristol City,Ben Wright,20,Centre-Forward,Viking FK,Free Transfer,out,0,Championship,2000,2000/2001
Bristol City,Ben Wright,20,Centre-Forward,Woking FC,Free Transfer,out,0,Championship,2000,2000/2001
Bristol City,Matthew Hewlett,24,Midfielder,Swindon Town,Free Transfer,out,0,Championship,2000,2000/2001
Bristol City,Andy Jordan,20,Defender,Cardiff,£33k,out,0.033,Championship,2000,2000/2001
Bristol City,Ivan Testemiţanu,27,Right-Back,Zimbru Chisinau,?,out,NA,Championship,2000,2000/2001
Bristol City,Greg Goodridge,29,Forward,Cheltenham Town,?,out,NA,Championship,2000,2000/2001
Bristol City,Neil Maddison,31,Midfielder,Middlesbrough,"End of loanMay 7, 2001",out,0,Championship,2000,2000/2001
Bristol City,Graham Barrett,19,Centre-Forward,Arsenal,"End of loanDec 31, 2000",out,0,Championship,2000,2000/2001
Bristol City,Alan Miller,30,Goalkeeper,Coventry,,out,NA,Championship,2000,2000/2001
Nottingham Forest,David Johnson,24,Left Winger,Ipswich,£4.05m,in,4.05,Championship,2000,2000/2001
Nottingham Forest,Eugen Bopp,16,Central Midfield,FC Bayern U19,£450k,in,0.45,Championship,2000,2000/2001
Nottingham Forest,Jack Lester,24,Centre-Forward,Grimsby Town,£315k,in,0.315,Championship,2000,2000/2001
Nottingham Forest,Robbie Blake,24,Second Striker,Bradford,Loan,in,0,Championship,2000,2000/2001
Nottingham Forest,Pascal Formann,17,Goalkeeper,Duisburg U19,Free Transfer,in,0,Championship,2000,2000/2001
Nottingham Forest,Matthew Upson,21,Centre-Back,Arsenal,Loan,in,0,Championship,2000,2000/2001
Nottingham Forest,Francis Benali,32,Left-Back,Southampton,Loan,in,0,Championship,2000,2000/2001
Nottingham Forest,Steve Collis,19,Goalkeeper,Barnet,Free Transfer,in,0,Championship,2000,2000/2001
Nottingham Forest,Jim Brennan,23,Left Midfield,Huddersfield,"End of loanMay 1, 2001",in,0,Championship,2000,2000/2001
Nottingham Forest,Andy Reid,17,Left Midfield,Nottingham U18,-,in,0,Championship,2000,2000/2001
Nottingham Forest,Barry Roche,18,Goalkeeper,Nottingham U18,-,in,0,Championship,2000,2000/2001
Nottingham Forest,Matthew Turner,18,Forward,Nottingham U18,-,in,0,Championship,2000,2000/2001
Nottingham Forest,Nigel Quashie,21,Central Midfield,Portsmouth,£810k,out,0.81,Championship,2000,2000/2001
Nottingham Forest,Dougie Freedman,26,Centre-Forward,Crystal Palace,£675k,out,0.675,Championship,2000,2000/2001
Nottingham Forest,Jim Brennan,23,Left Midfield,Huddersfield,Loan,out,0,Championship,2000,2000/2001
Nottingham Forest,Mark Crossley,31,Goalkeeper,Middlesbrough,Free Transfer,out,0,Championship,2000,2000/2001
Nottingham Forest,Ian Woan,32,Attacking Midfield,Barnsley FC,Free Transfer,out,0,Championship,2000,2000/2001
Nottingham Forest,Francis Benali,32,Left-Back,Southampton,"End of loanMay 1, 2001",out,0,Championship,2000,2000/2001
Nottingham Forest,Carlos Merino,20,Attacking Midfield,Athletic,Free Transfer,out,0,Championship,2000,2000/2001
Nottingham Forest,Thierry Bonalair,34,Left-Back,FC Zürich,?,out,NA,Championship,2000,2000/2001
Nottingham Forest,Mark Goodlad,20,Goalkeeper,Port Vale,?,out,NA,Championship,2000,2000/2001
Nottingham Forest,Gianluca Petrachi,31,Midfielder,Perugia,?,out,NA,Championship,2000,2000/2001
Nottingham Forest,Ben Olsen,23,Right Midfield,D.C. United,"End of loanDec 31, 2000",out,0,Championship,2000,2000/2001
Nottingham Forest,Matthew Upson,21,Centre-Back,Arsenal,"End of loanDec 31, 2000",out,0,Championship,2000,2000/2001
Nottingham Forest,Robbie Blake,24,Second Striker,Bradford,"End of loanNov 1, 2000",out,0,Championship,2000,2000/2001
Swansea City,Matthias Verschave,22,Centre-Forward,Paris SG B,Free Transfer,in,0,Championship,2000,2000/2001
Swansea City,Nicolas Fabiano,19,Central Midfield,Paris SG B,Loan,in,0,Championship,2000,2000/2001
Swansea City,Giovanni Savarese,30,Centre-Forward,Quakes,?,in,NA,Championship,2000,2000/2001
Swansea City,Julian Alsop,27,Centre-Forward,Cheltenham Town,Free Transfer,out,0,Championship,2000,2000/2001
Swansea City,Jamie Harris,21,Centre-Back,Waterford Bohemians,Free Transfer,out,0,Championship,2000,2000/2001
Swansea City,Tommy Mutton,23,Forward,Rhyl FC,?,out,NA,Championship,2000,2000/2001
Swansea City,Tony Bird,25,Forward,Kidderminster,?,out,NA,Championship,2000,2000/2001
Swansea City,Nicolas Fabiano,19,Central Midfield,Paris SG B,"End of loanJan 31, 2001",out,0,Championship,2000,2000/2001
Brentford FC,Mark McCammon,21,Centre-Forward,Charlton,£135k,in,0.135,Championship,2000,2000/2001
Brentford FC,Eddie Hutchinson,18,Central Midfield,Sutton Utd,£95k,in,0.095,Championship,2000,2000/2001
Brentford FC,Jay Lovett,22,Centre-Back,Crawley Town,Free Transfer,in,0,Championship,2000,2000/2001
Brentford FC,Jean-Philippe Javary,22,Midfielder,Raith Rovers,Free Transfer,in,0,Championship,2000,2000/2001
