club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
FK Moskau,Dmitri Kirichenko,29,Centre-Forward,Saturn,£1.35m,out,1.35,Premier Liga,2006,2006/2007
FK Moskau,Aleksandr Filimonov,33,Goalkeeper,Nea Salamis,Free Transfer,out,0,Premier Liga,2006,2006/2007
FK Moskau,Budun Budunov,31,Centre-Forward,Anzhi,Free Transfer,out,0,Premier Liga,2006,2006/2007
FK Moskau,Jerry-Christian Tchuisse,31,Right-Back,Terek Grozny,Free Transfer,out,0,Premier Liga,2006,2006/2007
FK Moskau,Dilaver Zrnanovic,22,Centre-Back,Daugavpils,Loan,out,0,Premier Liga,2006,2006/2007
FK Moskau,Dmitri Golubov,21,Centre-Forward,Torpedo Moscow,Loan,out,0,Premier Liga,2006,2006/2007
FK Moskau,Kirill Orlov,23,Right-Back,Khimki,Loan,out,0,Premier Liga,2006,2006/2007
FK Moskau,Stanton Fredericks,28,Attacking Midfield,Orlando Pirates,?,out,NA,Premier Liga,2006,2006/2007
FK Moskau,Valeri Leonov,26,Right Midfield,FK Moskau II,-,out,0,Premier Liga,2006,2006/2007
Amkar Perm,Georgi Peev,27,Right Midfield,Dynamo 2 Kyiv,£360k,in,0.36,Premier Liga,2006,2006/2007
Amkar Perm,Tomislav Dujmovic,25,Central Midfield,Medjimurje,£270k,in,0.27,Premier Liga,2006,2006/2007
Amkar Perm,Marko Milovanovic,24,Centre-Back,SK Tavriya,£270k,in,0.27,Premier Liga,2006,2006/2007
Amkar Perm,Toni Soldevilla,28,Centre-Back,Apol. Limassol,£135k,in,0.135,Premier Liga,2006,2006/2007
Amkar Perm,Nikola Drincic,22,Defensive Midfield,Gaziantepspor,Free Transfer,in,0,Premier Liga,2006,2006/2007
Amkar Perm,Miklós Gaál,25,Left-Back,Hajduk Split,Free Transfer,in,0,Premier Liga,2006,2006/2007
Amkar Perm,Sergey Narubin,25,Goalkeeper,Dinamo Bryansk,?,in,NA,Premier Liga,2006,2006/2007
Amkar Perm,Evgeni Yordanov,28,Centre-Forward,CSKA Sofia,Free Transfer,out,0,Premier Liga,2006,2006/2007
Amkar Perm,Noureddine Ziyati,32,Attacking Midfield,Al Sailiya,Free Transfer,out,0,Premier Liga,2006,2006/2007
Amkar Perm,Roman Vorobjov,22,Central Midfield,Khimki,Free Transfer,out,0,Premier Liga,2006,2006/2007
Amkar Perm,Aleksey Stepanov,29,Goalkeeper,Shinnik,?,out,NA,Premier Liga,2006,2006/2007
Amkar Perm,Erik Lincar,27,Defensive Midfield,FC National,?,out,NA,Premier Liga,2006,2006/2007
Amkar Perm,Albert Sarkisyan,31,Right Midfield,Terek Grozny,?,out,NA,Premier Liga,2006,2006/2007
Amkar Perm,Oleksandr Shutov,31,Right Midfield,SK Tavriya,?,out,NA,Premier Liga,2006,2006/2007
Amkar Perm,Evgeni Shcherbakov,20,Attacking Midfield,Amkar Perm II,-,out,0,Premier Liga,2006,2006/2007
Amkar Perm,Ildar Akhmetzyanov,23,Defensive Midfield,Amkar Perm II,-,out,0,Premier Liga,2006,2006/2007
Luch Vladivostok,Marek Cech,30,Goalkeeper,Slovan Liberec,£374k,in,0.374,Premier Liga,2006,2006/2007
Luch Vladivostok,Hristijan Kirovski,21,Centre-Forward,Ethnikos,Free Transfer,in,0,Premier Liga,2006,2006/2007
Luch Vladivostok,Igor Kralevski,28,Centre-Back,Hajduk Split,Free Transfer,in,0,Premier Liga,2006,2006/2007
Luch Vladivostok,Aleksandr Chikhradze,31,Goalkeeper,Spartak Nalchik,Free Transfer,in,0,Premier Liga,2006,2006/2007
Luch Vladivostok,Nenad Stojanovic,27,Centre-Forward,FC Brüssel,Free Transfer,in,0,Premier Liga,2006,2006/2007
Luch Vladivostok,Georgi Bazaev,27,Left Midfield,Alania,Free Transfer,in,0,Premier Liga,2006,2006/2007
Luch Vladivostok,Semen Melnikov,21,Second Striker,Zenit II,Loan,in,0,Premier Liga,2006,2006/2007
Luch Vladivostok,Sergey Shtanyuk,32,Centre-Back,Metalurh Z.,?,in,NA,Premier Liga,2006,2006/2007
Luch Vladivostok,Sergey Kuznetsov,20,Central Midfield,Loko Moscow II,Loan,in,0,Premier Liga,2006,2006/2007
Luch Vladivostok,Aleksandr Tikhonovetski,27,Centre-Forward,Ban,?,in,NA,Premier Liga,2006,2006/2007
Luch Vladivostok,Roman Monarev,26,Centre-Forward,KamAZ,?,in,NA,Premier Liga,2006,2006/2007
Luch Vladivostok,Rade Novkovic,26,Centre-Back,Rad,?,in,NA,Premier Liga,2006,2006/2007
Luch Vladivostok,Willer,27,Attacking Midfield,Orel,"End of loanDec 31, 2006",in,0,Premier Liga,2006,2006/2007
Luch Vladivostok,Kirill Makarov,19,Attacking Midfield,Khimki,£203k,out,0.203,Premier Liga,2006,2006/2007
Luch Vladivostok,Aleksandr Cherkes,30,Right-Back,Shinnik,Free Transfer,out,0,Premier Liga,2006,2006/2007
Luch Vladivostok,Roman Gerus,26,Goalkeeper,Rostov,Free Transfer,out,0,Premier Liga,2006,2006/2007
Luch Vladivostok,Georgi Lomaia,27,Goalkeeper,Carl Zeiss Jena,Free Transfer,out,0,Premier Liga,2006,2006/2007
Luch Vladivostok,Stanislav Reznikov,20,Right-Back,Nosta,Loan,out,0,Premier Liga,2006,2006/2007
Luch Vladivostok,Roman Monarev,26,Centre-Forward,Shinnik,?,out,NA,Premier Liga,2006,2006/2007
Luch Vladivostok,Willer,26,Attacking Midfield,Orel,Loan,out,0,Premier Liga,2006,2006/2007
Luch Vladivostok,Aleksandr Tikhonovetski,27,Centre-Forward,Ban,?,out,NA,Premier Liga,2006,2006/2007
Luch Vladivostok,Dmitri Davydov,31,Left-Back,Zenit 2 S-Pb,?,out,NA,Premier Liga,2006,2006/2007
Luch Vladivostok,Roman Romanov,25,Centre-Back,Zenit 2 S-Pb,?,out,NA,Premier Liga,2006,2006/2007
Luch Vladivostok,Vladimir Kazakov,36,Central Midfield,Shinnik,?,out,NA,Premier Liga,2006,2006/2007
Luch Vladivostok,Hristijan Kirovski,21,Centre-Forward,Vardar,?,out,NA,Premier Liga,2006,2006/2007
Luch Vladivostok,Gennadi Tumilovich,35,Goalkeeper,Dinamo Minsk,?,out,NA,Premier Liga,2006,2006/2007
Luch Vladivostok,Aleksandr Petukhov,26,Centre-Forward,Dinamo S-Pb,?,out,NA,Premier Liga,2006,2006/2007
Luch Vladivostok,Willer,27,Attacking Midfield,Suduva,?,out,NA,Premier Liga,2006,2006/2007
Luch Vladivostok,Oleg Korolev,31,Goalkeeper,Baltika,?,out,NA,Premier Liga,2006,2006/2007
Luch Vladivostok,Andrey Movsesyan,31,Centre-Forward,Terek Grozny,?,out,NA,Premier Liga,2006,2006/2007
Luch Vladivostok,Artem Beketov,22,Defensive Midfield,Without Club,-,out,0,Premier Liga,2006,2006/2007
Luch Vladivostok,Sergey Kuznetsov,20,Central Midfield,Loko Moscow II,"End of loanDec 31, 2006",out,0,Premier Liga,2006,2006/2007
FK Khimki,Vule Trivunovic,23,Centre-Back,FK Sarajevo,£225k,in,0.225,Premier Liga,2006,2006/2007
FK Khimki,Kirill Makarov,19,Attacking Midfield,Luch Vladivostok,£203k,in,0.203,Premier Liga,2006,2006/2007
FK Khimki,Roman Shirokov,25,Central Midfield,Rubin Kazan,£180k,in,0.18,Premier Liga,2006,2006/2007
FK Khimki,Dragan Blatnjak,25,Right Winger,Hajduk Split,£135k,in,0.135,Premier Liga,2006,2006/2007
FK Khimki,Mantas Samusiovas,27,Centre-Back,Torpedo Moscow,£113k,in,0.113,Premier Liga,2006,2006/2007
FK Khimki,Ajdin Maksumic,21,Defensive Midfield,FK Sarajevo,£90k,in,0.09,Premier Liga,2006,2006/2007
FK Khimki,Roman Vorobjov,22,Central Midfield,Amkar Perm,Free Transfer,in,0,Premier Liga,2006,2006/2007
FK Khimki,Andrey Chichkin,29,Goalkeeper,Rostov,Free Transfer,in,0,Premier Liga,2006,2006/2007
FK Khimki,Andrei Stepanov,27,Centre-Back,Torpedo Moscow,Free Transfer,in,0,Premier Liga,2006,2006/2007
FK Khimki,Mate Dragicevic,26,Centre-Forward,Hajduk Split,Free Transfer,in,0,Premier Liga,2006,2006/2007
FK Khimki,Aleksandr Kharitonov,23,Left Midfield,Saturn,Loan,in,0,Premier Liga,2006,2006/2007
FK Khimki,Aleksandr Evstafjev,21,Centre-Forward,Zenit II,Loan,in,0,Premier Liga,2006,2006/2007
FK Khimki,Aleksandr Antipenko,24,Centre-Forward,CSKA Moscow,?,in,NA,Premier Liga,2006,2006/2007
FK Khimki,Dmitri Parfenov,31,Right-Back,Dinamo Moscow,?,in,NA,Premier Liga,2006,2006/2007
FK Khimki,Bozidar Cosic,23,Centre-Back,Zeleznik Belgr.,?,in,NA,Premier Liga,2006,2006/2007
FK Khimki,Kirill Orlov,23,Right-Back,FK Moskau,Loan,in,0,Premier Liga,2006,2006/2007
FK Khimki,Nastja Ceh,28,Attacking Midfield,Without Club,-,in,0,Premier Liga,2006,2006/2007
FK Khimki,Maksim Ermak,30,Centre-Forward,Volgar-Gazprom,"End of loanDec 1, 2006",in,0,Premier Liga,2006,2006/2007
FK Khimki,Kirill Makarov,19,Attacking Midfield,Metall-Kuzbass,£180k,out,0.18,Premier Liga,2006,2006/2007
FK Khimki,Georgi Mikadze,23,Left-Back,Salyut Belgorod,£113k,out,0.113,Premier Liga,2006,2006/2007
FK Khimki,Stanislav Murygin,22,Second Striker,Spartak-MZK,Free Transfer,out,0,Premier Liga,2006,2006/2007
FK Khimki,Eduard Mor,29,Centre-Back,Torpedo Moscow,Free Transfer,out,0,Premier Liga,2006,2006/2007
FK Khimki,Anton Brusnikin,20,Central Midfield,Petrotrest,Free Transfer,out,0,Premier Liga,2006,2006/2007
FK Khimki,Igor Voznesenski,21,Right Midfield,Shinnik,?,out,NA,Premier Liga,2006,2006/2007
FK Khimki,Sergey Lebedkov,25,Right Winger,Tom Tomsk,?,out,NA,Premier Liga,2006,2006/2007
FK Khimki,Maksim Ermak,30,Centre-Forward,Salyut Belgorod,?,out,NA,Premier Liga,2006,2006/2007
FK Khimki,Bozidar Cosic,24,Centre-Back,SV Wallern,?,out,NA,Premier Liga,2006,2006/2007
FK Khimki,Andrey Kondrashov,34,Centre-Back,Dinamo S-Pb,?,out,NA,Premier Liga,2006,2006/2007
FK Khimki,Vladislav Khatazhenkov,22,Left-Back,Nosta,?,out,NA,Premier Liga,2006,2006/2007
FK Khimki,Aleksey Revyakin,24,Centre-Back,Salyut Belgorod,?,out,NA,Premier Liga,2006,2006/2007
FK Khimki,Mate Dragicevic,27,Centre-Forward,NK Istra,?,out,NA,Premier Liga,2006,2006/2007
FK Khimki,Denis Mashkarin,33,Centre-Back,Retired,-,out,0,Premier Liga,2006,2006/2007
FK Khimki,Petr Bukievskiy,21,Goalkeeper,Without Club,-,out,0,Premier Liga,2006,2006/2007
FK Khimki,Vladimir Beschastnykh,33,Centre-Forward,Without Club,-,out,0,Premier Liga,2006,2006/2007
FK Khimki,Aleksandr Kharitonov,23,Left Midfield,Saturn,"End of loanDec 31, 2006",out,0,Premier Liga,2006,2006/2007
Tom Tomsk,Sergey Serdyukov,25,Centre-Forward,Dinamo Makhachkala,£450k,in,0.45,Premier Liga,2006,2006/2007
Tom Tomsk,Igor Novakovic,27,Forward,HNK Rijeka,£315k,in,0.315,Premier Liga,2006,2006/2007
Tom Tomsk,Vitali Bulyga,26,Centre-Forward,KS Samara,£270k,in,0.27,Premier Liga,2006,2006/2007
Tom Tomsk,Aleksandr Shirko,30,Centre-Forward,Shinnik,Free Transfer,in,0,Premier Liga,2006,2006/2007
Tom Tomsk,Sergey Lebedkov,25,Right Winger,Khimki,?,in,NA,Premier Liga,2006,2006/2007
Tom Tomsk,Denys Onyshchenko,27,Central Midfield,Dynamo Kyiv,?,in,NA,Premier Liga,2006,2006/2007
Tom Tomsk,Dmitri Michkov,26,Defensive Midfield,Spartak Nalchik,?,in,NA,Premier Liga,2006,2006/2007
Tom Tomsk,Ruslan Mostovy,32,Centre-Back,Spartak Nalchik,?,in,NA,Premier Liga,2006,2006/2007
Tom Tomsk,Mikhail Vanev,25,Defensive Midfield,Zvezda Irkutsk,"End of loanDec 31, 2006",in,0,Premier Liga,2006,2006/2007
Tom Tomsk,Dmitri Tarasov,19,Defensive Midfield,Tom Tomsk II,-,in,0,Premier Liga,2006,2006/2007
Tom Tomsk,Pavel Pogrebnyak,23,Centre-Forward,Zenit S-Pb,£4.50m,out,4.5,Premier Liga,2006,2006/2007
Tom Tomsk,Branislav Krunic,27,Central Midfield,FK Moskau,£900k,out,0.9,Premier Liga,2006,2006/2007
Tom Tomsk,Stanislav Kuznetsov,19,Midfielder,Sibiryak Bratsk,Free Transfer,out,0,Premier Liga,2006,2006/2007
Tom Tomsk,Albert Borzenkov,33,Centre-Back,Shinnik,Free Transfer,out,0,Premier Liga,2006,2006/2007
Tom Tomsk,Andrius Skerla,29,Centre-Back,Vetra Vilnius,Free Transfer,out,0,Premier Liga,2006,2006/2007
Tom Tomsk,Atanas Bornosuzov,26,Midfielder,Levski Sofia,Free Transfer,out,0,Premier Liga,2006,2006/2007
Tom Tomsk,Oleg Sischin,31,Right Midfield,Avangard Kursk,Free Transfer,out,0,Premier Liga,2006,2006/2007
Tom Tomsk,Aleksandr Russkikh,23,Central Midfield,Chita,£36k,out,0.036,Premier Liga,2006,2006/2007
Tom Tomsk,Igor Novakovic,27,Forward,HNK Rijeka,Loan fee:£27k,out,0.027,Premier Liga,2006,2006/2007
Tom Tomsk,Sergey Rekhtin,32,Centre-Back,Dinamo Barnaul,?,out,NA,Premier Liga,2006,2006/2007
Tom Tomsk,Denys Onyshchenko,28,Central Midfield,Zorya Luhansk,?,out,NA,Premier Liga,2006,2006/2007
Tom Tomsk,Mikhail Vanev,25,Defensive Midfield,Chita,Loan,out,0,Premier Liga,2006,2006/2007
Tom Tomsk,Andrey Demkin,30,Centre-Forward,Career break,-,out,0,Premier Liga,2006,2006/2007
Saturn Ramenskoe,Dmitri Kirichenko,29,Centre-Forward,FK Moskau,£1.35m,in,1.35,Premier Liga,2006,2006/2007
Saturn Ramenskoe,Illiasu Shilla,23,Centre-Back,Asante Kotoko,£900k,in,0.9,Premier Liga,2006,2006/2007
Saturn Ramenskoe,Igor Lebedenko,23,Right Winger,Loko Moscow,£540k,in,0.54,Premier Liga,2006,2006/2007
Saturn Ramenskoe,Baffour Gyan,25,Centre-Forward,Dinamo Moscow,£405k,in,0.405,Premier Liga,2006,2006/2007
Saturn Ramenskoe,Andrey Karyaka,28,Left Winger,Benfica,Loan fee:£270k,in,0.27,Premier Liga,2006,2006/2007
Saturn Ramenskoe,Aleksey Botvinjev,25,Goalkeeper,Shakhtar II,£135k,in,0.135,Premier Liga,2006,2006/2007
Saturn Ramenskoe,Petr Nemov,23,Right Midfield,KS Samara,Free Transfer,in,0,Premier Liga,2006,2006/2007
Saturn Ramenskoe,Oleg Vlasov,21,Attacking Midfield,Zenit S-Pb,Free Transfer,in,0,Premier Liga,2006,2006/2007
Saturn Ramenskoe,Dusan Petkovic,32,Centre-Back,OFK Beograd,Free Transfer,in,0,Premier Liga,2006,2006/2007
Saturn Ramenskoe,Branislav Fodrek,25,Centre-Forward,Artmedia Brat.,Loan,in,0,Premier Liga,2006,2006/2007
Saturn Ramenskoe,Gogita Gogua,23,Central Midfield,Spartak Nalchik,?,in,NA,Premier Liga,2006,2006/2007
Saturn Ramenskoe,Jean,25,Centre-Forward,Corinthians,"End of loanApr 1, 2007",in,0,Premier Liga,2006,2006/2007
Saturn Ramenskoe,Jean,24,Centre-Forward,Vasco da Gama,"End of loanDec 1, 2006",in,0,Premier Liga,2006,2006/2007
Saturn Ramenskoe,Artem Pershin,18,Defensive Midfield,Saturn II,-,in,0,Premier Liga,2006,2006/2007
Saturn Ramenskoe,Jean,27,Centre-Back,Dinamo Moscow,"End of loanDec 1, 2006",in,0,Premier Liga,2006,2006/2007
Saturn Ramenskoe,Aleksandr Kharitonov,23,Left Midfield,Khimki,"End of loanDec 31, 2006",in,0,Premier Liga,2006,2006/2007
Saturn Ramenskoe,Daniel Montenegro,27,Attacking Midfield,River Plate,"End of loanJun 30, 2006",in,0,Premier Liga,2006,2006/2007
Saturn Ramenskoe,Antonio Barijho,29,Centre-Forward,CA Banfield,"End of loanJun 23, 2006",in,0,Premier Liga,2006,2006/2007
Saturn Ramenskoe,Daniel Montenegro,27,Attacking Midfield,Independiente,£3.15m,out,3.15,Premier Liga,2006,2006/2007
Saturn Ramenskoe,Antônio Géder,28,Centre-Back,Spartak Moscow,£1.62m,out,1.62,Premier Liga,2006,2006/2007
Saturn Ramenskoe,Adriano,26,Centre-Forward,Denizlispor,£360k,out,0.36,Premier Liga,2006,2006/2007
Saturn Ramenskoe,Freddy Bareiro,24,Centre-Forward,Libertad,£360k,out,0.36,Premier Liga,2006,2006/2007
Saturn Ramenskoe,Renat Sabitov,21,Defensive Midfield,Spartak Moscow,£180k,out,0.18,Premier Liga,2006,2006/2007
Saturn Ramenskoe,Nikola Jolovic,27,Centre-Back,Inter Baku,Free Transfer,out,0,Premier Liga,2006,2006/2007
Saturn Ramenskoe,Luka Vucko,22,Centre-Back,Hajduk Split,Free Transfer,out,0,Premier Liga,2006,2006/2007
Saturn Ramenskoe,Jean,27,Centre-Back,Rubin Kazan,Loan,out,0,Premier Liga,2006,2006/2007
Saturn Ramenskoe,Aleksandr Kharitonov,23,Left Midfield,Khimki,Loan,out,0,Premier Liga,2006,2006/2007
Saturn Ramenskoe,Jean,25,Centre-Forward,Fluminense,Loan,out,0,Premier Liga,2006,2006/2007
Saturn Ramenskoe,Jean,24,Centre-Forward,Corinthians,Loan,out,0,Premier Liga,2006,2006/2007
Saturn Ramenskoe,Jean,24,Centre-Forward,Vasco da Gama,Loan,out,0,Premier Liga,2006,2006/2007
Saturn Ramenskoe,Branislav Obzera,25,Right Winger,Artmedia Brat.,"End of loanDec 1, 2006",out,0,Premier Liga,2006,2006/2007
Saturn Ramenskoe,Branislav Fodrek,25,Centre-Forward,Artmedia Brat.,"End of loanDec 31, 2006",out,0,Premier Liga,2006,2006/2007
Saturn Ramenskoe,Spartak Gogniev,25,Centre-Forward,CSKA Moscow,"End of loanJun 30, 2006",out,0,Premier Liga,2006,2006/2007
Rubin Kazan,Sergey Budylin,27,Left-Back,Torpedo Moscow,£1.58m,in,1.58,Premier Liga,2006,2006/2007
Rubin Kazan,Selim Benachour,24,Attacking Midfield,Vit. Guimarães,£1.35m,in,1.35,Premier Liga,2006,2006/2007
Rubin Kazan,Christian Noboa,21,Central Midfield,CS Emelec,£1.35m,in,1.35,Premier Liga,2006,2006/2007
Rubin Kazan,Veljko Paunovic,29,Centre-Forward,Getafe,£720k,in,0.72,Premier Liga,2006,2006/2007
Rubin Kazan,Gabriel,24,Centre-Back,Leiria,£450k,in,0.45,Premier Liga,2006,2006/2007
Rubin Kazan,Petr Gitselov,23,Right Winger,Boden,£315k,in,0.315,Premier Liga,2006,2006/2007
Rubin Kazan,Fábio Felicio,24,Central Midfield,Real Sociedad,£315k,in,0.315,Premier Liga,2006,2006/2007
Rubin Kazan,Vitali Volkov,25,Left-Back,Torpedo Moscow,Free Transfer,in,0,Premier Liga,2006,2006/2007
Rubin Kazan,Jean,27,Centre-Back,Saturn,Loan,in,0,Premier Liga,2006,2006/2007
Rubin Kazan,Jaílson,25,Centre-Forward,Corinthians,?,in,NA,Premier Liga,2006,2006/2007
Rubin Kazan,Dong-hyun Kim,22,Centre-Forward,Braga,Loan,in,0,Premier Liga,2006,2006/2007
Rubin Kazan,Seon-kyu Kang,20,Defender,Konkuk Uni,?,in,NA,Premier Liga,2006,2006/2007
Rubin Kazan,Roman Shirokov,25,Central Midfield,Istra,"End of loanDec 31, 2006",in,0,Premier Liga,2006,2006/2007
Rubin Kazan,Cédric Roussel,28,Centre-Forward,Standard Liège,"End of loanJun 30, 2006",in,0,Premier Liga,2006,2006/2007
Rubin Kazan,Alejandro Domínguez,25,Attacking Midfield,Zenit S-Pb,£6.30m,out,6.3,Premier Liga,2006,2006/2007
Rubin Kazan,Cédric Roussel,28,Centre-Forward,Zulte Waregem,£225k,out,0.225,Premier Liga,2006,2006/2007
Rubin Kazan,Roman Shirokov,25,Central Midfield,Khimki,£180k,out,0.18,Premier Liga,2006,2006/2007
Rubin Kazan,Jörgen Jalland,29,Defensive Midfield,Vålerenga,Free Transfer,out,0,Premier Liga,2006,2006/2007
Rubin Kazan,Mikhail Ashvetia,29,Centre-Forward,Carl Zeiss Jena,Free Transfer,out,0,Premier Liga,2006,2006/2007
Rubin Kazan,Andrés Scotti,31,Centre-Back,Argentinos Jrs.,Free Transfer,out,0,Premier Liga,2006,2006/2007
Rubin Kazan,Konstantin Skrylnikov,27,Left Midfield,Anzhi,Loan,out,0,Premier Liga,2006,2006/2007
Rubin Kazan,Lenar Gilmullin,22,Left-Back,---,?,out,NA,Premier Liga,2006,2006/2007
Rubin Kazan,Wálter García,22,Centre-Back,Catania,?,out,NA,Premier Liga,2006,2006/2007
Rubin Kazan,Baiano,28,Right-Back,Náutico,?,out,NA,Premier Liga,2006,2006/2007
Rubin Kazan,Marat Makhmutov,30,Right-Back,Ural,?,out,NA,Premier Liga,2006,2006/2007
Rubin Kazan,Roman Shirokov,25,Central Midfield,Istra,Loan,out,0,Premier Liga,2006,2006/2007
Rubin Kazan,Rustem Khuzin,34,Right-Back,Retired,-,out,0,Premier Liga,2006,2006/2007
Rubin Kazan,Giorgi Kinkladze,33,Attacking Midfield,Retired,-,out,0,Premier Liga,2006,2006/2007
Rubin Kazan,Dong-hyun Kim,22,Centre-Forward,Braga,"End of loanDec 1, 2006",out,0,Premier Liga,2006,2006/2007
Krylya Sovetov Samara,Maksim Budnikov,23,Centre-Back,Mordovia,£59k,in,0.059,Premier Liga,2006,2006/2007
Krylya Sovetov Samara,Timur Bitokov,22,Left-Back,Spartak Nalchik,Free Transfer,in,0,Premier Liga,2006,2006/2007
Krylya Sovetov Samara,Suad Filekovic,27,Left-Back,Exc. Mouscron,Free Transfer,in,0,Premier Liga,2006,2006/2007
Krylya Sovetov Samara,Oleg Trifonov,25,Left Midfield,Zenit II,Loan,in,0,Premier Liga,2006,2006/2007
Krylya Sovetov Samara,Aleksandr Shvetsov,26,Defensive Midfield,Jurmala,Free Transfer,in,0,Premier Liga,2006,2006/2007
Krylya Sovetov Samara,Mikhail Mareev,19,Attacking Midfield,KS Samara II,-,in,0,Premier Liga,2006,2006/2007
Krylya Sovetov Samara,Igor Shevchenko,21,Right Winger,KS Samara II,-,in,0,Premier Liga,2006,2006/2007
Krylya Sovetov Samara,Artem Kutepov,19,Left Midfield,KSS U19,-,in,0,Premier Liga,2006,2006/2007
Krylya Sovetov Samara,Ivan Shpakov,20,Second Striker,Shinnik,"End of loanDec 31, 2006",in,0,Premier Liga,2006,2006/2007
Krylya Sovetov Samara,Sergey Turzanov,17,Central Midfield,KSS U19,-,in,0,Premier Liga,2006,2006/2007
Krylya Sovetov Samara,Leílton,24,Left-Back,Shinnik,"End of loanDec 1, 2006",in,0,Premier Liga,2006,2006/2007
Krylya Sovetov Samara,Vitali Bulyga,26,Centre-Forward,Tom Tomsk,£270k,out,0.27,Premier Liga,2006,2006/2007
Krylya Sovetov Samara,Sergey Vinogradov,25,Centre-Forward,Rostov,Free Transfer,out,0,Premier Liga,2006,2006/2007
Krylya Sovetov Samara,Leílton,24,Left-Back,Shinnik,Loan,out,0,Premier Liga,2006,2006/2007
Krylya Sovetov Samara,Petr Nemov,23,Right Midfield,Saturn,Free Transfer,out,0,Premier Liga,2006,2006/2007
Krylya Sovetov Samara,Karen Dokhoyan,30,Left-Back,Pyunik Erevan,Free Transfer,out,0,Premier Liga,2006,2006/2007
Krylya Sovetov Samara,Baba Adamu,27,Centre-Forward,Sakaryaspor,Free Transfer,out,0,Premier Liga,2006,2006/2007
Krylya Sovetov Samara,Ivan Shpakov,20,Second Striker,Shinnik,Loan,out,0,Premier Liga,2006,2006/2007
Krylya Sovetov Samara,Bakhtiyar Ashurmatov,30,Centre-Back,Bunyodkor,?,out,NA,Premier Liga,2006,2006/2007
